task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,5,0.1049,39099,[-37.40625],[-34.0],18070,[-10.03125],[-13.859375],-147.5,-120.2,incorrect,False,-147.5,-120.2,incorrect,False,-147.5,-120.2,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,6,0.678,39416,[-39.53125],[-22.8125],18105,[-11.34375],[-0.6875],-147.8,-119.6,incorrect,False,-147.8,-119.6,incorrect,False,-147.8,-119.6,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,7,0.1735,39122,[-39.03125],[-21.03125],17816,[-10.3515625],[2.3125],-148.8,-120.0,incorrect,False,-148.8,-120.0,incorrect,False,-148.8,-120.0,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,8,0.1626,40066,[-39.875],[0.50732421875],17414,[-9.75],[7.50390625],-146.8,-116.7,incorrect,False,-146.8,-116.7,incorrect,False,-146.8,-116.7,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,9,0.1324,40300,[-39.125],[-11.7890625],17130,[-8.7890625],[0.98193359375],-145.1,-114.75,incorrect,False,-145.1,-114.75,incorrect,False,-145.1,-114.75,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,10,0.3176,40387,[-38.875],[-4.79296875],16869,[-8.3203125],[3.318359375],-143.2,-112.75,incorrect,False,-143.2,-112.75,incorrect,False,-143.2,-112.75,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,11,0.1144,40008,[-37.3125],[-5.04296875],16294,[-7.02734375],[-0.1337890625],-139.2,-109.0,incorrect,False,-139.2,-109.0,incorrect,False,-139.2,-109.0,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,12,0.02301,39820,[-36.15625],[-6.75390625],16335,[-6.6875],[0.162353515625],-137.4,-107.9,incorrect,False,-137.4,-107.9,incorrect,False,-137.4,-107.9,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,13,0.03464,39231,[-32.21875],[-13.15625],16158,[-5.4296875],[-7.6015625],-123.3,-96.5,incorrect,False,-123.3,-96.5,incorrect,False,-123.3,-96.5,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,14,0.003868,40504,[-34.09375],[-13.7734375],16944,[-6.71875],[-1.4716796875],-126.1,-98.75,incorrect,False,-126.1,-98.75,incorrect,False,-126.1,-98.75,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,15,0.002804,40949,[-34.71875],[-13.9921875],17052,[-6.58984375],[-3.20703125],-128.5,-100.4,incorrect,False,-128.5,-100.4,incorrect,False,-128.5,-100.4,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,16,0.012375,41319,[-34.78125],[-11.921875],16962,[-6.75390625],[1.412109375],-126.4,-98.3,incorrect,False,-126.4,-98.3,incorrect,False,-126.4,-98.3,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,17,0.009384,40984,[-36.3125],[-20.40625],16161,[-6.36328125],[-3.3671875],-132.5,-102.56,incorrect,False,-132.5,-102.56,incorrect,False,-132.5,-102.56,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,18,0.01128,41103,[-37.125],[-10.4140625],15985,[-6.47265625],[2.826171875],-134.4,-103.75,incorrect,False,-134.4,-103.75,incorrect,False,-134.4,-103.75,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,19,0.0341,41455,[-36.875],[-12.2265625],15420,[-5.37890625],[-2.39453125],-132.8,-101.25,incorrect,False,-132.8,-101.25,incorrect,False,-132.8,-101.25,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,20,0.00512,41985,[-37.4375],[-14.828125],16012,[-5.578125],[-9.28125],-134.9,-103.0,incorrect,False,-134.9,-103.0,incorrect,False,-134.9,-103.0,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,21,0.00653,42590,[-37.90625],[-6.4375],16952,[-7.39453125],[-0.56640625],-132.2,-101.75,incorrect,False,-132.2,-101.75,incorrect,False,-132.2,-101.75,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,22,0.05106,41720,[-36.03125],[-13.578125],17076,[-6.890625],[-6.0625],-128.8,-99.56,incorrect,False,-128.8,-99.56,incorrect,False,-128.8,-99.56,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,23,0.2291,40920,[-35.84375],[-3.658203125],16844,[-7.52734375],[-1.32421875],-128.5,-100.2,incorrect,False,-128.5,-100.2,incorrect,False,-128.5,-100.2,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,24,0.7925,41273,[-33.5],[-25.625],17120,[-7.171875],[-10.0546875],-116.7,-90.4,incorrect,False,-116.7,-90.4,incorrect,False,-116.7,-90.4,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,25,0.625,41581,[-35.28125],[-17.703125],17512,[-8.1953125],[-11.6484375],-121.56,-94.44,incorrect,False,-121.56,-94.44,incorrect,False,-121.56,-94.44,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,26,0.369,41575,[-35.59375],[-13.40625],18723,[-9.6328125],[-2.64453125],-123.44,-97.5,incorrect,False,-123.44,-97.5,incorrect,False,-123.44,-97.5,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,27,0.0947,41579,[-35.0],[-21.09375],18162,[-9.2265625],[-9.3984375],-120.44,-94.7,incorrect,False,-120.44,-94.7,incorrect,False,-120.44,-94.7,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,28,0.1071,42131,[-36.8125],[-29.40625],18527,[-10.09375],[-7.0859375],-123.06,-96.4,incorrect,False,-123.06,-96.4,incorrect,False,-123.06,-96.4,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,29,0.1421,41646,[-38.71875],[-16.640625],17346,[-10.4296875],[-18.34375],-127.75,-99.44,incorrect,False,-127.75,-99.44,incorrect,False,-127.75,-99.44,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,30,0.12317,41009,[-38.21875],[-37.5625],18686,[-12.6640625],[-17.28125],-127.3,-101.75,incorrect,False,-127.3,-101.75,incorrect,False,-127.3,-101.75,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,31,0.07715,41328,[-40.8125],[-22.0625],19221,[-14.1484375],[-8.546875],-133.9,-107.25,incorrect,False,-133.9,-107.25,incorrect,False,-133.9,-107.25,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,32,0.1292,42296,[-42.21875],[-17.75],19651,[-14.7265625],[-5.640625],-133.2,-105.75,incorrect,False,-133.2,-105.75,incorrect,False,-133.2,-105.75,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,33,0.1757,42816,[-42.03125],[-31.765625],19665,[-14.5234375],[-15.4453125],-129.4,-101.8,incorrect,False,-129.4,-101.8,incorrect,False,-129.4,-101.8,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,34,0.0727,43019,[-44.53125],[22.25],20025,[-16.125],[17.59375],-134.4,-105.94,incorrect,False,-134.4,-105.94,incorrect,False,-134.4,-105.94,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,35,0.2566,28046,[-22.6875],[-19.8125],9031,[-3.27734375],[-7.0859375],-98.25,-78.8,incorrect,False,-98.25,-78.8,incorrect,False,-98.25,-78.8,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,36,0.2954,29322,[-24.5625],[-30.578125],9256,[-4.171875],[-2.28125],-101.1,-80.75,incorrect,False,-101.1,-80.75,incorrect,False,-101.1,-80.75,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,37,0.6196,35350,[-30.296875],[-19.90625],8791,[-4.359375],[-14.3984375],-101.7,-75.75,incorrect,False,-101.7,-75.75,incorrect,False,-101.7,-75.75,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,38,0.7134,37450,[-31.953125],[-8.3828125],11103,[-7.328125],[-5.56640625],-101.3,-76.7,incorrect,False,-101.3,-76.7,incorrect,False,-101.3,-76.7,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,39,0.805,35305,[-31.15625],[-22.5625],8740,[-8.171875],[-9.2421875],-93.25,-70.3,incorrect,False,-93.25,-70.3,incorrect,False,-93.25,-70.3,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,40,0.63,37644,[-32.71875],[-0.6015625],8310,[-9.5859375],[0.1802978515625],-85.4,-62.25,incorrect,False,-85.4,-62.25,incorrect,False,-85.4,-62.25,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,41,0.479,35605,[-28.84375],[4.31640625],6821,[-8.3515625],[1.5869140625],-73.75,-53.28,incorrect,False,-73.75,-53.28,incorrect,False,-73.75,-53.28,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,42,0.4604,33087,[-25.390625],[4.30078125],5116,[-7.26171875],[-3.466796875],-63.4,-45.25,incorrect,False,-63.4,-45.25,incorrect,False,-63.4,-45.25,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,43,1.087,29629,[-22.140625],[-1.927734375],3820,[-7.37890625],[1.7509765625],-49.9,-35.16,incorrect,False,-49.9,-35.16,incorrect,False,-49.9,-35.16,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,44,1.659,25949,[-20.65625],[16.84375],2367,[-6.37890625],[-0.13623046875],-44.56,-30.28,incorrect,False,-44.56,-30.28,incorrect,False,-44.56,-30.28,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,45,2.578,4403,[-11.3515625],[1.1181640625],272,[-5.33984375],[5.79296875],-15.86,-9.84,incorrect,False,-15.86,-9.84,incorrect,False,-15.86,-9.84,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,46,2.785,2751,[-9.0625],[10.7578125],56,[-2.84375],[4.73828125],-13.25,-7.035,incorrect,False,-13.25,-7.035,incorrect,False,-13.25,-7.035,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,47,4.68,12,[-0.7255859375],,5,[0.5146484375],,-4.508,-3.268,incorrect,False,-4.508,-3.268,incorrect,False,-4.508,-3.268,incorrect,False
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,0,0.0,48,"[88.125, 23.359375, 29.71875, 21.4375]","[-22.6875, 16.140625, -4.35546875, 15.6171875]",45526,[-56.21875],[21.671875],-127.25,-205.4,correct,True,-509.0,-205.4,incorrect,False,-61.12,-205.4,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,1,0.0,49,"[83.125, 24.703125, 23.078125, 25.359375]","[8.1875, 14.484375, -7.90234375, 1.546875]",45424,[-51.71875],[-9.1015625],-108.5,-191.6,correct,True,-434.0,-191.6,incorrect,False,-56.88,-191.6,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,2,0.0,47,"[77.875, 25.109375, 16.609375, 22.984375]","[44.40625, 20.3125, 5.76171875, 3.615234375]",45566,[-49.4375],[-22.578125],-96.3,-175.9,correct,True,-385.2,-175.9,incorrect,False,-48.75,-175.9,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,3,9.1e-06,40,"[80.0, 26.515625, 17.0625, 22.84375]","[34.40625, 8.0078125, 2.251953125, 12.65625]",44950,[-49.46875],[-22.671875],-87.9,-171.2,correct,True,-351.5,-171.2,incorrect,False,-41.88,-171.2,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,4,0.0001639,41,"[78.25, 26.265625, 16.578125, 25.5]","[45.875, 8.0, -3.916015625, 4.609375]",45129,[-48.625],[-30.28125],-82.25,-165.0,correct,True,-329.0,-165.0,incorrect,False,-38.25,-165.0,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,5,0.010216,38,"[78.8125, 25.71875, 13.9921875, 24.8125]","[49.21875, 15.171875, 14.15625, -2.7109375]",45060,[-49.1875],[-42.09375],-74.94,-161.5,correct,True,-299.8,-161.5,incorrect,False,-33.62,-161.5,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,6,0.2186,31,"[79.5625, 26.25, 17.046875, 20.0]","[57.25, 34.84375, 22.96875, 18.8125]",45269,[-51.4375],[-15.0546875],-69.94,-160.9,correct,True,-279.8,-160.9,incorrect,False,-30.0,-160.9,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,7,0.654,35,"[80.5625, 29.203125, 21.171875, 25.140625]","[11.265625, 7.05859375, 3.298828125, 8.7734375]",44483,[-48.9375],[-15.4375],-63.9,-157.8,correct,True,-255.6,-157.8,incorrect,False,-28.36,-157.8,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,8,0.5254,34,"[79.125, 29.203125, 21.4375, 26.25]","[4.44140625, 11.7265625, 16.15625, 17.3125]",44644,[-48.875],[1.6357421875],-60.12,-155.4,correct,True,-240.5,-155.4,incorrect,False,-27.48,-155.4,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,9,0.4587,35,"[78.1875, 29.546875, 23.78125, 29.125]","[24.90625, 3.025390625, 25.703125, 9.390625]",44693,[-47.875],[-11.375],-56.97,-153.4,correct,True,-227.9,-153.4,incorrect,False,-27.44,-153.4,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,10,0.605,36,"[77.375, 29.046875, 28.6875, 30.171875]","[11.171875, 22.75, 1.5751953125, 4.25390625]",44468,[-46.90625],[0.5595703125],-53.2,-151.1,correct,True,-212.8,-151.1,incorrect,False,-26.94,-151.1,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,11,0.3594,35,"[74.6875, 30.890625, 27.578125, 29.640625]","[22.703125, -1.041015625, 31.34375, 8.3046875]",43825,[-43.625],[-12.84375],-51.03,-144.5,correct,True,-204.1,-144.5,incorrect,False,-26.31,-144.5,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,12,0.0583,33,"[74.25, 30.125, 32.03125, 30.171875]","[21.5625, 3.015625, 23.109375, 2.296875]",44043,[-43.3125],[-7.81640625],-50.03,-143.5,correct,True,-200.1,-143.5,incorrect,False,-26.08,-143.5,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,13,0.0492,28,"[70.0625, 29.46875, 34.40625, 28.359375]","[7.82421875, 5.0234375, 13.2265625, 0.685546875]",43463,[-39.25],[-11.4609375],-48.44,-131.0,correct,True,-193.8,-131.0,incorrect,False,-21.75,-131.0,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,14,0.00534,28,"[70.1875, 28.71875, 35.125, 27.5625]","[35.5, 25.6875, 27.5625, 4.55078125]",43898,[-40.53125],[-17.265625],-48.94,-133.9,correct,True,-195.8,-133.9,incorrect,False,-23.31,-133.9,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,15,0.00407,25,"[71.9375, 29.953125, 36.8125, 26.03125]","[15.5546875, 13.34375, 18.609375, 9.984375]",44146,[-40.9375],[-18.734375],-49.44,-136.0,correct,True,-197.8,-136.0,incorrect,False,-23.31,-136.0,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,16,0.01616,31,"[68.1875, 30.15625, 38.53125, 26.15625]","[17.078125, 37.9375, 20.703125, 4.45703125]",44707,[-41.46875],[-13.859375],-50.97,-133.9,correct,True,-203.9,-133.9,incorrect,False,-24.38,-133.9,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,17,0.01506,33,"[69.875, 33.25, 39.5625, 25.671875]","[37.1875, 14.0234375, 6.6484375, 5.2109375]",44573,[-43.125],[-22.921875],-53.44,-139.4,correct,True,-213.8,-139.4,incorrect,False,-26.56,-139.4,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,18,0.02104,34,"[71.1875, 33.1875, 38.28125, 25.484375]","[19.0, 10.1015625, 20.203125, -0.09185791015625]",44732,[-43.90625],[-14.7578125],-54.7,-140.9,correct,True,-218.8,-140.9,incorrect,False,-26.06,-140.9,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,19,0.05664,34,"[70.3125, 32.34375, 38.6875, 24.328125]","[26.046875, 19.359375, 26.171875, 15.8359375]",44983,[-44.09375],[-5.3515625],-55.53,-140.1,correct,True,-222.1,-140.1,incorrect,False,-25.95,-140.1,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,20,0.00669,30,"[72.25, 33.125, 40.0625, 26.0]","[8.578125, 19.328125, 46.40625, 11.296875]",44596,[-43.09375],[-2.017578125],-54.6,-141.5,correct,True,-218.4,-141.5,incorrect,False,-26.38,-141.5,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,21,0.01159,31,"[67.3125, 33.65625, 43.5625, 25.96875]","[39.3125, 11.96875, 29.203125, 8.875]",43627,[-39.375],[-13.546875],-54.16,-132.8,correct,True,-216.6,-132.8,incorrect,False,-26.12,-132.8,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,22,0.0958,24,"[69.75, 32.875, 44.4375, 26.046875]","[23.390625, 10.984375, 20.921875, 5.70703125]",43566,[-38.75],[-29.46875],-54.5,-130.1,correct,True,-218.0,-130.1,incorrect,False,-21.64,-130.1,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,23,0.269,25,"[69.0625, 32.65625, 45.375, 25.84375]","[2.341796875, 8.6015625, 11.734375, 0.014312744140625]",44396,[-41.53125],[1.056640625],-54.78,-132.8,correct,True,-219.1,-132.8,incorrect,False,-22.33,-132.8,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,24,0.777,25,"[63.8125, 32.65625, 45.53125, 25.375]","[39.5, 21.015625, 34.1875, 3.859375]",44080,[-37.84375],[-20.828125],-54.62,-120.8,correct,True,-218.5,-120.8,incorrect,False,-19.17,-120.8,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,25,0.5605,29,"[65.625, 33.0625, 46.3125, 24.828125]","[18.03125, 5.06640625, 4.21484375, 0.6171875]",43566,[-38.5625],[-25.078125],-56.47,-124.94,correct,True,-225.9,-124.94,incorrect,False,-20.78,-124.94,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,26,0.3127,37,"[63.6875, 31.90625, 45.75, 24.03125]","[23.65625, 18.203125, 25.546875, 8.75]",44293,[-40.1875],[-11.078125],-58.22,-127.56,correct,True,-232.9,-127.56,incorrect,False,-23.83,-127.56,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,27,0.06885,22,"[63.25, 32.65625, 46.53125, 24.203125]","[23.796875, 1.80078125, 17.9375, 1.0380859375]",44157,[-38.90625],[-28.1875],-57.38,-123.5,correct,True,-229.5,-123.5,incorrect,False,-21.33,-123.5,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,28,0.0711,22,"[64.875, 31.4375, 46.78125, 23.9375]","[43.34375, 17.84375, 25.90625, 6.14453125]",44819,[-41.28125],[-35.1875],-57.12,-126.7,correct,True,-228.5,-126.7,incorrect,False,-20.64,-126.7,correct,True
