task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,2,3.16,27406,[0.304931640625],[-2.943359375],13693,[2.994140625],[0.9501953125],-18.2,-15.516,incorrect,False,-18.2,-15.516,incorrect,False,-18.2,-15.516,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,3,3.148,29049,[-0.2314453125],[3.095703125],14054,[2.666015625],[2.61328125],-18.31,-15.41,incorrect,False,-18.31,-15.41,incorrect,False,-18.31,-15.41,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,4,4.586,28046,[0.1297607421875],[7.12890625],15019,[2.59375],[7.8515625],-16.94,-14.48,incorrect,False,-16.94,-14.48,incorrect,False,-16.94,-14.48,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,5,6.7,23973,[1.599609375],[18.453125],12225,[3.7109375],[13.4609375],-14.67,-12.56,incorrect,False,-14.67,-12.56,incorrect,False,-14.67,-12.56,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,6,7.82,24601,[1.3935546875],[4.6015625],10957,[3.724609375],[5.91015625],-14.16,-11.83,incorrect,False,-14.16,-11.83,incorrect,False,-14.16,-11.83,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,7,7.945,20261,[2.09765625],[-3.09375],8288,[4.21875],[-5.6875],-13.44,-11.32,incorrect,False,-13.44,-11.32,incorrect,False,-13.44,-11.32,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,8,7.95,26924,[0.9775390625],[3.71875],20848,[2.205078125],[8.65625],-14.586,-13.36,incorrect,False,-14.586,-13.36,incorrect,False,-14.586,-13.36,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,9,7.54,25410,[1.3916015625],[5.1328125],14654,[3.357421875],[4.00390625],-14.64,-12.68,incorrect,False,-14.64,-12.68,incorrect,False,-14.64,-12.68,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,10,6.406,21127,[1.9345703125],[6.4765625],13109,[3.396484375],[12.796875],-14.6,-13.14,incorrect,False,-14.6,-13.14,incorrect,False,-14.6,-13.14,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,11,6.375,19751,[2.3515625],[18.59375],8510,[4.4453125],[14.171875],-14.29,-12.195,incorrect,False,-14.29,-12.195,incorrect,False,-14.29,-12.195,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,12,6.45,19858,[2.68359375],[5.15625],5338,[5.66796875],[7.328125],-14.45,-11.47,incorrect,False,-14.45,-11.47,incorrect,False,-14.45,-11.47,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,13,5.695,18639,[2.998046875],[18.078125],4798,[5.90234375],[15.3828125],-14.41,-11.51,incorrect,False,-14.41,-11.51,incorrect,False,-14.41,-11.51,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,14,5.934,11725,[4.4375],[6.39453125],2855,[6.83203125],[9.7265625],-13.06,-10.664,incorrect,False,-13.06,-10.664,incorrect,False,-13.06,-10.664,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,15,4.734,10001,[4.5546875],[-0.35986328125],2318,[7.08984375],[5.22265625],-13.66,-11.12,incorrect,False,-13.66,-11.12,incorrect,False,-13.66,-11.12,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,16,4.78,13546,[3.849609375],[22.03125],2576,[6.83203125],[17.0625],-14.03,-11.05,incorrect,False,-14.03,-11.05,incorrect,False,-14.03,-11.05,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,17,3.877,3132,[6.35546875],[16.4375],826,[8.265625],[10.3515625],-12.02,-10.11,incorrect,False,-12.02,-10.11,incorrect,False,-12.02,-10.11,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,18,4.74,1166,[8.1640625],[34.625],460,[9.3984375],[26.234375],-10.08,-8.84,incorrect,False,-10.08,-8.84,incorrect,False,-10.08,-8.84,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,19,4.773,151,[10.96875],[17.25],126,[11.234375],[16.796875],-7.496,-7.23,incorrect,False,-7.496,-7.23,incorrect,False,-7.496,-7.23,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,20,4.348,68,[11.7421875],[64.875],60,[11.953125],[65.5],-6.754,-6.543,incorrect,False,-6.754,-6.543,incorrect,False,-6.754,-6.543,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,21,4.086,2,[17.375],[13.6640625],1,[17.703125],[14.1953125],-2.053,-1.725,incorrect,False,-2.053,-1.725,incorrect,False,-2.053,-1.725,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,22,3.55,2,[17.4375],[-56.59375],1,[17.921875],[-55.03125],-1.72,-1.235,incorrect,False,-1.72,-1.235,incorrect,False,-1.72,-1.235,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,23,5.207,6,[4.0234375],,2,[5.1796875],,-3.283,-2.127,incorrect,False,-3.283,-2.127,incorrect,False,-3.283,-2.127,incorrect,False
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,0,1.11,12844,"[3.833984375, 3.390625, 5.94921875, 7.83203125]","[8.5703125, 6.04296875, 6.0, 17.75]",2420,[7.56640625],[-1.2666015625],-13.56,-14.92,correct,True,-54.25,-14.92,incorrect,False,-18.66,-14.92,incorrect,False
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,1,2.154,7469,"[4.5390625, 3.966796875, 6.46875, 10.3671875]","[10.625, 2.19140625, 22.875, 25.703125]",2969,[6.30078125],[2.607421875],-11.27,-13.664,correct,True,-45.1,-13.664,incorrect,False,-15.42,-13.664,incorrect,False
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,2,2.889,4131,"[5.421875, 3.7890625, 11.5625, 14.859375]","[17.8125, 2.421875, 13.6484375, 26.84375]",3371,[5.74609375],[-7.4140625],-8.66,-12.92,correct,True,-34.62,-12.92,incorrect,False,-13.25,-12.92,incorrect,False
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,3,2.945,1278,"[6.9765625, 3.69140625, 12.3046875, 19.015625]","[10.1015625, 5.8046875, 7.21875, 4.62890625]",7403,[4.1015625],[1.9375],-6.867,-14.16,correct,True,-27.47,-14.16,incorrect,False,-11.28,-14.16,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,4,4.273,695,"[7.53125, 3.888671875, 11.6015625, 16.734375]","[12.203125, 1.31640625, 14.9140625, 5.6875]",9041,[3.697265625],[11.4453125],-6.496,-13.5,correct,True,-25.98,-13.5,incorrect,False,-9.664,-13.5,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,5,6.414,205,"[8.6953125, 3.59765625, 12.3359375, 15.1875]","[-11.3203125, 4.44921875, -10.0625, -9.953125]",4189,[5.44140625],[15.8203125],-5.844,-10.86,correct,True,-23.38,-10.86,incorrect,False,-7.61,-10.86,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,6,7.707,204,"[8.109375, 3.6015625, 12.375, 13.84375]","[7.40625, 1.72265625, 11.5, 4.79296875]",6128,[4.6328125],[4.0],-5.906,-10.88,correct,True,-23.62,-10.88,incorrect,False,-7.41,-10.88,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,7,7.87,238,"[8.03125, 3.3046875, 12.34375, 12.765625]","[8.3671875, 4.28125, 7.35546875, 6.6953125]",7120,[4.38671875],[-0.64306640625],-6.02,-11.11,correct,True,-24.08,-11.11,incorrect,False,-7.47,-11.11,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,8,7.816,165,"[8.1953125, 3.443359375, 11.8828125, 12.0703125]","[13.3515625, 5.78125, 3.94140625, 0.65576171875]",13097,[3.3125],[-2.775390625],-5.81,-12.17,correct,True,-23.23,-12.17,incorrect,False,-7.29,-12.17,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,9,7.367,106,"[9.2734375, 3.724609375, 11.515625, 11.5546875]","[13.4140625, 4.921875, 7.59765625, 0.12255859375]",21638,[2.0703125],[7.61328125],-5.94,-13.945,correct,True,-23.77,-13.945,incorrect,False,-6.746,-13.945,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,10,6.27,65,"[10.1796875, 3.921875, 11.1796875, 10.3828125]","[5.625, 5.46875, 9.6171875, 6.234375]",15143,[2.958984375],[6.9140625],-6.082,-13.54,correct,True,-24.33,-13.54,incorrect,False,-6.32,-13.54,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,11,6.23,101,"[9.7890625, 4.05859375, 11.1953125, 10.3125]","[-10.5859375, 4.05859375, -8.7421875, -3.189453125]",13492,[3.318359375],[20.09375],-6.234,-13.24,correct,True,-24.94,-13.24,incorrect,False,-6.773,-13.24,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,12,6.285,87,"[10.5546875, 4.12890625, 11.4765625, 10.4609375]","[10.6640625, 5.92578125, -0.15576171875, 9.5546875]",12822,[3.7890625],[4.5546875],-6.008,-13.28,correct,True,-24.03,-13.28,incorrect,False,-6.51,-13.28,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,13,5.523,76,"[10.6875, 4.2578125, 11.2578125, 10.484375]","[5.58984375, 11.1796875, 8.734375, 10.15625]",13260,[3.828125],[8.09375],-6.004,-13.56,correct,True,-24.02,-13.56,incorrect,False,-6.703,-13.56,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,14,5.863,125,"[10.328125, 4.74609375, 11.25, 10.5390625]","[28.015625, 13.0078125, 3.7890625, 12.984375]",12422,[4.15625],[-3.56640625],-5.86,-13.27,correct,True,-23.44,-13.27,incorrect,False,-7.105,-13.27,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,15,4.676,36,"[12.1328125, 5.41796875, 11.234375, 10.703125]","[4.8984375, 2.1015625, 18.359375, 6.93359375]",15059,[3.33984375],[5.60546875],-5.324,-14.82,correct,True,-21.3,-14.82,incorrect,False,-6.03,-14.82,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,16,4.723,56,"[11.3828125, 5.1171875, 11.671875, 10.6328125]","[16.078125, 5.83984375, -1.9736328125, 0.330322265625]",14353,[3.517578125],[12.90625],-5.1,-14.32,correct,True,-20.4,-14.32,incorrect,False,-6.453,-14.32,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,17,3.885,33,"[12.1953125, 5.2109375, 11.6953125, 10.5859375]","[-13.4921875, 1.880859375, -9.71875, -3.765625]",7499,[4.74609375],[19.078125],-5.035,-13.64,correct,True,-20.14,-13.64,incorrect,False,-6.19,-13.64,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,18,4.523,29,"[12.5, 4.40625, 11.4921875, 10.4453125]","[9.046875, 2.490234375, 8.2578125, 10.5234375]",5860,[5.53515625],[44.84375],-5.28,-12.84,correct,True,-21.12,-12.84,incorrect,False,-5.883,-12.84,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,19,4.36,47,"[12.4296875, 4.19140625, 11.7578125, 10.5625]","[11.515625, 16.859375, -0.379638671875, -2.015625]",413,[9.7421875],[22.5625],-5.227,-8.87,correct,True,-20.9,-8.87,incorrect,False,-6.176,-8.87,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,20,3.934,44,"[12.59375, 5.921875, 12.5078125, 10.4453125]","[13.4609375, -4.1953125, 9.328125, 10.0]",106,[11.390625],[52.375],-4.652,-7.293,correct,True,-18.61,-7.293,incorrect,False,-6.09,-7.293,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,21,4.41,43,"[13.125, 4.61328125, 12.859375, 10.5859375]","[9.28125, 42.03125, 13.0625, -13.1953125]",8,[15.4375],[23.0625],-4.68,-3.742,incorrect,False,-18.72,-3.742,incorrect,False,-6.055,-3.742,incorrect,False
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,22,4.59,18,"[13.6875, 13.796875, 14.171875, 9.671875]","[-52.0625, -13.234375, -32.1875, -12.0078125]",2,[16.53125],[-51.4375],-2.396,-2.277,incorrect,False,-9.586,-2.277,incorrect,False,-5.12,-2.277,incorrect,False
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,23,5.43,17,"[3.974609375, 5.546875, -1.8203125, -5.32421875]",,6,[5.1484375],,-1.311,-3.93,correct,True,-5.242,-3.93,incorrect,False,-5.1,-3.93,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,0,1.034,30900,[0.034820556640625],[-2.943359375],20548,[2.2421875],[2.59765625],-22.23,-20.03,incorrect,False,-22.23,-20.03,incorrect,False,-22.23,-20.03,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,1,2.104,31435,[-0.43359375],[0.34375],18263,[2.236328125],[5.015625],-20.22,-17.55,incorrect,False,-20.22,-17.55,incorrect,False,-20.22,-17.55,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,2,3.154,30575,[-0.431640625],[1.4208984375],15736,[2.52734375],[1.306640625],-18.89,-15.93,incorrect,False,-18.89,-15.93,incorrect,False,-18.89,-15.93,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,3,3.229,29170,[-0.325927734375],[4.9609375],15565,[2.3046875],[8.765625],-18.36,-15.734,incorrect,False,-18.36,-15.734,incorrect,False,-18.36,-15.734,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,4,4.758,26335,[0.4150390625],[5.80859375],10976,[3.279296875],[6.67578125],-16.55,-13.69,incorrect,False,-16.55,-13.69,incorrect,False,-16.55,-13.69,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,5,6.84,23766,[1.525390625],[20.953125],10115,[3.98828125],[11.4375],-14.64,-12.18,incorrect,False,-14.64,-12.18,incorrect,False,-14.64,-12.18,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,6,7.79,15287,[2.85546875],[5.92578125],11384,[3.53125],[1.0732421875],-12.664,-11.99,incorrect,False,-12.664,-11.99,incorrect,False,-12.664,-11.99,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,7,7.895,11123,[3.552734375],[2.46875],15141,[2.84765625],[1.8798828125],-11.91,-12.61,correct,True,-11.91,-12.61,correct,True,-11.91,-12.61,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,8,8.0,14292,[3.2734375],[7.2734375],18448,[2.603515625],[10.421875],-12.27,-12.945,correct,True,-12.27,-12.945,correct,True,-12.27,-12.945,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,9,7.473,11004,[3.97265625],[6.25],10567,[4.0546875],[6.85546875],-12.125,-12.05,incorrect,False,-12.125,-12.05,incorrect,False,-12.125,-12.05,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,10,6.273,8398,[4.30859375],[3.49609375],7445,[4.515625],[5.703125],-12.34,-12.13,incorrect,False,-12.34,-12.13,incorrect,False,-12.34,-12.13,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,11,6.344,9868,[4.125],[16.703125],7726,[4.61328125],[13.3671875],-12.586,-12.1,incorrect,False,-12.586,-12.1,incorrect,False,-12.586,-12.1,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,12,6.45,8661,[4.8125],[2.23046875],4419,[5.9609375],[4.875],-12.38,-11.234,incorrect,False,-12.38,-11.234,incorrect,False,-12.38,-11.234,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,13,5.664,11181,[4.36328125],[9.078125],5238,[5.7734375],[20.8125],-13.11,-11.7,incorrect,False,-13.11,-11.7,incorrect,False,-13.11,-11.7,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,14,5.703,9861,[4.77734375],[5.93359375],2009,[7.33203125],[8.6171875],-12.88,-10.33,incorrect,False,-12.88,-10.33,incorrect,False,-12.88,-10.33,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,15,4.64,8505,[4.82421875],[1.8681640625],1790,[7.4453125],[4.38671875],-13.48,-10.86,incorrect,False,-13.48,-10.86,incorrect,False,-13.48,-10.86,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,16,4.64,10081,[4.3984375],[12.1796875],2061,[7.05859375],[22.46875],-13.54,-10.88,incorrect,False,-13.54,-10.88,incorrect,False,-13.54,-10.88,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,17,3.85,4991,[5.421875],[15.8671875],400,[9.21875],[8.2265625],-12.96,-9.164,incorrect,False,-12.96,-9.164,incorrect,False,-12.96,-9.164,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,18,4.785,3245,[6.4609375],[28.859375],271,[10.0390625],[41.09375],-11.74,-8.164,incorrect,False,-11.74,-8.164,incorrect,False,-11.74,-8.164,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,19,4.832,778,[8.6796875],[13.84375],20,[13.2890625],[20.828125],-9.75,-5.14,incorrect,False,-9.75,-5.14,incorrect,False,-9.75,-5.14,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,20,4.395,457,[9.328125],[37.59375],14,[14.4296875],[34.125],-9.48,-4.37,incorrect,False,-9.48,-4.37,incorrect,False,-9.48,-4.37,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,21,3.594,57,[12.65625],[26.03125],2,[17.0625],[14.7578125],-6.91,-2.504,incorrect,False,-6.91,-2.504,incorrect,False,-6.91,-2.504,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,22,3.53,6,[14.5625],[-42.75],1,[17.625],[-49.25],-3.977,-0.9146,incorrect,False,-3.977,-0.9146,incorrect,False,-3.977,-0.9146,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,23,5.387,9,[3.6875],,3,[5.48046875],,-4.402,-2.611,incorrect,False,-4.402,-2.611,incorrect,False,-4.402,-2.611,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,0,1.059,8118,"[5.23046875, 16.890625]","[5.2265625, 8.71875]",15747,[3.3203125],[4.76171875],-8.96,-18.88,correct,True,-17.92,-18.88,correct,True,-16.97,-18.88,correct,True
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,1,2.055,6134,"[5.21875, 15.4765625]","[3.279296875, 1.4130859375]",12981,[3.48046875],[3.333984375],-8.25,-16.39,correct,True,-16.5,-16.39,incorrect,False,-14.65,-16.39,correct,True
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,2,3.352,6006,"[4.97265625, 14.2265625]","[2.73828125, 3.677734375]",12095,[3.43359375],[-1.2900390625],-8.11,-15.016,correct,True,-16.22,-15.016,incorrect,False,-13.48,-15.016,correct,True
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,3,3.412,6196,"[4.65625, 13.234375]","[0.9990234375, 5.63671875]",14337,[2.765625],[6.0859375],-8.23,-15.195,correct,True,-16.45,-15.195,incorrect,False,-13.305,-15.195,correct,True
