task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",6,6.1635723,1458,"[2.7585105895996094, 6.2993268966674805]","[4.265214920043945, 4.422768592834473]",4350,"[1.6726154088974, 10.900700569152832]","[-1.7817466259002686, 0.05436350777745247]",-7.581896,-6.0331044,incorrect,False,-15.163792,-12.066209,incorrect,False,-9.75914,-10.845036,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",7,6.182834,354,"[3.9854650497436523, 7.275285720825195]","[-3.8496387004852295, -3.0707061290740967]",8759,"[0.8079807758331299, 9.98236083984375]","[-1.02646005153656, -8.197786331176758]",-6.5176854,-6.7338376,correct,True,-13.035371,-13.467675,correct,True,-8.501832,-11.6793165,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",8,3.867272,1367,"[2.4751410484313965, 6.62860631942749]","[1.5791341066360474, -4.534669399261475]",8573,"[0.3814893364906311, 7.4725213050842285]","[2.269536256790161, 1.2988290786743164]",-8.011936,-8.464689,correct,True,-16.023872,-16.929379,correct,True,-10.680857,-12.774508,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",9,5.448502,750,"[3.0152246952056885, 5.450690746307373]","[2.5531857013702393, -1.867372751235962]",3693,"[1.3065615892410278, 7.840384483337402]","[-1.7100613117218018, 5.8766255378723145]",-7.965752,-7.4704623,incorrect,False,-15.931504,-14.940925,incorrect,False,-9.419765,-11.128428,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",10,4.3495994,314,"[3.9221601486206055, 4.7967023849487305]","[-2.429239273071289, 4.9932475090026855]",4187,"[0.5467313528060913, 10.41347599029541]","[1.3156870603561401, -0.4112031161785126]",-8.399809,-6.9623404,incorrect,False,-16.799618,-13.924681,incorrect,False,-8.891572,-12.267001,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",11,4.6181583,718,"[2.6821529865264893, 6.2533278465271]","[-3.832326889038086, 4.103254318237305]",2861,"[0.9718227386474609, 9.085979461669922]","[0.30769020318984985, 7.817198276519775]",-7.455057,-6.77278,incorrect,False,-14.910114,-13.54556,incorrect,False,-9.784642,-11.494972,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",12,4.6722627,2030,"[1.2054533958435059, 6.832503318786621]","[3.7100844383239746, -0.3091070055961609]",2407,"[0.9746348261833191, 10.460405349731445]","[7.066993713378906, -2.1308019161224365]",-7.711547,-6.2083426,incorrect,False,-15.423094,-12.416685,incorrect,False,-11.188663,-11.41948,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",13,3.8961122,910,"[2.1870980262756348, 6.0237040519714355]","[0.3391813337802887, 2.540983200073242]",484,"[3.0402421951293945, 8.837450981140137]","[1.0277765989303589, 0.21404826641082764]",-7.6563525,-5.8751564,incorrect,False,-15.312705,-11.750313,incorrect,False,-10.540646,-9.687501,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",14,3.2331839,1126,"[1.927324891090393, 6.140651702880859]","[21.09637451171875, 4.715684413909912]",583,"[2.865628480911255, 8.075185775756836]","[25.075191497802734, 4.058320045471191]",-7.9435053,-6.5243196,incorrect,False,-15.887011,-13.048639,incorrect,False,-11.409505,-10.471202,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",15,4.700737,10,"[8.399633407592773, 7.049731731414795]","[0.5429903864860535, 0.43045279383659363]",2,"[10.490727424621582, 8.68796443939209]","[1.6968488693237305, -0.026875052601099014]",-3.8517604,-2.0245845,incorrect,False,-7.703521,-4.049169,incorrect,False,-4.081944,-1.9908499,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",16,5.067934,19,"[7.363021373748779, 6.588281631469727]","[8.509845733642578, 0.04940282180905342]",3,"[9.416666984558105, 8.172999382019043]","[4.503355026245117, 0.8507174253463745]",-4.4280977,-2.6377497,incorrect,False,-8.856195,-5.2754993,incorrect,False,-4.8691015,-2.8154562,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",17,4.8587823,12,"[8.218777656555176, 6.448196887969971]","[5.7482147216796875, -0.09534439444541931]",6,"[9.290925979614258, 8.104180335998535]","[7.762118339538574, 4.063106536865234]",-4.2216897,-2.857916,incorrect,False,-8.443379,-5.715832,incorrect,False,-4.194798,-3.1226497,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",18,5.2326093,8,"[8.245359420776367, 5.946567058563232]","[4.54582405090332, 3.551959991455078]",2,"[9.597552299499512, 8.332084655761719]","[4.327754497528076, 4.8800811767578125]",-4.284253,-2.4372659,incorrect,False,-8.568506,-4.8745317,incorrect,False,-3.858798,-2.5066051,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",19,5.1675525,11,"[7.971548557281494, 5.9373250007629395]","[13.885677337646484, 1.7139397859573364]",4,"[9.105775833129883, 8.317355155944824]","[1.4668928384780884, 1.0537092685699463]",-4.3665347,-2.680427,incorrect,False,-8.733069,-5.360854,incorrect,False,-4.1237254,-2.9894981,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",20,4.890864,3,"[9.311470031738281, 6.415830612182617]","[0.5889933109283447, 7.677921295166016]",6,"[8.88494873046875, 8.675827026367188]","[0.4607769250869751, 7.500542640686035]",-3.5545347,-2.7533946,incorrect,False,-7.1090693,-5.506789,incorrect,False,-2.9578342,-3.3843555,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",21,5.129399,5,"[9.099964141845703, 7.829380512237549]","[1.2146801948547363, 4.536388397216797]",7,"[8.674595832824707, 9.96631145477295]","[1.7129813432693481, 4.245413303375244]",-2.9151511,-2.2725515,incorrect,False,-5.8303022,-4.545103,incorrect,False,-3.118824,-3.5441923,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",22,5.761016,3,"[9.134350776672363, 10.829824447631836]","[2.37554669380188, 3.3418328762054443]",6,"[8.78421688079834, 12.178544044494629]","[2.9133496284484863, 1.7543781995773315]",-1.9143771,-1.8072515,incorrect,False,-3.8287542,-3.614503,incorrect,False,-3.0135534,-3.3636873,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,"The capital of Montana is either Helena or Billings. In fact,","The capital of Montana is either Helena or Billings. In fact, the capital of Montana is",23,4.322123,2,"[13.888936042785645, 23.447608947753906]",,1,"[13.975293159484863, 21.819456100463867]",,-0.9348445,-0.8916002,incorrect,False,-1.869689,-1.7832004,incorrect,False,-1.8689907,-1.7826335,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",0,8.505621,473,"[3.5353012084960938, 5.190817832946777]","[1.0018013715744019, -0.42231109738349915]",1560,"[2.546651601791382, 10.972603797912598]","[-4.486247539520264, 1.273603916168213]",-7.739132,-5.4515715,incorrect,False,-15.478264,-10.903143,incorrect,False,-8.290905,-9.279554,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",1,7.9431105,490,"[3.5194544792175293, 4.022182464599609]","[1.9258222579956055, 4.859469890594482]",8012,"[0.921180784702301, 9.03139591217041]","[1.446913719177246, 1.8440080881118774]",-8.188987,-7.0649357,incorrect,False,-16.377974,-14.129871,incorrect,False,-8.442823,-11.041098,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",2,7.67717,407,"[3.3327584266662598, 4.67857027053833]","[0.2473774254322052, -0.6968863606452942]",4739,"[1.1713374853134155, 7.719061374664307]","[-3.007500410079956, 4.558234214782715]",-7.6484404,-7.2623887,incorrect,False,-15.296881,-14.524777,incorrect,False,-8.346624,-10.508045,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",3,5.425331,545,"[3.358304977416992, 4.655378818511963]","[0.27271533012390137, 8.083200454711914]",10693,"[0.10683409124612808, 8.945889472961426]","[-2.385542631149292, 10.914839744567871]",-8.070456,-7.588503,incorrect,False,-16.140911,-15.177006,incorrect,False,-9.025005,-12.276476,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",4,6.5537214,773,"[3.153970718383789, 6.623912811279297]","[2.439950704574585, 4.367176532745361]",19884,"[-0.6963199973106384, 11.927042007446289]","[5.162154197692871, -2.0204856395721436]",-7.1213756,-6.80341,incorrect,False,-14.242751,-13.60682,incorrect,False,-9.048343,-12.898633,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",5,6.114923,458,"[3.706209897994995, 7.509047508239746]","[-1.8030309677124023, -5.442099571228027]",4386,"[1.4133610725402832, 10.924177169799805]","[0.7942049503326416, 0.721557080745697]",-6.4270515,-6.0777607,incorrect,False,-12.854103,-12.155521,incorrect,False,-8.640235,-10.933084,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",6,6.124866,1347,"[2.8287997245788574, 6.2140984535217285]","[4.224099636077881, 4.06713342666626]",4289,"[1.6910076141357422, 10.872214317321777]","[-1.754122018814087, -1.273461103439331]",-7.586737,-6.0492134,incorrect,False,-15.173474,-12.098427,incorrect,False,-9.696235,-10.834026,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",7,5.8544254,335,"[4.03361177444458, 7.082315921783447]","[-3.9072084426879883, -3.901334047317505]",8260,"[0.8297472596168518, 9.419292449951172]","[-0.7608843445777893, -7.0752763748168945]",-6.5819187,-7.0311694,correct,True,-13.163837,-14.062339,correct,True,-8.5100565,-11.713921,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",8,3.8611875,1305,"[2.5131590366363525, 6.1776018142700195]","[0.2549026310443878, -4.273768424987793]",7768,"[0.5151425004005432, 7.132848262786865]","[2.537449836730957, 2.3755133152008057]",-8.167535,-8.628988,correct,True,-16.33507,-17.257977,correct,True,-10.673267,-12.671284,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",9,5.0983067,1194,"[2.4973597526550293, 5.001770973205566]","[2.8583474159240723, -1.8596068620681763]",2896,"[1.5452392101287842, 7.840067386627197]","[-1.2779476642608643, 5.987154006958008]",-8.464351,-7.472199,incorrect,False,-16.928701,-14.944398,incorrect,False,-10.077061,-11.0291815,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",10,4.164658,405,"[3.540935516357422, 4.4003448486328125]","[-1.5516728162765503, 4.4493088722229]",3141,"[0.941318154335022, 10.328205108642578]","[1.039867639541626, -0.241897314786911]",-8.860179,-7.147273,incorrect,False,-17.720358,-14.294546,incorrect,False,-9.430204,-12.029821,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",11,4.3601456,759,"[2.643838882446289, 5.594091415405273]","[-2.8961453437805176, 6.451265811920166]",2303,"[1.2322129011154175, 8.975911140441895]","[-0.7216278314590454, 6.050084114074707]",-7.876903,-6.7963204,incorrect,False,-15.753806,-13.592641,incorrect,False,-9.975153,-11.386778,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",12,4.454434,1673,"[1.4556653499603271, 6.87055778503418]","[3.113856315612793, 0.31585222482681274]",2609,"[0.8783873915672302, 9.784502983093262]","[8.068458557128906, -2.5624239444732666]",-7.627572,-6.589623,incorrect,False,-15.255144,-13.179246,incorrect,False,-11.067886,-11.6451645,correct,True
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",13,3.7432644,893,"[2.2219152450561523, 6.220870018005371]","[0.650702953338623, 2.199223041534424]",405,"[3.279900550842285, 8.17235279083252]","[0.8446381092071533, -1.009302020072937]",-7.587145,-6.131753,incorrect,False,-15.17429,-12.263506,incorrect,False,-10.60629,-9.548305,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",14,2.9740355,1073,"[2.0512821674346924, 6.25927734375]","[21.0761775970459, 5.196625232696533]",533,"[3.0045201778411865, 7.273721218109131]","[27.504892349243164, 3.7300667762756348]",-7.8844547,-6.894363,incorrect,False,-15.768909,-13.788726,incorrect,False,-11.408663,-10.455424,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",15,4.04481,9,"[8.633007049560547, 7.241720676422119]","[0.1938987523317337, 0.6550894975662231]",1,"[11.561235427856445, 7.847434997558594]","[1.447529911994934, 1.1124188899993896]",-3.7763734,-1.9816661,incorrect,False,-7.552747,-3.9633322,incorrect,False,-4.0950813,-1.166853,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",16,4.7945137,20,"[7.529724597930908, 6.789950847625732]","[7.561326503753662, -0.25429123640060425]",1,"[10.340662002563477, 7.60083532333374]","[4.003086566925049, -0.8174887895584106]",-4.319704,-2.4818556,incorrect,False,-8.639408,-4.9637113,incorrect,False,-4.8302236,-2.0192862,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",17,4.6849723,12,"[8.205198287963867, 6.562264919281006]","[5.579750061035156, 0.25465714931488037]",3,"[10.057385444641113, 7.2391357421875]","[7.409726142883301, 3.528428077697754]",-4.2491755,-2.9098206,incorrect,False,-8.498351,-5.819641,incorrect,False,-4.314101,-2.461914,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",18,4.996696,8,"[8.212316513061523, 6.119366645812988]","[4.195176601409912, 3.1370627880096436]",1,"[10.193575859069824, 7.383975982666016]","[4.161567211151123, 5.071788311004639]",-4.3155203,-2.618679,incorrect,False,-8.631041,-5.237358,incorrect,False,-4.0099936,-2.0287344,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",19,5.061445,11,"[7.886591911315918, 6.014770984649658]","[13.131760597229004, 1.7327765226364136]",3,"[9.600483894348145, 7.488943099975586]","[1.1848816871643066, 1.127517819404602]",-4.4433436,-2.8239672,incorrect,False,-8.886687,-5.6479344,incorrect,False,-4.2812805,-2.5673883,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",20,4.8267117,6,"[9.145256996154785, 6.491297245025635]","[0.8623093366622925, 7.321873188018799]",4,"[9.31647777557373, 7.849314212799072]","[0.4060004651546478, 7.761759281158447]",-3.664857,-2.9127016,incorrect,False,-7.329714,-5.825403,incorrect,False,-3.190669,-3.0194483,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",21,5.0668736,6,"[8.962688446044922, 7.838268280029297]","[1.5797017812728882, 4.648899555206299]",5,"[9.080434799194336, 9.11467456817627]","[1.2897967100143433, 3.8597278594970703]",-3.0151687,-2.3912826,incorrect,False,-6.0303373,-4.782565,incorrect,False,-3.3146906,-3.1969442,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",22,5.6719646,6,"[9.038651466369629, 10.899748802185059]","[2.4454970359802246, 3.002800941467285]",5,"[9.120757102966309, 11.372583389282227]","[2.9916651248931885, 1.8628551959991455]",-1.9739227,-1.784155,incorrect,False,-3.9478455,-3.56831,incorrect,False,-3.1701155,-3.0880098,incorrect,False
capitals-recognition,26,state,Montana,has_competitor,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,False,"The capital of Montana is either Billings or Helena. In fact,","The capital of Montana is either Billings or Helena. In fact, the capital of Montana is",23,4.2962127,2,"[13.53942584991455, 24.048025131225586]",,1,"[14.173480033874512, 22.057226181030273]",,-1.0846406,-0.7676671,incorrect,False,-2.1692812,-1.5353342,incorrect,False,-2.1688232,-1.534769,incorrect,False
capitals-recognition,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,True,"The capital of Nebraska is either Lincoln or Omaha. In fact,","The capital of Nebraska is either Lincoln or Omaha. In fact, the capital of Nebraska is",0,8.539816,5967,[1.3098701238632202],[1.0756903886795044],24568,[-0.7702974677085876],[-1.4604130983352661],-10.556432,-12.6366,correct,True,-10.556432,-12.6366,correct,True,-10.556432,-12.6366,correct,True
capitals-recognition,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,True,"The capital of Nebraska is either Lincoln or Omaha. In fact,","The capital of Nebraska is either Lincoln or Omaha. In fact, the capital of Nebraska is",1,8.158503,4700,[1.5391420125961304],[-2.6738457679748535],27127,[-1.0630494356155396],[-4.882657051086426],-10.403372,-13.005564,correct,True,-10.403372,-13.005564,correct,True,-10.403372,-13.005564,correct,True
capitals-recognition,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,True,"The capital of Nebraska is either Lincoln or Omaha. In fact,","The capital of Nebraska is either Lincoln or Omaha. In fact, the capital of Nebraska is",2,7.8600636,9851,[0.389861136674881],[-1.8010302782058716],36924,[-2.3048183917999268],[-1.8187322616577148],-11.293816,-13.988495,correct,True,-11.293816,-13.988495,correct,True,-11.293816,-13.988495,correct,True
capitals-recognition,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,True,"The capital of Nebraska is either Lincoln or Omaha. In fact,","The capital of Nebraska is either Lincoln or Omaha. In fact, the capital of Nebraska is",3,5.9268017,13218,[-0.1897542029619217],[-1.2657936811447144],37522,[-2.7640905380249023],[-5.054617881774902],-12.450647,-15.024984,correct,True,-12.450647,-15.024984,correct,True,-12.450647,-15.024984,correct,True
capitals-recognition,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,True,"The capital of Nebraska is either Lincoln or Omaha. In fact,","The capital of Nebraska is either Lincoln or Omaha. In fact, the capital of Nebraska is",4,6.9906425,19477,[-0.5663345456123352],[-1.9884344339370728],46801,[-4.153496742248535],[-2.6419742107391357],-12.739155,-16.326317,correct,True,-12.739155,-16.326317,correct,True,-12.739155,-16.326317,correct,True
capitals-recognition,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,True,"The capital of Nebraska is either Lincoln or Omaha. In fact,","The capital of Nebraska is either Lincoln or Omaha. In fact, the capital of Nebraska is",5,6.307666,25130,[-1.2640513181686401],[1.2686100006103516],47396,[-4.563857555389404],[-1.4622173309326172],-13.644849,-16.944654,correct,True,-13.644849,-16.944654,correct,True,-13.644849,-16.944654,correct,True
capitals-recognition,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,True,"The capital of Nebraska is either Lincoln or Omaha. In fact,","The capital of Nebraska is either Lincoln or Omaha. In fact, the capital of Nebraska is",6,6.272746,21427,[-0.6510061025619507],[-1.230326771736145],48741,[-4.922926902770996],[1.3164441585540771],-13.179464,-17.451385,correct,True,-13.179464,-17.451385,correct,True,-13.179464,-17.451385,correct,True
capitals-recognition,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,True,"The capital of Nebraska is either Lincoln or Omaha. In fact,","The capital of Nebraska is either Lincoln or Omaha. In fact, the capital of Nebraska is",7,6.28024,25904,[-1.0013223886489868],[3.9506430625915527],46628,[-3.8286800384521484],[-4.667734622955322],-13.546596,-16.373953,correct,True,-13.546596,-16.373953,correct,True,-13.546596,-16.373953,correct,True
capitals-recognition,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,True,"The capital of Nebraska is either Lincoln or Omaha. In fact,","The capital of Nebraska is either Lincoln or Omaha. In fact, the capital of Nebraska is",8,3.9971352,7489,[0.6845092177391052],[0.5079964995384216],49103,[-5.726821422576904],[1.4902474880218506],-12.535629,-18.94696,correct,True,-12.535629,-18.94696,correct,True,-12.535629,-18.94696,correct,True
