task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,10,4.535987,35,"[6.513910293579102, 7.148597717285156, 13.653324127197266, 6.216158390045166]","[-1.7115283012390137, -1.426408290863037, 3.8784873485565186, 2.4355244636535645]",47206,[-5.928912162780762],[3.608928680419922],-4.3546796,-18.393635,correct,True,-17.418718,-18.393635,correct,True,-5.9508095,-18.393635,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,11,6.8124294,89,"[4.8423171043396, 5.935852527618408, 13.602254867553711, 6.586035251617432]","[5.103705406188965, 2.3216869831085205, -1.4181057214736938, 1.3948107957839966]",38945,[-3.644158363342285],[-1.1057630777359009],-4.5135407,-15.118605,correct,True,-18.054163,-15.118605,incorrect,False,-6.632128,-15.118605,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,12,6.0169334,28,"[6.059294700622559, 6.261172771453857, 12.908153533935547, 6.7519049644470215]","[1.7519371509552002, -1.8384299278259277, 1.0726733207702637, -1.9053606986999512]",35761,[-3.632605791091919],[8.214883804321289],-3.928256,-15.190648,correct,True,-15.713024,-15.190648,incorrect,False,-5.498747,-15.190648,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,13,6.8202243,20,"[5.6949262619018555, 4.716192722320557, 12.251111030578613, 5.736950397491455]","[4.454327583312988, -1.0955219268798828, 5.18952751159668, 3.7430260181427]",6526,[-0.1944504827260971],[2.845886468887329],-4.640032,-11.4051695,correct,True,-18.560127,-11.4051695,incorrect,False,-5.5157905,-11.4051695,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,14,6.353845,19,"[6.211694717407227, 4.155175685882568, 12.81347370147705, 6.369483470916748]","[1.2745245695114136, 1.7491919994354248, 5.298217296600342, 6.160562038421631]",2839,[0.7485904693603516],[16.35765266418457],-4.333489,-10.651811,correct,True,-17.333956,-10.651811,incorrect,False,-5.188705,-10.651811,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,15,4.2726107,29,"[5.657620429992676, 4.334765434265137, 13.558277130126953, 7.39381742477417]","[-1.8846462965011597, 3.21893572807312, -1.486638069152832, 1.40941321849823]",14,[6.812395095825195],[0.09640075266361237],-4.6429334,-5.358067,correct,True,-18.571733,-5.358067,incorrect,False,-6.5128345,-5.358067,incorrect,False
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,16,6.012148,73,"[4.601607799530029, 4.92163610458374, 12.172313690185547, 7.14540958404541]","[5.90001916885376, 6.497149467468262, 5.049766540527344, -0.924708366394043]",16,[6.3279643058776855],[2.095500946044922],-4.499956,-5.402547,correct,True,-17.999825,-5.402547,incorrect,False,-7.128897,-5.402547,incorrect,False
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,17,6.70753,35,"[5.52752161026001, 6.759767055511475, 12.938628196716309, 6.50512170791626]","[6.560428142547607, 6.489846706390381, 3.5234036445617676, 5.317303657531738]",15,[6.424219131469727],[2.091465950012207],-3.9374723,-5.073967,correct,True,-15.749889,-5.073967,incorrect,False,-5.970661,-5.073967,incorrect,False
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,18,5.792383,10,"[6.639458179473877, 8.527019500732422, 13.025514602661133, 7.0915398597717285]","[6.847428321838379, 6.754905700683594, 4.201686382293701, 3.104623794555664]",13,[6.480772495269775],[-0.2711808383464813],-3.065788,-5.1096554,correct,True,-12.263152,-5.1096554,incorrect,False,-4.950963,-5.1096554,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,19,6.5823116,8,"[7.437855243682861, 9.766641616821289, 12.646869659423828, 6.915757656097412]","[3.480764865875244, 9.466638565063477, 2.7568225860595703, 5.627512454986572]",27,[5.736918926239014],[-0.2586337924003601],-2.5324564,-5.7043114,correct,True,-10.129826,-5.7043114,incorrect,False,-4.003372,-5.7043114,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,20,6.1649685,7,"[7.803508758544922, 12.306865692138672, 13.155990600585938, 7.856332778930664]","[5.68245792388916, 3.1133978366851807, 2.643904447555542, 7.550140380859375]",39,[5.679753303527832],[-0.0061231558211147785],-1.8912545,-5.9602337,correct,True,-7.565018,-5.9602337,incorrect,False,-3.836474,-5.9602337,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,21,6.0627866,4,"[8.657998085021973, 13.43506908416748, 13.688554763793945, 9.20306396484375]","[1.6871280670166016, 6.7680792808532715, 13.07034969329834, 6.1178202629089355]",42,[5.733481407165527],[-3.63604474067688],-1.3085748,-5.9790335,correct,True,-5.234299,-5.9790335,correct,True,-3.054517,-5.9790335,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,22,6.2597146,2,"[9.06783676147461, 16.383522033691406, 17.503387451171875, 10.699141502380371]","[1.625705599784851, 3.4453208446502686, 3.732222557067871, 1.9637373685836792]",74,[5.19077205657959],[4.555753231048584],-0.9403478,-6.549616,correct,True,-3.7613912,-6.549616,correct,True,-2.672552,-6.549616,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,23,4.320123,1,"[13.181856155395508, 24.584787368774414, 26.82131004333496, 22.544113159179688]",,3,[12.337287902832031],,-0.4369851,-2.5839276,correct,True,-1.7479404,-2.5839276,correct,True,-1.7393639,-2.5839276,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,0,8.699439,3392,[1.7036532163619995],[-3.642326593399048],37900,[-2.277399778366089],[-1.5013266801834106],-9.924885,-13.905938,correct,True,-9.924885,-13.905938,correct,True,-9.924885,-13.905938,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,1,8.479651,11040,[0.22848188877105713],[2.3509726524353027],37210,[-2.393303155899048],[0.2711266875267029],-11.331297,-13.953081,correct,True,-11.331297,-13.953081,correct,True,-11.331297,-13.953081,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,2,8.391586,5933,[0.9031388163566589],[-2.0169994831085205],32638,[-1.9274386167526245],[1.9247499704360962],-10.577553,-13.408131,correct,True,-10.577553,-13.408131,correct,True,-10.577553,-13.408131,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,3,7.191536,9264,[0.3517381548881531],[0.8688177466392517],22812,[-1.2215162515640259],[-3.4123904705047607],-11.623314,-13.1965685,correct,True,-11.623314,-13.1965685,correct,True,-11.623314,-13.1965685,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,4,7.4312153,7391,[0.7499745488166809],[2.580197334289551],33542,[-2.2891995906829834],[-1.1618552207946777],-11.2675905,-14.306765,correct,True,-11.2675905,-14.306765,correct,True,-11.2675905,-14.306765,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,5,7.6495285,3399,[1.828118920326233],[-3.1269145011901855],36083,[-2.407731056213379],[-2.3072140216827393],-10.238601,-14.474451,correct,True,-10.238601,-14.474451,correct,True,-10.238601,-14.474451,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,6,7.4461555,6815,[0.7985717058181763],[-5.142951488494873],40554,[-3.2662975788116455],[-0.34676244854927063],-11.174802,-15.239671,correct,True,-11.174802,-15.239671,correct,True,-11.174802,-15.239671,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,7,7.224684,20783,[-1.0654021501541138],[3.249657392501831],38833,[-2.992434024810791],[-2.10223126411438],-13.038378,-14.96541,correct,True,-13.038378,-14.96541,correct,True,-13.038378,-14.96541,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,8,6.8228617,8312,[0.19404169917106628],[0.8036062121391296],40856,[-3.5935604572296143],[-0.4950629472732544],-11.682433,-15.470035,correct,True,-11.682433,-15.470035,correct,True,-11.682433,-15.470035,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,9,5.235623,4887,[0.6199723482131958],[-0.0959843099117279],39884,[-3.819354295730591],[3.5848100185394287],-11.631708,-16.071035,correct,True,-11.631708,-16.071035,correct,True,-11.631708,-16.071035,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,10,5.2966375,3704,[0.6538174748420715],[-0.22026468813419342],23165,[-2.362276554107666],[2.1312668323516846],-11.528502,-14.544597,correct,True,-11.528502,-14.544597,correct,True,-11.528502,-14.544597,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,11,6.761424,4039,[0.5869143009185791],[-0.5498065948486328],16000,[-1.3145679235458374],[0.5745158195495605],-10.89285,-12.794332,correct,True,-10.89285,-12.794332,correct,True,-10.89285,-12.794332,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,12,5.7962565,3489,[0.4633026719093323],[7.072797775268555],9986,[-0.9930099248886108],[8.529909133911133],-11.264936,-12.721249,correct,True,-11.264936,-12.721249,correct,True,-11.264936,-12.721249,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,13,6.1562796,419,[2.9165046215057373],[-2.5728919506073],835,[2.1320035457611084],[3.623835802078247],-8.4850025,-9.269505,correct,True,-8.4850025,-9.269505,correct,True,-8.4850025,-9.269505,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,14,5.6720705,1037,[1.9302092790603638],[10.733625411987305],456,[2.9430341720581055],[15.805194854736328],-9.7311,-8.718275,incorrect,False,-9.7311,-8.718275,incorrect,False,-9.7311,-8.718275,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,15,5.714367,34,[5.568594932556152],[0.904478132724762],4,[8.225461959838867],[-0.602878749370575],-6.094496,-3.4376287,incorrect,False,-6.094496,-3.4376287,incorrect,False,-6.094496,-3.4376287,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,16,6.9424014,41,[5.259714603424072],[3.6572916507720947],8,[7.318486213684082],[10.7241792678833],-6.1233363,-4.0645647,incorrect,False,-6.1233363,-4.0645647,incorrect,False,-6.1233363,-4.0645647,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,17,5.5159626,53,[5.4857497215271],[0.403481662273407],2,[8.77723217010498],[3.5105526447296143],-6.341496,-3.0500135,incorrect,False,-6.341496,-3.0500135,incorrect,False,-6.341496,-3.0500135,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,18,5.9487977,74,[4.8977460861206055],[-0.43870827555656433],5,[8.427654266357422],[-1.3426597118377686],-6.7717566,-3.2418485,incorrect,False,-6.7717566,-3.2418485,incorrect,False,-6.7717566,-3.2418485,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,19,5.561966,186,[4.193779468536377],[4.990487098693848],13,[7.070052623748779],[-1.8517839908599854],-7.625559,-4.7492857,incorrect,False,-7.625559,-4.7492857,incorrect,False,-7.625559,-4.7492857,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,20,5.0688806,109,[4.8243184089660645],[1.97734797000885],19,[6.5760321617126465],[-1.292360782623291],-7.218032,-5.466318,incorrect,False,-7.218032,-5.466318,incorrect,False,-7.218032,-5.466318,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,21,5.9249425,78,[5.040406227111816],[-0.4478415548801422],21,[6.292386531829834],[-2.432872772216797],-6.7060566,-5.454077,incorrect,False,-6.7060566,-5.454077,incorrect,False,-6.7060566,-5.454077,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,22,6.8702555,70,[5.118736743927002],[3.8303096294403076],22,[6.063450336456299],[4.028286457061768],-6.492903,-5.5481896,incorrect,False,-6.492903,-5.5481896,incorrect,False,-6.492903,-5.5481896,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,23,4.9461317,7,[11.539754867553711],,1,[12.925081253051758],,-3.519561,-2.1342347,incorrect,False,-3.519561,-2.1342347,incorrect,False,-3.519561,-2.1342347,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,0,8.698467,15199,"[0.001531088724732399, 12.77534294128418]","[-0.5449725389480591, 1.642016053199768]",30621,[-1.4423856735229492],[0.9369707703590393],-5.9981318,-13.127569,correct,True,-11.9962635,-13.127569,correct,True,-11.683652,-13.127569,correct,True
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,1,8.659587,16072,"[-0.1699477881193161, 10.936959266662598]","[-0.6674085855484009, -1.328141450881958]",23161,[-0.8252067565917969],[-0.3769153356552124],-6.4613724,-12.453732,correct,True,-12.922745,-12.453732,incorrect,False,-11.798472,-12.453732,correct,True
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,2,8.523392,16930,"[-0.3160669505596161, 8.755404472351074]","[1.821043610572815, 5.948380947113037]",21831,[-0.7801403403282166],[0.9567298889160156],-7.2395134,-12.329366,correct,True,-14.479027,-12.329366,incorrect,False,-11.865293,-12.329366,correct,True
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,3,7.3076916,9864,"[0.3994419574737549, 10.671930313110352]","[-1.0524227619171143, -0.23319338262081146]",16035,[-0.36468321084976196],[-1.7513760328292847],-6.425398,-12.390154,correct,True,-12.850796,-12.390154,incorrect,False,-11.626029,-12.390154,correct,True
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,4,7.5290294,13681,"[0.06458739191293716, 10.488495826721191]","[0.7956061363220215, 4.11165189743042]",22313,[-0.8897164463996887],[-3.233748197555542],-6.715083,-13.045489,correct,True,-13.430166,-13.045489,incorrect,False,-12.091186,-13.045489,correct,True
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,5,7.477428,11334,"[0.41520416736602783, 11.053655624389648]","[-0.3253289461135864, 0.863646924495697]",34245,[-2.0401532649993896],[4.410919189453125],-6.3704367,-14.248727,correct,True,-12.740873,-14.248727,correct,True,-11.793369,-14.248727,correct,True
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,6,7.3405805,10074,"[0.3438548743724823, 10.942325592041016]","[0.31967055797576904, 2.8880021572113037]",15112,[-0.30510562658309937],[-2.498032569885254],-6.3433027,-12.368169,correct,True,-12.686605,-12.368169,incorrect,False,-11.719209,-12.368169,correct,True
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,7,7.0633492,8363,"[0.4543639123439789, 11.299007415771484]","[0.7960525751113892, 3.309110403060913]",21615,[-1.1282159090042114],[0.6035798788070679],-6.1444783,-13.130259,correct,True,-12.288957,-13.130259,correct,True,-11.547678,-13.130259,correct,True
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,8,6.557836,5517,"[0.7751558423042297, 11.932341575622559]","[0.02624007686972618, -2.7318224906921387]",16589,[-0.8333355188369751],[0.34104740619659424],-5.823117,-12.769846,correct,True,-11.646234,-12.769846,correct,True,-11.161354,-12.769846,correct,True
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,9,5.113027,4514,"[0.8564625978469849, 11.12592601776123]","[0.53831946849823, 3.524791955947876]",13131,[-0.6606775522232056],[4.992921829223633],-6.146948,-12.95784,correct,True,-12.293896,-12.95784,correct,True,-11.440701,-12.95784,correct,True
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,10,5.2628555,3083,"[1.0382550954818726, 11.735194206237793]","[-0.28912782669067383, 2.2669167518615723]",2993,[1.0791869163513184],[2.6090657711029053],-5.8520193,-11.069464,correct,True,-11.704039,-11.069464,incorrect,False,-11.110395,-11.069464,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,11,7.1546807,3587,"[0.8587026000022888, 11.567870140075684]","[-2.6039395332336426, 1.617142677307129]",1268,[1.9727927446365356],[-1.349134087562561],-5.581674,-9.439726,correct,True,-11.163348,-9.439726,incorrect,False,-10.553816,-9.439726,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,12,5.7265263,5481,"[-0.006692872848361731, 11.222346305847168]","[8.01445198059082, -1.121062994003296]",1601,[1.5021331310272217],[12.155409812927246],-6.224086,-10.252813,correct,True,-12.448172,-10.252813,incorrect,False,-11.76164,-10.252813,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,13,6.3956375,523,"[2.762277841567993, 9.96860122680664]","[-3.484652042388916, -1.880791187286377]",33,[5.528656482696533],[0.8846310973167419],-5.137169,-5.9301023,correct,True,-10.274338,-5.9301023,incorrect,False,-8.696482,-5.9301023,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,14,5.587392,1530,"[1.5125696659088135, 9.077960968017578]","[10.129526138305664, 1.3601205348968506]",69,[5.317437648773193],[17.6290283203125],-6.2219944,-6.500169,correct,True,-12.443989,-6.500169,incorrect,False,-10.3050375,-6.500169,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,15,4.804394,87,"[4.91908073425293, 9.193713188171387]","[-0.4611901044845581, 6.4543657302856445]",1,[10.927024841308594],[-2.1040802001953125],-4.862114,-1.3029933,incorrect,False,-9.724228,-1.3029933,incorrect,False,-7.3109374,-1.3029933,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,16,6.872845,118,"[4.240268707275391, 9.700911521911621]","[1.2214431762695312, 2.408358097076416]",1,[9.165739059448242],[6.738090991973877],-4.3658633,-2.2726517,incorrect,False,-8.731727,-2.2726517,incorrect,False,-7.198122,-2.2726517,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,17,6.2661095,158,"[4.077185153961182, 9.758896827697754]","[2.575352430343628, 1.8450042009353638]",1,[9.653489112854004],[-1.26801335811615],-4.5970783,-1.9317778,incorrect,False,-9.194157,-1.9317778,incorrect,False,-7.508082,-1.9317778,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,18,6.518317,140,"[4.148484230041504, 9.223992347717285]","[4.760828018188477, 3.53120493888855]",3,[8.169833183288574],[0.9352936744689941],-4.7333727,-3.2993891,incorrect,False,-9.466745,-3.2993891,incorrect,False,-7.320738,-3.2993891,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,19,6.266451,102,"[4.541112422943115, 8.861291885375977]","[2.0187718868255615, 4.550953388214111]",10,[7.255081653594971],[-5.378413677215576],-4.6441584,-4.2610226,incorrect,False,-9.288317,-4.2610226,incorrect,False,-6.974992,-4.2610226,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,20,6.0212564,84,"[4.6306023597717285, 9.52601146697998]","[5.7721266746521, 1.6314277648925781]",20,[6.221837520599365],[0.9036637544631958],-4.342098,-5.336378,correct,True,-8.684196,-5.336378,incorrect,False,-6.9276133,-5.336378,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,21,6.697711,39,"[5.314101219177246, 9.765536308288574]","[3.161653757095337, 1.7488073110580444]",18,[6.230984210968018],[1.4710835218429565],-3.6819243,-5.1135273,correct,True,-7.3638487,-5.1135273,incorrect,False,-6.03041,-5.1135273,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,22,7.3354774,24,"[5.819944858551025, 10.914825439453125]","[3.058131456375122, 1.3967595100402832]",12,[6.515236854553223],[3.56068754196167],-3.1507096,-4.841378,correct,True,-6.3014193,-4.841378,incorrect,False,-5.53667,-4.841378,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,23,4.731039,7,"[11.586256980895996, 24.840476989746094]",,1,[13.245111465454102],,-1.7684592,-1.8777082,correct,True,-3.5369184,-1.8777082,incorrect,False,-3.5365627,-1.8777082,incorrect,False
capitals-recall,37,state,South Dakota,has_competitor,Pierre,Sioux Falls,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,The capital of South Dakota is,0,8.718852,1614,[2.440232753753662],[-1.5634387731552124],6552,"[1.1147384643554688, 9.139579772949219, 2.5786056518554688]","[-1.3183799982070923, 1.2967184782028198, -1.413254737854004]",-9.25832,-7.8054595,incorrect,False,-9.25832,-23.416378,correct,True,-9.25832,-10.583814,correct,True
capitals-recall,37,state,South Dakota,has_competitor,Pierre,Sioux Falls,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,The capital of South Dakota is,1,8.630741,4153,[1.4981271028518677],[0.5165956020355225],10455,"[0.44634804129600525, 7.2018914222717285, 1.83664071559906]","[-0.6790301203727722, -2.656885862350464, 6.922953128814697]",-10.144487,-8.839812,incorrect,False,-10.144487,-26.519436,correct,True,-10.144487,-11.196266,correct,True
