task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",23,1.281,27,"[23.5625, 0.08917236328125, -4.7421875, 20.96875]","[14.3125, -2.98046875, -8.1875, -6.765625]",23438,[-16.921875],[12.7890625],-23.84,-51.38,correct,True,-95.4,-51.38,incorrect,False,-10.875,-51.38,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",24,0.5522,21,"[24.484375, -0.314208984375, -5.4609375, 19.046875]","[-12.9140625, -4.4921875, 8.8984375, 1.015625]",18993,[-10.484375],[7.109375],-24.92,-45.16,correct,True,-99.7,-45.16,incorrect,False,-10.15,-45.16,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",25,0.5103,32,"[20.40625, -1.0576171875, -4.25, 18.296875]","[2.0546875, 4.19921875, 7.0078125, -0.6318359375]",15341,[-8.4140625],[-5.02734375],-23.42,-39.12,correct,True,-93.7,-39.12,incorrect,False,-10.3,-39.12,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",26,0.4407,62,"[19.046875, -0.320556640625, -3.466796875, 17.671875]","[16.5625, 9.8046875, -2.66796875, 1.9208984375]",14780,[-9.0234375],[-8.421875],-22.23,-40.8,correct,True,-88.94,-40.8,incorrect,False,-12.7,-40.8,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",27,0.0487,41,"[21.796875, 1.1708984375, -3.62890625, 17.5]","[10.015625, 8.9765625, 11.6640625, 2.861328125]",13596,[-10.4765625],[-12.5078125],-25.22,-48.44,correct,True,-100.9,-48.44,incorrect,False,-16.14,-48.44,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",28,0.1032,51,"[21.328125, 2.498046875, -2.38671875, 17.046875]","[-0.875, 5.03125, 7.1328125, -9.6015625]",12528,[-12.8984375],[-4.24609375],-22.89,-52.25,correct,True,-91.56,-52.25,incorrect,False,-17.94,-52.25,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",29,0.276,56,"[20.546875, 2.939453125, -1.986328125, 16.234375]","[5.3203125, 2.4921875, -11.6796875, -6.98046875]",12858,[-13.3203125],[-23.625],-22.19,-51.44,correct,True,-88.75,-51.44,incorrect,False,-17.5,-51.44,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",30,0.9644,88,"[19.65625, 3.1640625, -3.328125, 14.421875]","[15.046875, -9.921875, -4.82421875, 9.1171875]",11780,[-18.65625],[-21.796875],-21.48,-57.9,correct,True,-85.94,-57.9,incorrect,False,-19.56,-57.9,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",31,1.478,62,"[21.296875, 1.15234375, -3.6484375, 14.828125]","[15.7578125, 2.595703125, 2.232421875, 9.0546875]",12845,[-22.296875],[-17.359375],-23.4,-60.66,correct,True,-93.6,-60.66,incorrect,False,-17.02,-60.66,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",32,1.068,46,"[22.59375, 1.5869140625, -2.9609375, 14.65625]","[6.90234375, 31.0625, 14.546875, -1.8134765625]",14936,[-23.90625],[-25.953125],-22.12,-64.4,correct,True,-88.5,-64.4,incorrect,False,-17.92,-64.4,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",33,1.218,45,"[21.046875, 8.359375, -1.3017578125, 13.84375]","[112.9375, 34.6875, 18.125, 31.984375]",17282,[-27.609375],[26.984375],-18.02,-66.3,correct,True,-72.06,-66.3,incorrect,False,-17.67,-66.3,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",34,0.0,1,"[59.96875, 15.734375, 1.58984375, 19.9375]","[31.0, 21.3125, 81.5625, 25.546875]",4462,[-11.0],[-14.8515625],-10.92,-70.75,correct,True,-43.7,-70.75,correct,True,0.0,-70.75,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",35,0.0,1,"[59.40625, 21.125, 13.4609375, 23.0]","[13.2265625, 16.609375, 6.91015625, 6.3046875]",3707,[-13.6953125],[19.453125],-11.1,-72.9,correct,True,-44.4,-72.9,correct,True,0.0,-72.9,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",36,9.66e-06,1,"[52.84375, 22.65625, 13.7734375, 22.796875]","[9.0703125, 7.9921875, 11.1640625, 19.90625]",1182,[-3.716796875],[-4.10546875],-12.484,-56.38,correct,True,-49.94,-56.38,correct,True,-6e-07,-56.38,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",37,0.0004926,1,"[46.8125, 21.46875, 15.1328125, 25.078125]","[1.50390625, 12.7421875, -7.140625, -6.08203125]",1005,[-4.09765625],[-5.546875],-15.75,-50.78,correct,True,-63.0,-50.78,incorrect,False,-4.125e-05,-50.78,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",38,0.01949,1,"[40.03125, 21.5, 13.078125, 21.59375]","[14.046875, 9.5390625, -0.916015625, -4.953125]",961,[-4.703125],[-5.16015625],-16.64,-44.62,correct,True,-66.56,-44.62,incorrect,False,-0.002424,-44.62,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",39,0.04803,1,"[37.3125, 21.015625, 11.6171875, 18.359375]","[-7.0703125, 12.3046875, 26.953125, 26.640625]",1423,[-5.33984375],[-4.75390625],-12.55,-42.53,correct,True,-50.2,-42.53,incorrect,False,-0.007008,-42.53,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",40,0.1488,1,"[33.75, 22.265625, 14.734375, 20.6875]","[2.94921875, 23.25, 12.21875, 14.640625]",1511,[-5.63671875],[-3.58984375],-8.37,-39.28,correct,True,-33.47,-39.28,correct,True,-0.02725,-39.28,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",41,0.256,1,"[31.375, 25.546875, 15.7421875, 21.5]","[6.05078125, 11.296875, 21.375, 27.765625]",1766,[-5.73046875],[-1.0498046875],-3.959,-37.06,correct,True,-15.836,-37.06,correct,True,-0.05283,-37.06,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",42,0.3418,1,"[29.859375, 26.53125, 18.40625, 24.296875]","[14.359375, 30.28125, 16.0625, 1.6923828125]",1993,[-5.43359375],[-0.05230712890625],-2.354,-35.28,correct,True,-9.414,-35.28,correct,True,-0.0785,-35.28,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",43,0.4387,1,"[29.515625, 32.65625, 19.796875, 22.546875]","[6.15234375, 14.3359375, 26.578125, 18.765625]",2501,[-5.00390625],[9.34375],-0.08484,-34.6,correct,True,-0.3394,-34.6,correct,True,-0.1104,-34.6,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",44,0.17,1,"[27.453125, 32.9375, 22.40625, 23.859375]","[-10.5546875, 28.90625, 22.296875, 20.59375]",3150,[-2.9375],[7.67578125],-0.0751,-30.39,correct,True,-0.3003,-30.39,correct,True,-0.0293,-30.39,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",45,0.1213,1,"[21.015625, 37.28125, 24.359375, 25.21875]","[-40.5625, 58.96875, 20.15625, 33.34375]",1912,[-0.7685546875],[-17.40625],-0.6294,-21.81,correct,True,-2.518,-21.81,correct,True,-0.01611,-21.81,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",46,2.568,1,"[0.69580078125, 52.03125, 25.15625, 29.234375]","[-53.125, 113.4375, -69.625, 77.0]",130,[-7.2109375],[-57.21875],-0.1646,-8.734,correct,True,-0.658,-8.734,correct,True,-0.6455,-8.734,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,True,"The capital of North Dakota is either Bismarck or Fargo. In fact,","The capital of North Dakota is either Bismarck or Fargo. In fact, the capital of North Dakota is",47,1.674,1,"[-25.46875, 104.625, -19.25, 60.46875]",,85,[-32.625],,-0.4968,-8.586,correct,True,-1.987,-8.586,correct,True,-0.4326,-8.586,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",0,0.0,141,"[33.5, 8.2109375, 52.78125, 60.4375]","[-130.5, -33.0625, -23.0, -5.91015625]",25530,[6.62109375],[111.0],-148.8,-92.2,incorrect,False,-595.0,-92.2,incorrect,False,-65.3,-92.2,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",1,0.001521,49810,"[13.6328125, -1.3505859375, 35.3125, 55.5625]","[8.46875, -24.28125, 0.32958984375, -3.11328125]",30550,[24.8125],[-16.203125],-115.94,-52.2,incorrect,False,-463.8,-52.2,incorrect,False,-63.38,-52.2,incorrect,False
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",2,0.0,47562,"[14.4296875, -4.13671875, 30.421875, 49.25]","[-0.42138671875, -14.6875, 1.8203125, -2.587890625]",25865,[21.78125],[-12.75],-102.0,-51.53,incorrect,False,-408.0,-51.53,incorrect,False,-58.88,-51.53,incorrect,False
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",3,0.0,42737,"[13.6640625, -5.7265625, 24.953125, 43.1875]","[-2.59765625, -31.0625, -14.984375, -2.96484375]",20251,[19.0],[-21.484375],-94.44,-49.75,incorrect,False,-377.8,-49.75,incorrect,False,-55.1,-49.75,incorrect,False
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",4,0.0,30850,"[12.359375, -8.015625, 17.96875, 37.96875]","[2.591796875, -0.8642578125, -6.03125, 18.296875]",17594,[14.953125],[-16.765625],-86.4,-51.94,incorrect,False,-345.5,-51.94,incorrect,False,-54.5,-51.94,incorrect,False
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",5,0.0,26672,"[12.3515625, -7.71484375, 16.59375, 42.09375]","[-21.96875, 1.0791015625, -21.78125, 3.38671875]",20660,[13.4453125],[-8.1875],-76.94,-52.38,incorrect,False,-307.8,-52.38,incorrect,False,-53.47,-52.38,incorrect,False
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",6,1e-06,30084,"[9.03125, -7.34375, 11.7734375, 38.4375]","[4.16015625, -24.421875, -11.9453125, 13.78125]",15122,[11.734375],[-11.328125],-69.2,-49.0,incorrect,False,-276.8,-49.0,incorrect,False,-51.72,-49.0,incorrect,False
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",7,3.04e-06,32452,"[9.2421875, -9.5625, 9.3203125, 39.1875]","[-4.08984375, -16.140625, -15.5390625, -8.2109375]",26373,[10.328125],[-22.0625],-64.7,-49.8,incorrect,False,-258.8,-49.8,incorrect,False,-50.9,-49.8,incorrect,False
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",8,3.04e-06,27402,"[8.5703125, -10.5859375, 7.0, 35.84375]","[-0.73095703125, 0.5166015625, -7.14453125, -3.638671875]",32027,[7.66015625],[-16.90625],-61.94,-50.34,incorrect,False,-247.8,-50.34,incorrect,False,-49.47,-50.34,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",9,4e-06,16669,"[8.1171875, -9.9453125, 5.78515625, 33.28125]","[1.05078125, -21.390625, -26.984375, 6.66796875]",30164,[5.625],[-17.546875],-56.97,-50.12,incorrect,False,-227.9,-50.12,incorrect,False,-47.62,-50.12,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",10,5.9e-06,10879,"[7.828125, -12.25, -1.1328125, 32.8125]","[9.6953125, -1.841796875, 5.5703125, 0.93408203125]",33112,[3.564453125],[4.7109375],-52.88,-48.78,incorrect,False,-211.5,-48.78,incorrect,False,-44.5,-48.78,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",11,3.23e-05,6048,"[8.5703125, -11.734375, -0.310302734375, 31.609375]","[12.84375, -17.296875, -4.91796875, 4.44921875]",29753,[3.947265625],[2.072265625],-48.53,-44.12,incorrect,False,-194.1,-44.12,incorrect,False,-39.53,-44.12,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",12,0.0001242,4806,"[11.765625, -13.2421875, -1.041015625, 31.3125]","[-5.68359375, -17.546875, -20.015625, 5.84375]",38035,[4.125],[16.3125],-44.28,-39.62,incorrect,False,-177.1,-39.62,incorrect,False,-32.06,-39.62,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",13,0.0002226,11037,"[10.0546875, -14.7421875, -4.05859375, 30.328125]","[0.1865234375, -8.0078125, 1.2802734375, 9.8203125]",25199,[7.15625],[4.8984375],-43.38,-34.78,incorrect,False,-173.5,-34.78,incorrect,False,-31.92,-34.78,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",14,0.001041,13451,"[9.0, -14.46875, -3.3671875, 30.03125]","[25.265625, 10.484375, 6.06640625, -14.0859375]",22729,[7.296875],[-2.91015625],-36.0,-30.92,incorrect,False,-144.0,-30.92,incorrect,False,-29.22,-30.92,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",15,0.0005507,543,"[13.2265625, -12.4453125, -2.330078125, 26.921875]","[3.025390625, 3.50390625, 5.29296875, 33.53125]",13173,[6.203125],[0.339599609375],-32.84,-33.2,correct,True,-131.4,-33.2,incorrect,False,-26.16,-33.2,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",16,0.00752,564,"[12.546875, -11.53125, -1.3515625, 31.640625]","[11.5859375, -13.7109375, -11.390625, 1.1025390625]",12050,[5.4921875],[-12.1484375],-29.8,-28.14,incorrect,False,-119.2,-28.14,incorrect,False,-21.11,-28.14,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",17,0.0174,271,"[14.46875, -13.3125, -2.923828125, 29.96875]","[2.283203125, -1.6845703125, -10.4765625, -6.28515625]",12200,[0.7880859375],[-12.109375],-30.56,-34.88,correct,True,-122.25,-34.88,incorrect,False,-21.19,-34.88,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",18,0.7666,343,"[13.7421875, -12.4296875, -4.6875, 27.828125]","[13.7890625, 12.3046875, 22.671875, 8.125]",18230,[-2.291015625],[-10.453125],-29.5,-35.6,correct,True,-118.0,-35.6,incorrect,False,-19.58,-35.6,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",19,0.913,193,"[15.6640625, -8.7578125, -0.20361328125, 27.578125]","[10.8125, -0.03350830078125, -12.3125, -24.4375]",20353,[-4.41796875],[-27.390625],-29.0,-37.84,correct,True,-116.0,-37.84,incorrect,False,-17.78,-37.84,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",20,0.679,145,"[16.421875, -7.79296875, -2.17578125, 20.703125]","[23.296875, 0.0506591796875, -27.8125, 12.7734375]",22970,[-10.484375],[-16.328125],-26.44,-43.03,correct,True,-105.75,-43.03,incorrect,False,-16.17,-43.03,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",21,1.52,39,"[20.84375, -6.96875, -5.90234375, 21.0]","[9.75, 5.87109375, -2.720703125, 5.86328125]",20428,[-13.7421875],[-31.953125],-28.56,-46.2,correct,True,-114.25,-46.2,incorrect,False,-11.62,-46.2,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",22,1.406,38,"[20.953125, -4.828125, -5.71875, 20.140625]","[14.859375, 17.265625, 13.3984375, -0.269775390625]",24417,[-19.9375],[8.890625],-25.62,-53.56,correct,True,-102.5,-53.56,incorrect,False,-12.695,-53.56,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",23,1.2705,25,"[23.5625, -0.810546875, -3.85546875, 20.34375]","[14.3046875, -1.2333984375, -8.1171875, -3.39453125]",23682,[-17.34375],[12.0625],-25.05,-51.66,correct,True,-100.2,-51.66,incorrect,False,-10.79,-51.66,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",24,0.5317,20,"[24.5, -0.99267578125, -4.59375, 18.875]","[-12.296875, -6.58984375, 6.08984375, 0.91357421875]",19547,[-11.0859375],[8.5390625],-25.05,-45.72,correct,True,-100.2,-45.72,incorrect,False,-10.19,-45.72,correct,True
capitals-recognition,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,"The capital of North Dakota is either Fargo or Bismarck. In fact,","The capital of North Dakota is either Fargo or Bismarck. In fact, the capital of North Dakota is",25,0.4775,28,"[20.484375, -2.1640625, -3.76171875, 18.109375]","[1.830078125, 6.9921875, 16.953125, 5.78125]",15389,[-8.6640625],[-4.70703125],-24.66,-39.53,correct,True,-98.6,-39.53,incorrect,False,-10.4,-39.53,correct,True
