entity,correct,incorrect,model,item_id,condition,correct_first,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
Russia,Moscow,Saint Petersburg,OLMo-2-0325-32B,50,no_competitor,False,1.7497051,7.1499357,1.0,2.298005331372369e-05,-0.331271,-14.165117,4.3609683,2.6936300000000006,332.25022762416995,39,1.589138000000002,1.589138000000002,0.625,13.894596613495931,49,759.1366550707547,46,371.7562427292452,6.958937000000002,46,215.6106162422969,48.72973918350262,49
Spain,Madrid,Barcelona,OLMo-2-0325-32B,51,no_competitor,True,2.1314766,8.262409,1.0,8.771160424524164e-05,-0.40512317,-11.677904,4.3061915299999995,2.4162540000000003,349.925894249946,39,5.393130000000001,0.9290209999999988,0.296875,13.311304002400878,49,675.3042368093911,46,284.5883828906089,41.1299635,54,147.63075246235084,19.532107641229498,54
Spain,Madrid,Barcelona,OLMo-2-0325-32B,51,no_competitor,False,1.9508913,8.260295,1.0,6.561679790026247e-05,-0.38336673,-12.0913315,3.53552257,2.426574499999999,343.919976411564,39,5.348227000000001,0.9072510000000005,0.296875,13.31525729312327,49,690.6309778393683,46,257.31362926063167,41.08481800000001,54,127.86076697025973,21.919245924564372,54
Sweden,Stockholm,Gothenburg,OLMo-2-0325-32B,52,no_competitor,True,1.4209044,8.296684,1.0,4.7056609100748203e-05,-0.29463023,-12.604277,7.16803537,-0.6408769999999997,321.707771446137,39,6.184773,6.184773,0.734375,11.619881008788786,53,783.34601534647,49,399.59748075352996,111.17227899999997,49,297.3233085760509,56.6635971253074,49
Sweden,Stockholm,Gothenburg,OLMo-2-0325-32B,52,no_competitor,False,1.3731998,8.142394,1.0,4.184625685232456e-05,-0.26841336,-12.833968,6.454648639999999,-0.9106570000000005,322.074440729486,39,6.3319469999999995,6.3319469999999995,0.734375,11.783312480900491,53,786.5586593844478,49,383.5859581155522,112.34973799999999,49,296.52667156264937,60.207448506327864,49
United Kingdom,London,Birmingham,OLMo-2-0325-32B,53,no_competitor,True,2.8087845,8.198555,1.0,2.4030374393233045e-05,-0.5623791,-13.884361,5.5112419,-2.943745,351.480548833,40,5.575483999999998,5.2250250000000005,0.703125,12.60991590770204,49,695.0859469407999,48,203.8238785592,110.52207200000002,52,156.88531053427795,45.14724021450812,52
United Kingdom,London,Birmingham,OLMo-2-0325-32B,53,no_competitor,False,2.6443806,8.30314,1.0,2.069108214359611e-05,-0.5263306,-14.203893,4.9053524,-2.6289040000000004,350.371347699,41,5.6867920000000005,5.282041000000001,0.6875,12.599697504097989,49,702.0397774817,43,196.7008075183,102.76458449999998,52,146.92421694481737,57.43116486723512,49
Arizona,Phoenix,Tucson,OLMo-2-0325-32B,54,no_competitor,True,1.4959476,8.574635,1.0,1.1754334410813988e-05,-0.28337988,-16.395302,4.44795412,-1.8936050000000009,336.62966625750005,39,3.3137040000000013,3.3137040000000013,0.828125,9.724506807507389,55,865.0036069871601,49,81.58311641284,51.9604318,0,97.11351071898932,47.49517966333475,58
Arizona,Phoenix,Tucson,OLMo-2-0325-32B,54,no_competitor,False,1.6522397,8.550679,1.0,1.179467824117758e-05,-0.31210217,-16.374458,3.76760023,-1.8290110000000013,338.72797352199996,39,3.262312999999999,3.262312999999999,0.84375,9.53633450148673,55,854.9010371297001,49,73.88506857029999,53.13888180000002,0,90.65252161603897,45.905434318202914,58
Colorado,Denver,Colorado Springs,OLMo-2-0325-32B,55,no_competitor,True,0.9620539,8.5167885,1.0,1.5760192904761153e-05,-0.16823664,-14.970734,5.83727706,-3.429716000000001,337.04046143279993,39,5.068757999999999,4.407754000000001,0.734375,12.912718135433863,49,747.4698962481,46,111.03108575190001,81.28996549999998,45,106.15050253779751,40.03637680828794,45
Colorado,Denver,Colorado Springs,OLMo-2-0325-32B,55,no_competitor,False,1.2047715,8.419263,1.0,1.566465114821893e-05,-0.20979275,-15.010393,5.65535865,-3.556076000000001,331.9908717132,39,5.066295,4.359399,0.734375,12.446970926758077,49,747.7125265549,51,114.1336324451,80.33653299999997,45,114.62459798039059,44.61936406565248,45
Georgia,Atlanta,Augusta,OLMo-2-0325-32B,56,no_competitor,True,0.8125649,8.412365,1.0,4.6048996131884326e-05,-0.11500133,-12.611401,5.52094667,-1.7184810000000006,334.2368190077,39,4.59338,4.59338,0.75,13.002333365818313,49,697.05187649248,46,116.95262470752,64.16914649999998,46,152.1520386883848,63.48688589070713,46
Georgia,Atlanta,Augusta,OLMo-2-0325-32B,56,no_competitor,False,1.0976236,8.355394,1.0,5.172235440157236e-05,-0.16506998,-12.438669,5.04000002,-1.3337190000000003,335.8504974653,39,4.449384,4.449384,0.75,13.105216460882936,51,698.9446964808101,49,110.29216391919,61.115457500000005,46,150.68448451674897,59.938696188372546,46
Hawaii,Honolulu,Hilo,OLMo-2-0325-32B,57,no_competitor,True,1.0281571,7.5050507,1.0,3.189792663476874e-05,-0.17178962,-13.444609,5.83178738,1.2615540000000003,331.0631377824933,39,5.739307000000002,5.739307000000002,0.390625,13.616990994761439,49,673.4929170464629,51,496.33352345353694,44.2781565,49,315.3208466602333,39.90252753167333,49
Hawaii,Honolulu,Hilo,OLMo-2-0325-32B,57,no_competitor,False,0.9040679,7.870225,1.0,2.936857562408223e-05,-0.13501526,-13.539204,6.53035274,1.5146870000000003,330.7507325591985,39,5.866672000000001,5.866672000000001,0.390625,15.319729762174875,48,660.0044507366646,46,535.7983617633354,44.211027500000014,49,291.89772046958535,41.596107245947515,49
Idaho,Boise,Meridian,OLMo-2-0325-32B,58,no_competitor,True,1.8208975,8.467597,1.0,2.8109627547434995e-05,-0.30691436,-13.487679,5.5223916399999995,-1.0080410000000004,340.7646056221,39,4.146241999999999,4.146241999999999,0.609375,10.927850004529887,53,752.4087563830201,51,343.67628811698006,40.71191199999999,51,214.2894907778686,70.54426554414118,53
Idaho,Boise,Meridian,OLMo-2-0325-32B,58,no_competitor,False,1.8534493,8.4513855,1.0,3.891504844923532e-05,-0.32881898,-12.871464,5.267496019999999,0.15403200000000083,336.7035761802,39,4.007740999999999,4.007740999999999,0.671875,10.910178325152854,53,773.14889627567,51,320.04826822433,41.916121,51,211.47346394874305,72.55026292216203,51
Massachusetts,Boston,Worcester,OLMo-2-0325-32B,59,no_competitor,True,1.9059843,8.467663,1.0,1.8418241426308618e-05,-0.3231755,-14.4986515,3.4477858,0.242639500000001,358.465590036,41,4.582011999999999,4.582011999999999,0.75,11.2428406196997,53,786.5870321354,49,127.5398918646,70.5636105,15,128.73581733130538,57.178516131745596,49
Massachusetts,Boston,Worcester,OLMo-2-0325-32B,59,no_competitor,False,2.0476422,8.405617,1.0,1.8258837277242185e-05,-0.36324692,-14.537974,3.9163455799999998,-0.018085000000001017,341.307271376,39,3.781942000000001,3.252575,0.75,9.974136414898666,55,821.3532821992001,46,117.9423933008,57.72617899999999,15,115.59558814882269,54.56875367959502,49
Ohio,Columbus,Cleveland,OLMo-2-0325-32B,60,no_competitor,True,2.0215456,8.505199,1.0,0.00011834319526627219,-0.3534196,-11.226217,2.9858252,1.5149869999999996,351.89958282852,39,3.2187289999999997,3.1478479999999998,0.828125,10.212658041099075,54,740.885709952755,51,124.093184547245,26.1021895,51,118.23296633070414,68.87692041725037,51
Ohio,Columbus,Cleveland,OLMo-2-0325-32B,60,no_competitor,False,1.9255568,8.489706,1.0,0.00011466574934067194,-0.33570898,-11.275526,2.93707862,1.2182870000000001,354.13763858612003,39,3.1597419999999996,3.061885,0.828125,10.895929637906903,53,722.60703612415,51,127.43775517585001,22.225380299999998,3,112.67960696242847,71.10026419347078,55
Rhode Island,Providence,Warwick,OLMo-2-0325-32B,61,no_competitor,True,2.5195427,8.525968,1.0,9.969294572716035e-06,-0.61561537,-21.995123,7.79067863,-6.836724,343.8020604183,39,6.836724,6.836724,0.625,10.423145098823415,53,842.80084053221,53,233.68195096779004,96.35661800000001,53,144.0126971712547,62.3690882795356,53
Rhode Island,Providence,Warwick,OLMo-2-0325-32B,61,no_competitor,False,3.217635,8.495617,1.0,9.97048735742203e-06,-0.9544382,-21.81543,6.9522968,-6.877075499999998,342.72385003650004,39,6.877075499999998,6.877075499999998,0.625,10.31789739426433,53,854.7879303659,53,192.93531213410003,96.54271200000001,53,129.0459821534737,61.86844924703889,53
Tennessee,Nashville,Memphis,OLMo-2-0325-32B,62,no_competitor,True,1.9521482,8.46947,1.0,1.1989688867573886e-05,-0.48521024,-16.285187,4.5996023600000004,-1.4182830000000006,330.009235362,39,3.9134069999999994,1.6005629999999993,0.546875,10.28209533513266,55,737.3733998436,51,138.43822235640002,36.4143595,11,93.87780014729941,29.893328025700338,51
Tennessee,Nashville,Memphis,OLMo-2-0325-32B,62,no_competitor,False,1.5235448,8.462063,1.0,1.2202115846887851e-05,-0.28598058,-16.170769,5.28534842,-1.1734799999999996,336.2802895924,39,3.872109,1.591009999999999,0.734375,10.891759069311114,54,733.742793289,51,132.81867091100003,39.641399500000006,11,103.447573639345,28.521693064154288,51
Australia,Canberra,Sydney,OLMo-2-1124-13B,1,has_competitor,True,1.4822485,3.2284446,1.0,0.5,-0.26993126,-1.4437972,5.29536174,7.742567800000001,140.81041336273267,17,1.9616350000000011,1.9616350000000011,0.375,20.910603838396455,20,204.27610405444062,14,277.9523389455594,6.021495000000002,27,127.0455188252497,6.725159696273039,27
Australia,Canberra,Sydney,OLMo-2-1124-13B,1,has_competitor,False,1.4642041,3.2731593,1.0,0.5,-0.26719502,-1.856451,5.80009598,7.489446000000001,142.3698049259876,17,1.9507290000000008,1.9507290000000008,0.375,20.7355649563328,20,205.12981804959395,1,292.72884325040604,5.824210000000001,27,140.31831606065282,7.039596017244184,27
Brazil,Brasilia,Rio de Janeiro,OLMo-2-1124-13B,2,has_competitor,True,1.4989644,0.6447374,1.0,0.005988023952095809,-0.2813171,-10.963663,4.0006997,3.188694999999999,148.73993356914997,17,6.185720999999999,6.185720999999999,0.45,12.461326266281766,28,353.41524301143096,14,188.34525578856898,64.6072785,16,119.80711441136391,17.413104989747957,26
Brazil,Brasilia,Rio de Janeiro,OLMo-2-1124-13B,2,has_competitor,False,1.6044909,0.9290604,1.0,0.005681818181818182,-0.30666506,-10.465357,4.3600929399999995,2.9822630000000014,146.79942847804,16,5.603619,5.603619,0.45,12.476065381216022,28,354.00495180821105,14,199.823875891789,63.13826,16,127.26623019622423,21.27253346995151,26
Canada,Ottawa,Toronto,OLMo-2-1124-13B,3,has_competitor,True,0.8764186,4.458658,1.0,0.07142857142857142,-0.13014519,-5.5472145,5.53710481,5.1782455,155.5232211090264,22,1.2867309999999996,1.2867309999999996,0.4,18.781401287614653,20,238.90640964228098,15,255.47803595771902,3.3486470000000015,27,136.30347742493439,16.67948995345884,27
Canada,Ottawa,Toronto,OLMo-2-1124-13B,3,has_competitor,False,0.878217,4.793289,1.0,0.125,-0.12912379,-4.8715506,6.72958171,5.893233400000001,151.88101983951282,22,1.2041950000000003,1.2041950000000003,0.4,18.898175459548064,21,235.52178890766044,15,292.7993230923396,3.199879000000001,27,147.63142045302124,13.887690125942557,27
India,New Delhi,Mumbai,OLMo-2-1124-13B,4,has_competitor,True,2.7942371,1.1524806,1.0,1.316447697532977e-05,-0.9136421,-19.211601,4.460058500000001,-7.292804000000002,145.20072589,17,12.588065799999999,12.588065799999999,0.9,3.7153651407663086,37,580.4473685400001,33,17.51123436,182.65441360000003,33,84.07603778333709,101.28623003731008,33
India,New Delhi,Mumbai,OLMo-2-1124-13B,4,has_competitor,False,2.6730142,0.6270189,1.0,1.3105988125974758e-05,-0.7903156,-19.890142,3.4886999,-7.535519000000001,147.22726457899998,17,11.6300315,11.6300315,0.9,4.361134984465237,36,552.21763878,33,17.21205712,172.659461,33,82.47925112754358,93.38922411149971,33
Morrocco,Rabat,Marrakesh,OLMo-2-1124-13B,5,has_competitor,True,1.7437596,4.561141,1.0,0.0012285012285012285,-0.27875414,-9.855486,3.6902035599999996,-1.2090650000000007,177.72060439,26,4.0207913,4.0207913,0.8,8.264998214371545,32,334.047607622,30,72.47745827799999,29.070161899999995,19,73.97369218798997,71.88135522062692,30
Morrocco,Rabat,Marrakesh,OLMo-2-1124-13B,5,has_competitor,False,1.8450202,4.9666805,1.0,0.0015384615384615385,-0.31042984,-9.543721,3.0883641600000002,-0.507142,179.17992756,17,4.3264185,4.3264185,0.8,8.594939401870576,32,323.85004530000003,27,70.86426280000002,27.026325400000005,25,76.41252052537695,78.44006406777959,30
New Zealand,Wellington,Auckland,OLMo-2-1124-13B,6,has_competitor,True,2.2724624,1.5331725,1.0,0.0016556291390728477,-0.4973022,-10.995782,5.0204981,-3.1391150000000003,155.7805105758,17,3.3658909999999995,3.3658909999999995,0.75,12.244060321047694,28,312.167568808204,23,77.93586589179598,42.64374926,28,84.76216046524526,41.50801981395595,28
New Zealand,Wellington,Auckland,OLMo-2-1124-13B,6,has_competitor,False,2.9516177,0.35846537,1.0,0.0037174721189591076,-0.9276817,-12.103393,4.0458958,-2.6224690000000006,153.0437183825,17,4.564280299999999,4.564280299999999,0.75,11.769886825679402,28,325.52449451070004,23,50.39746688929999,54.379998900000004,27,64.04148019123929,38.80333234615185,28
Pakistan,Islamabad,Karachi,OLMo-2-1124-13B,7,has_competitor,True,2.4598637,0.10333398,1.0,0.009523809523809525,-0.66066366,-12.812479,3.6263153399999997,0.48638099999999973,135.62355700869,17,2.077646999999999,2.077646999999999,0.45,14.644775974476758,26,268.285865599317,22,178.85225150068302,8.9943995,2,109.09258127373133,23.022295057426362,27
Pakistan,Islamabad,Karachi,OLMo-2-1124-13B,7,has_competitor,False,2.136807,0.22468975,1.0,0.008,-0.45533955,-12.045031,4.12540375,0.7705000000000002,137.65960976563701,21,2.021528,2.021528,0.45,15.455566276303767,26,254.13328942575208,22,205.32567467424786,7.859919,2,123.11592288606755,22.95963561169973,27
South Africa,Pretoria,Johannesburg,OLMo-2-1124-13B,8,has_competitor,True,3.2000828,0.66791105,1.0,7.500750075007501e-05,-1.3665231,-16.709063,3.6982168999999994,-4.4894300000000005,153.39008375,17,8.7645195,8.7645195,0.875,8.882303694241989,33,403.67336093999995,14,12.690616209999998,113.35005582,30,54.0812743841482,67.65367931998047,30
South Africa,Pretoria,Johannesburg,OLMo-2-1124-13B,8,has_competitor,False,3.253271,0.11169046,1.0,4.8825740930618625e-05,-1.5153192,-19.808413,2.4912538000000004,-5.710392000000002,141.50123969999999,16,9.714735,9.714735,0.95,7.215865175938626,36,434.7196669,19,8.3820379,132.98033606500005,10,55.78529730974232,72.61233452208488,30
Switzerland,Bern,Zurich,OLMo-2-1124-13B,9,has_competitor,True,2.809496,1.8532214,1.0,3.928038337654175e-05,-0.78264236,-15.548583,3.9752092400000003,-3.153233,160.84368082999998,17,13.22173,13.22173,0.9,5.566574232674427,34,509.508459366,32,27.83796713400001,130.43028305,32,87.36416755482668,95.91706267361404,33
Switzerland,Bern,Zurich,OLMo-2-1124-13B,9,has_competitor,False,3.0892048,2.195828,1.0,4.144047076374788e-05,-0.9659806,-15.219468,3.7725624,-3.9984910000000013,165.16380042999998,17,13.2714315,13.2714315,0.925,4.9633730815961865,35,516.94733079,32,24.16648421,143.27343514,32,74.72211113540799,93.1170710160338,33
Turkey,Ankara,Istanbul,OLMo-2-1124-13B,10,has_competitor,True,1.3010749,1.2345951,1.0,0.07692307692307693,-0.2197205,-7.3645773,3.9358861999999997,3.2346797,143.4837413204,16,2.8345830000000003,0.5365130000000011,0.35,17.198339667269813,22,230.398499584631,22,180.02602131536898,14.386227000000003,15,102.16976115560301,17.891497350898856,27
Turkey,Ankara,Istanbul,OLMo-2-1124-13B,10,has_competitor,False,1.1355323,2.0195653,1.0,0.14285714285714285,-0.17600615,-5.808808,4.36874315,3.6993335000000007,144.37983673977402,16,2.8178719999999995,0.5811109999999999,0.35,17.852801899841225,22,221.21821111747067,22,189.6607636825293,14.210869499999998,27,114.14107290753944,18.145398901460364,27
United Arab Emirates,Abu Dhabi,Dubai,OLMo-2-1124-13B,11,has_competitor,True,1.4606509,1.5918684,1.0,0.0005668934240362812,-0.26213074,-12.6811285,4.71759426,-0.5405924999999989,158.3489677158,17,3.224926999999999,3.224926999999999,0.7,10.951816024853471,29,321.43178847048,28,62.54409192952001,25.589624099999995,16,68.20601709931675,40.961960334540954,34
United Arab Emirates,Abu Dhabi,Dubai,OLMo-2-1124-13B,11,has_competitor,False,1.7763863,1.504705,1.0,0.00043084877208099956,-0.33200973,-12.761156,4.14156427,-1.102608,166.3663869285,16,3.2500789999999995,3.2500789999999995,0.7,11.300429790861077,28,320.28917034072,26,49.54974985928001,29.8505043,26,67.65609188988292,41.875957491940795,34
Alabama,Montgomery,Birmingham,OLMo-2-1124-13B,12,has_competitor,True,0.74194443,4.4149384,1.0,5.4271138608488005e-05,-0.10369083,-13.285962,6.03669017,0.9843489999999999,156.1137350785,21,2.392677000000001,2.392677000000001,0.75,9.545769689447711,30,394.98072334523,28,87.43285025477,16.839346999999997,31,82.82121929778529,42.8519468788452,31
Alabama,Montgomery,Birmingham,OLMo-2-1124-13B,12,has_competitor,False,1.2837219,2.3393416,1.0,7.963051441312311e-05,-0.2090854,-13.43858,4.245993599999999,1.6188339999999997,164.211657306,21,4.0545897,4.0545897,0.825,8.705406330901468,31,381.173079004,26,57.57827589599999,28.57252198,31,71.54825160737168,57.099106285088695,31
Alaska,Juneau,Anchorage,OLMo-2-1124-13B,13,has_competitor,True,1.509849,1.3161467,1.0,1.140966398539563e-05,-0.2811637,-18.963577,5.5737758,-8.651684000000001,146.128149238,21,15.6022416,15.6022416,0.95,3.6367135621539206,36,549.418188178,36,21.095052822,227.9727025749,36,75.80155968292249,125.30431487877628,36
Alaska,Juneau,Anchorage,OLMo-2-1124-13B,13,has_competitor,False,1.3820188,0.8940501,1.0,1.1637243835170078e-05,-0.24011508,-19.198793,6.11928292,-8.518927999999999,147.279051331,21,14.1092706,14.1092706,0.95,4.303258352190108,36,529.8988304144,31,24.5797164856,216.83508916270006,36,79.35201426865109,120.25327989602901,36
California,Sacramento,Los Angeles,OLMo-2-1124-13B,14,has_competitor,True,1.2590301,5.555736,1.0,0.004032258064516129,-0.2062303,-8.530838,6.6688961,2.0769825000000015,159.1351730959184,21,2.6357229999999987,0.15406100000000045,0.45,13.377357961347808,28,326.32033015695936,27,313.9727157430407,10.176346,30,178.08080953172873,17.508142008017227,30
California,Sacramento,Los Angeles,OLMo-2-1124-13B,14,has_competitor,False,1.1763687,6.164681,1.0,0.005917159763313609,-0.19568527,-8.027895,7.69627973,2.833432,161.9414196723784,21,2.7570060000000005,0.11452799999999996,0.375,15.030490115129119,23,309.0802461063296,18,344.13769689367047,10.320128000000002,30,186.40735386262352,15.28868715311906,30
Connecticut,Hartford,Bridgeport,OLMo-2-1124-13B,15,has_competitor,True,1.3571937,1.3660274,1.0,0.0025380710659898475,-0.21087058,-10.892895,6.09550682,5.057212,148.257701889006,17,1.4979260000000014,1.1350379999999998,0.325,14.305136465730097,24,269.81506763071866,1,338.65107776928136,4.042120000000002,30,177.91646529273245,36.33513860563086,30
Connecticut,Hartford,Bridgeport,OLMo-2-1124-13B,15,has_competitor,False,1.1804501,5.369656,1.0,0.0024390243902439024,-0.16934538,-9.030134,5.87993462,5.628740499999999,159.4150883021762,21,1.4884649999999997,1.043902000000001,0.325,16.716482252659315,23,253.41507495869325,1,365.8868335413067,3.9313340000000014,30,191.56300900332016,40.95804444977238,30
Delaware,Dover,Wilmington,OLMo-2-1124-13B,16,has_competitor,True,2.1687772,1.3852663,1.0,6.531678641410843e-05,-0.45283598,-15.0531,3.76166302,-2.123041500000001,146.335280874,17,6.3561212,6.3561212,0.875,7.517235698655675,33,418.7779513876,20,31.145346012400005,76.062811934,33,70.33140680539383,68.13102156605892,33
Delaware,Dover,Wilmington,OLMo-2-1124-13B,16,has_competitor,False,2.180642,1.542412,1.0,5.770673437590167e-05,-0.4397703,-15.042086,3.7636277,-2.405996,145.681849784,17,7.07446585,7.07446585,0.875,7.502602778228294,33,421.537544861,33,25.090834239000003,89.5789096545,33,61.841916488812274,71.51201732950413,33
Florida,Tallahassee,Jacksonville,OLMo-2-1124-13B,17,has_competitor,True,1.386586,3.4420917,1.0,4.0551500405515004e-05,-0.2316654,-14.064824,4.1738803,-4.677585499999999,148.793097124883,21,4.9360333999999995,4.9360333999999995,0.8,9.541416638274931,30,397.2102081228609,29,98.1058612771391,50.07138459999999,33,137.4678222368723,49.13459246686879,33
Florida,Tallahassee,Jacksonville,OLMo-2-1124-13B,17,has_competitor,False,1.1727626,4.162944,1.0,4.5886293764052676e-05,-0.19417872,-13.533639,3.9350546800000004,-5.033517000000002,157.66104812939602,21,5.6954937,5.6954937,0.8,9.700163127323922,30,376.756434816873,29,90.26945218312699,54.01005880000001,33,126.66140436494284,51.88044342081686,33
Illinois,Springfield,Chicago,OLMo-2-1124-13B,18,has_competitor,True,1.5837159,0.8255507,1.0,0.00019000570017100514,-0.26524493,-14.04612,4.95926147,0.44218199999999896,142.110577459322,21,0.0,0.0,0.025,11.912078732265906,28,336.5006793207019,28,225.4573470792981,0.0,28,142.45199218164822,45.90912639266919,28
Illinois,Springfield,Chicago,OLMo-2-1124-13B,18,has_competitor,False,1.6474545,0.7864152,1.0,0.0001939487975174554,-0.28859738,-13.793762,5.23522492,-0.25244099999999925,145.977400221809,21,0.6271799999999992,0.6271799999999992,0.575,12.631394359915408,27,324.64513783767205,22,239.01523536232796,0.9868349999999975,28,145.26511565193326,48.885298662667594,28
Kansas,Topeka,Wichita,OLMo-2-1124-13B,19,has_competitor,True,1.1771684,5.0851154,1.0,1.1390689250606555e-05,-0.18122338,-17.013685,5.323062920000001,-8.823533999999999,169.014470985,21,17.7471315,17.7471315,0.95,3.534140850981186,36,600.9245758999999,35,9.8034858,298.63214129400006,36,21.643249394433216,127.85507097119745,35
Kansas,Topeka,Wichita,OLMo-2-1124-13B,19,has_competitor,False,1.114057,3.9706697,1.0,1.1124831736919979e-05,-0.1639748,-17.496908,5.2311587,-8.631145000000002,174.268061654,21,15.569158260000002,15.569158260000002,0.95,3.616592709599396,36,565.320708855,35,11.870485545,272.1085161073,36,35.97631121129603,123.99392066052332,35
Kentucky,Frankfort,Louisville,OLMo-2-1124-13B,20,has_competitor,True,1.1810246,2.3543763,1.0,1.9204916458613406e-05,-0.20432498,-16.147015,4.89356732,-1.1211649999999995,147.57465464400002,21,14.61343185,14.61343185,0.9,5.637512765108022,34,542.3268446273,33,36.1127835727,110.018483745,33,80.83622407369903,117.36010217739866,33
Kentucky,Frankfort,Louisville,OLMo-2-1124-13B,20,has_competitor,False,0.95969456,5.061014,1.0,1.8342565758098242e-05,-0.15665774,-15.078895,5.36206126,-0.4455719999999985,156.94909726,21,12.601918552,12.601918552,0.875,6.334403220461723,33,502.3949483522,33,44.5621789478,85.44462529199998,33,91.08882091332603,113.24051095372295,33
Louisiana,Baton Rouge,New Orleans,OLMo-2-1124-13B,21,has_competitor,True,0.47496516,1.0762987,1.0,0.003003003003003003,-0.06317486,-11.146025,6.16298094,6.447902000000001,139.51497049828197,17,0.9496680000000008,0.9496680000000008,0.4,11.823321864969952,29,313.24058423899913,28,382.3512715610009,2.948328,30,195.2471548123473,28.469945816828762,30
Louisiana,Baton Rouge,New Orleans,OLMo-2-1124-13B,21,has_competitor,False,0.47420272,1.1345768,1.0,0.002638522427440633,-0.06285843,-10.912258,6.67606227,6.608942000000001,143.5375557604716,17,0.9312709999999988,0.9312709999999988,0.4,12.821809572614981,28,298.37168439078147,15,393.6087193092185,2.871166999999998,30,189.79916284259605,28.737471483685386,30
Maine,Augusta,Portland,OLMo-2-1124-13B,22,has_competitor,True,1.6333945,1.4487066,1.0,0.00018508236165093466,-0.30786636,-13.366946,3.87378964,0.6092130000000004,147.681892528,17,4.1212550000000014,0.0,0.275,9.965466463918759,30,375.9590705485,28,90.8911573515,11.512357,21,75.45122119071335,51.75093222448908,21
Maine,Augusta,Portland,OLMo-2-1124-13B,22,has_competitor,False,2.129602,1.3479211,1.0,0.00048567265662943174,-0.44743496,-12.534647,3.62895434,1.1861305000000009,152.62249773499997,17,4.179632,0.0,0.2,9.441609904687063,31,364.3562462946,28,87.60013130539997,11.648874999999997,2,64.73136248267011,51.08408948145497,31
Maryland,Annapolis,Baltimore,OLMo-2-1124-13B,23,has_competitor,True,1.088523,3.1188464,1.0,2.4875621890547263e-05,-0.17892742,-15.2228775,4.6899435800000004,-4.650510499999999,151.41534395,17,16.185456776,16.185456776,0.95,4.16272731784458,36,477.6404761499999,34,67.43903101,167.54221089,34,79.70052411447045,127.50890981119491,34
Maryland,Annapolis,Baltimore,OLMo-2-1124-13B,23,has_competitor,False,1.4556545,2.1509452,1.0,2.207115741149466e-05,-0.25112906,-15.688628,3.9465375399999996,-3.708753999999999,157.459271572,21,14.85553946,14.85553946,0.95,4.864367391389301,34,451.983662706,34,68.412663454,149.2665131117,34,90.22238272340121,127.73189487820605,34
Michigan,Lansing,Detroit,OLMo-2-1124-13B,24,has_competitor,True,2.5492432,1.2517043,1.0,3.9197240514267794e-05,-0.588033,-15.432033,3.8541749999999997,1.1607209999999988,138.774527034444,21,1.444597,0.7718205000000005,0.65,10.967190762301676,29,374.79374863759523,28,148.30477686240476,5.621753499999999,6,113.01005017375091,21.057340701953898,28
Michigan,Lansing,Detroit,OLMo-2-1124-13B,24,has_competitor,False,1.6488341,1.441479,1.0,7.050197405527355e-05,-0.3031884,-14.202254,5.2604126,1.6786899999999996,140.63515434332095,21,1.344434999999999,0.3678209999999993,0.65,12.02385545972021,28,346.2596566655356,22,187.1583470344644,4.028639099999998,28,126.69261270488244,24.08647383778069,28
Minnesota,St. Paul,Minneapolis,OLMo-2-1124-13B,25,has_competitor,True,2.6271596,0.48758885,0.5,1.6350555918901242e-05,-1.5007124,-19.42134,4.415531199999999,-6.218559000000001,140.9663058,17,23.860991249999998,23.860991249999998,0.95,1.7710303843749464,36,622.3265195000001,32,14.769700799999999,242.87314107299997,32,61.243880978441325,157.42837712268087,32
Minnesota,St. Paul,Minneapolis,OLMo-2-1124-13B,25,has_competitor,False,2.7146156,0.42768073,0.5,1.6452780519907866e-05,-1.7256129,-19.827793,3.6870551000000003,-5.904728,138.39367611,21,24.53786423,24.53786423,0.975,1.5202014705971052,36,637.3775863999999,32,11.191935,251.35281075200004,32,57.326910597931416,157.99790891960146,32
Montana,Helena,Billings,OLMo-2-1124-13B,26,has_competitor,True,0.9589325,2.7614012,1.0,7.68403258029814e-05,-0.14637664,-13.330594,3.8989510599999995,2.909136000000002,158.17970574887,21,1.119631,0.0,0.1,10.242255423626213,30,332.5473961954293,28,276.0616930045707,1.9639749999999996,28,149.4706294330804,22.08643113510484,28
Montana,Helena,Billings,OLMo-2-1124-13B,26,has_competitor,False,0.82479805,3.6212287,1.0,4.2162071000927563e-05,-0.12150148,-13.80927,4.52015352,3.0846469999999986,161.762675576704,21,1.0846879999999999,0.0,0.1,10.290610719707093,30,333.8799272655092,28,289.2257847344908,1.90217,2,162.02534218215652,18.808371188760248,28
Nebraska,Lincoln,Omaha,OLMo-2-1124-13B,27,has_competitor,True,2.433272,1.4655871,1.0,4.3151808060757745e-05,-0.5484708,-15.085787,2.8685636,-4.597956,157.61589154,21,7.5544286,7.5544286,0.9,6.595873300826305,34,445.87002938599994,29,45.52117087399999,79.37312017999999,33,75.8376570046058,92.61226851764366,33
