entity,correct,incorrect,model,item_id,condition,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
Kentucky,Frankfort,Louisville,OLMo-2-0325-32B,20,has_competitor,2.0213392,7.2879944,1.0,2.613559144843448e-05,-0.3544386,-13.916411,3.9766904,-0.30081999999999987,359.25853866,42,18.97141555,18.97141555,0.984375,2.9353982775376086,61,895.91686137,56,38.80587803,267.21907123000005,56,115.27672409759592,164.95385902108038,56
Louisiana,Baton Rouge,New Orleans,OLMo-2-0325-32B,21,has_competitor,3.7288003,6.395602,1.0,2.5725457913150854e-05,-1.1351017,-14.168919,1.4661547,-1.254494000000001,355.2746937216,42,5.637131999999999,3.69351,0.53125,10.818583277774078,53,643.8822512269601,46,239.86669917304,56.93681650000001,55,202.3029714499043,60.20898650805029,53
Maine,Augusta,Portland,OLMo-2-0325-32B,22,has_competitor,1.6372032,7.0300364,1.0,0.0010964912280701754,-0.262222,-9.080326,3.5423203,8.111498000000001,356.52434349,42,1.0436119999999995,1.0436119999999995,0.765625,7.629898700558473,57,625.927459363,56,320.99675673700006,2.0007860000000015,56,81.26004597560855,61.0370242643891,56
Maryland,Annapolis,Baltimore,OLMo-2-0325-32B,23,has_competitor,2.391244,7.5408144,1.0,2.8218296743608557e-05,-0.46797764,-13.708511,3.15454786,-0.7775789999999994,362.59219110000004,42,23.659956700000002,23.659956700000002,0.984375,2.748296982666126,61,987.0017907,59,20.788138300000007,323.051255984,59,82.55272264129596,189.36700111196402,59
Michigan,Lansing,Detroit,OLMo-2-0325-32B,24,has_competitor,1.891042,6.7168007,1.0,4.005607850991388e-05,-0.33935982,-13.208603,2.86337468,-0.6854630000000004,342.372943492,42,7.396465000000001,7.396465000000001,0.828125,12.093679179849634,51,746.2422329338001,51,83.4454911662,89.8385045,51,117.46645263272539,66.09761139307783,51
Minnesota,St. Paul,Minneapolis,OLMo-2-0325-32B,25,has_competitor,2.7914505,7.2993736,0.5,1.6961514323998846e-05,-1.4802277,-15.055777,1.8808136000000002,-1.9677830000000007,358.33721819,42,28.195293786,28.195293786,1.0,1.126444280739271,62,1075.5421095000002,59,11.0519006,392.5166726659999,59,102.13615529218589,235.1861673113431,58
Montana,Helena,Billings,OLMo-2-0325-32B,26,has_competitor,0.9080141,6.9964876,1.0,2.9719448407037566e-05,-0.12124988,-13.699104,6.18724612,3.975748000000001,353.44105444499996,42,0.0,0.0,0.015625,7.963362238001073,56,710.18635324709,46,360.85689425291,0.0,51,153.4916515909945,47.18780801818444,51
Nebraska,Lincoln,Omaha,OLMo-2-0325-32B,27,has_competitor,3.2747774,6.3908515,1.0,1.08837614279495e-05,-0.87323093,-17.744295,2.1470866699999998,-0.86965,350.34287634,42,7.1669789999999995,6.3566405999999995,0.953125,5.423682630541782,59,911.2137752599999,46,9.22655324,184.16959699999995,59,76.89059421947464,97.02597325299213,59
Nevada,Carson City,Las Vegas,OLMo-2-0325-32B,28,has_competitor,2.0891767,6.9640484,1.0,5.817335660267598e-05,-0.39512086,-12.524194,2.81213814,0.07630800000000093,351.27337936699996,42,5.1316500000000005,5.1316500000000005,0.90625,6.5134300755654175,58,724.9727577347,51,94.30808196529999,68.9522067,3,119.65074118982385,93.61476800884363,56
New Hampshire,Concord,Manchester,OLMo-2-0325-32B,29,has_competitor,0.84268373,6.7384167,1.0,1.8641761273605132e-05,-0.11339776,-14.871336,5.254675740000001,1.729683999999999,359.4581763568,42,3.155477000000001,0.0,0.125,8.466723159744888,55,749.9855163119639,53,221.87544368803597,12.151278000000003,11,137.78133671143613,43.92080494983517,57
New Jersey,Trenton,Newark,OLMo-2-0325-32B,30,has_competitor,2.493216,7.447259,1.0,2.5006876891145065e-05,-0.47672668,-13.962339,4.45215782,-0.8767809999999994,354.7217104613,42,11.1441235,11.1441235,0.90625,7.935840565266249,56,833.22201580435,51,56.89125789565,182.594152435,56,119.67542027170103,114.83555656008302,56
New Mexico,Santa Fe,Albuquerque,OLMo-2-0325-32B,31,has_competitor,2.4072266,6.313287,1.0,2.0681240047153227e-05,-0.47241026,-14.644541,3.4967387399999996,1.3297179999999997,354.634969926,42,8.563345379000001,8.563345379000001,0.9375,6.188228509929705,58,757.1872065507,57,116.25857514929997,99.540373336,58,113.3201250123976,130.9967152626868,58
New York,Albany,New York,OLMo-2-0325-32B,32,has_competitor,2.4844823,7.814569,1.0,1.6405275936741257e-05,-0.4992151,-14.998993,2.0391085,-3.6116925,366.3263319159,43,6.569212,6.297374000000001,0.828125,11.37580601251079,52,724.348925309585,51,117.920891890415,152.560046,51,134.11649936152864,48.29263243952597,51
North Carolina,Raleigh,Charlotte,OLMo-2-0325-32B,33,has_competitor,2.6354377,7.0828815,1.0,1.3845813026140895e-05,-0.53990155,-15.831841,3.4398754499999997,-6.1902940000000015,354.33432845000004,42,7.288435,7.288435,0.828125,9.93874075301051,54,810.9076477551,51,59.9306109449,152.91270369999995,51,85.21309561656011,52.86155442953205,51
North Dakota,Bismarck,Fargo,OLMo-2-0325-32B,34,has_competitor,2.615741,6.3744955,1.0,0.00021468441391155003,-0.54334384,-10.897309,4.041631359999999,4.30411,363.20712762,42,19.904879790000003,19.904879790000003,0.984375,2.3761051222488105,61,863.90769454,60,72.18304475999999,256.85418122100003,60,83.89409925286785,186.68484360291382,60
Oregon,Salem,Portland,OLMo-2-0325-32B,35,has_competitor,1.7333958,7.269732,1.0,1.2093506996093797e-05,-0.29074827,-16.583033,3.78620033,-0.10449399999999898,353.48738987,42,5.8352898,5.8352898,0.90625,8.0689365730023,56,791.769010975,51,121.32157022499997,45.202674359999996,56,100.33836732605185,90.40407820880016,56
Pennsylvania,Harrisburg,Philadelphia,OLMo-2-0325-32B,36,has_competitor,2.6234925,7.34673,1.0,1.5253668507276e-05,-0.56912315,-15.371054,1.96761085,-1.8426090000000013,358.41486491,42,10.001135999999999,10.001135999999999,0.953125,5.051057075159659,59,890.7208970700001,59,22.09363903,186.235088537,59,121.04480451712108,137.25912653201323,59
South Dakota,Pierre,Sioux Falls,OLMo-2-0325-32B,37,has_competitor,2.1722214,6.557826,1.0,5.1318895617366314e-05,-0.3915433,-12.793228,4.194890699999999,5.115366000000002,360.21041226,42,12.338036400000002,12.338036400000002,0.96875,4.887534458922721,60,746.2368276,53,212.45760769999998,110.11688749999999,36,116.53207346485158,112.0866576092709,36
Texas,Austin,Houston,OLMo-2-0325-32B,38,has_competitor,3.1082878,7.652835,1.0,3.357281944537702e-05,-0.6994625,-13.343654,3.7011589000000003,3.512287999999998,348.130379533,43,3.7064329999999988,0.6565559999999984,0.75,9.903598305033686,55,748.6998510848,46,181.2122853152,19.5113625,51,105.73692611329251,44.53341161618727,51
Vermont,Montpelier,Burlington,OLMo-2-0325-32B,39,has_competitor,3.1304598,7.140438,1.0,5.4404004134704314e-05,-0.7439593,-12.600275,2.2361129999999996,3.597785000000002,362.095608152,42,16.94707535,16.94707535,1.0,2.194508721952999,62,877.8649259,56,78.711579,203.33326145530003,61,78.62323680021885,155.56190540097893,56
Virginia,Richmond,Virginia Beach,OLMo-2-0325-32B,40,has_competitor,3.6684835,7.61088,1.0,2.6912105064858173e-05,-0.9387048,-13.787379,3.2299077,-0.09190399999999954,353.43849875,42,5.3202955,5.3202955,0.890625,8.621446161350292,55,740.3117591358001,46,95.63185806419999,83.13317754999998,56,98.25461526343287,59.14778475980383,56
Washington,Olympia,Seattle,OLMo-2-0325-32B,41,has_competitor,2.5207183,7.384522,1.0,1.8270179413161837e-05,-0.5410604,-14.766424,2.0004649999999997,0.29149199999999986,362.030938158,42,7.602036999999999,7.602036999999999,0.90625,7.774290067172146,56,773.558391538,56,60.724107462,61.52729614000002,56,133.741509377823,99.44028682325919,56
Wisconsin,Madison,Milwaukee,OLMo-2-0325-32B,42,has_competitor,2.5948243,7.166226,1.0,1.9771442128988888e-05,-0.5174696,-14.625082,4.2602624,-2.5979230000000015,363.47393783,42,8.886709000000002,8.886709000000002,0.90625,6.946595539824248,58,827.1999531439999,51,33.361791356000005,168.7516199,58,109.16138505562132,95.92843555814281,58
Austria,Vienna,Graz,OLMo-2-0325-32B,43,no_competitor,2.20009,4.077006,1.0,1.0916077198497947e-05,-0.404354,-18.343554,8.265629,-2.0636740000000025,331.585487725705,42,3.0059270000000016,3.0059270000000016,0.71875,13.504150717866905,49,710.134364274533,46,362.98316172546697,24.816729000000006,46,184.33906318830535,61.570434223331404,54
Egypt,Cairo,Alexandria,OLMo-2-0325-32B,44,no_competitor,2.392645,5.237857,1.0,0.00010410160316468874,-0.46060127,-12.158109,5.52622133,0.612972000000001,339.89348280126,42,3.7716174000000002,1.5150319999999997,0.71875,17.011820797976245,46,588.5759566004331,46,230.09577899956702,25.150422899999995,46,168.12071117802793,51.06463059233049,55
France,Paris,Marseille,OLMo-2-0325-32B,45,no_competitor,2.4188454,5.868054,1.0,6.52997257411519e-05,-0.41272414,-12.630329,6.37348446,1.7747410000000006,349.195020552,42,0.4924029999999995,0.4924029999999995,0.4375,14.800434436634088,49,626.3222658372399,46,315.50182476276,0.8672749999999994,51,155.93742468588164,31.423191333933786,51
Germany,Berlin,Hamburg,OLMo-2-0325-32B,46,no_competitor,2.3939385,5.2576704,1.0,5.424170101974398e-05,-0.43683553,-13.066884,6.3844601700000005,0.2772299999999994,343.770810243,42,6.575227000000002,5.4031769999999995,0.5625,14.489162931998866,49,662.6203790190699,46,243.49697698093001,75.60496050000002,52,175.07317139400962,34.544826376165354,52
Italy,Rome,Milan,OLMo-2-0325-32B,47,no_competitor,2.2208014,5.0698013,1.0,0.00044483985765124553,-0.39910233,-10.462135,5.43322937,1.481217000000001,348.29643907087006,42,2.806940000000001,2.806940000000001,0.6875,12.022906239210695,52,567.6657245866497,46,266.4009341133503,13.831157,56,158.14831879935076,46.18629235033256,56
Japan,Tokyo,Yokohama,OLMo-2-0325-32B,48,no_competitor,2.4359324,5.7649994,1.0,0.00019223375624759708,-0.44230855,-11.232605,6.36747845,3.1531470000000006,334.00190802632596,42,3.1874629999999993,2.2645549999999997,0.4375,17.10461729818001,46,567.6464682343376,46,324.0400512656623,15.865022499999997,46,166.50844318925462,53.284039833801856,51
Korea,Seoul,Busan,OLMo-2-0325-32B,49,no_competitor,2.1266346,6.2549663,1.0,0.00018917896329928113,-0.3809721,-11.14523,6.6956313,1.5737970000000008,346.49505316158996,42,5.543535500000001,0.7058729999999986,0.671875,16.272639722771654,47,631.26388841369,46,456.8642614863101,34.543081,49,244.31408159921324,63.83320907373205,49
Russia,Moscow,Saint Petersburg,OLMo-2-0325-32B,50,no_competitor,1.8316272,5.5654297,1.0,0.0002018978396931153,-0.30337495,-11.231317,3.97533305,6.307252999999999,340.75275653708,42,2.570629000000002,1.585840000000001,0.296875,14.514354719024352,49,670.1102696849459,46,390.65084381505403,7.8946300000000065,46,218.15860036546746,62.49101095686243,49
Spain,Madrid,Barcelona,OLMo-2-0325-32B,51,no_competitor,3.0507987,5.597387,1.0,1.4868119777572928e-05,-0.641643,-15.891787,4.054737,0.022833999999999577,346.87762367595,42,6.483423000000002,3.7698400000000003,0.75,12.959963116556759,51,758.180264101943,46,128.60208499805702,103.59784049999998,51,139.694786859385,34.62891980189973,51
Sweden,Stockholm,Gothenburg,OLMo-2-0325-32B,52,no_competitor,1.7406743,4.9251738,1.0,2.9353058588704944e-05,-0.28910553,-14.246221,7.77603947,1.1015829999999998,336.64297741417,42,7.3513280000000005,6.4230920000000005,0.5,14.49295769060923,49,748.1275153659999,46,424.50034763400004,94.62517749999999,46,275.2597293568416,58.29244866090608,49
United Kingdom,London,Birmingham,OLMo-2-0325-32B,53,no_competitor,2.0386631,5.412348,1.0,0.000216076058772688,-0.37393746,-11.1333685,8.16752054,-1.1239934999999992,330.151875964,45,7.2973414,7.2973414,0.625,16.772513905053422,46,554.3278174816,46,284.45058231839994,89.93497549999995,49,199.75577295452675,45.12908415295975,49
Arizona,Phoenix,Tucson,OLMo-2-0325-32B,54,no_competitor,1.853003,7.0059767,1.0,1.901610664232605e-05,-0.31877637,-14.7635765,4.5567806299999996,-3.7332514999999997,351.023514906,42,5.413925999999998,5.413925999999998,0.828125,10.445185609351729,54,765.8287474663,46,75.2378026337,104.91102830000001,0,99.5133926709539,44.199193266204134,58
Colorado,Denver,Colorado Springs,OLMo-2-0325-32B,55,no_competitor,2.7812915,6.7609224,1.0,1.3779988700409266e-05,-0.5806025,-15.943017,3.8389835,-4.541535,342.26991552000004,0,6.109390000000001,4.875397000000001,0.796875,13.761335697889551,49,783.470653673,46,46.215832326999994,153.8286176,45,80.69336461219964,26.97636784473565,55
Georgia,Atlanta,Augusta,OLMo-2-0325-32B,56,no_competitor,2.9013748,5.16739,0.5,9.123255177447313e-05,-2.2943099,-12.329921,5.1068089,-1.8602120000000006,338.96856155,42,5.391608999999999,5.391608999999999,0.734375,12.236793869869652,51,697.0341520070001,46,150.118956093,105.08325649999999,46,139.2412472567373,36.318502725590534,46
Hawaii,Honolulu,Hilo,OLMo-2-0325-32B,57,no_competitor,1.6849658,6.9995127,1.0,0.00031575623618566466,-0.27582946,-10.362429,6.03134554,4.052429999999999,334.640899564953,42,4.642577000000001,0.8339379999999998,0.3125,17.2316697789716,46,546.7980160869316,46,510.9582054130685,15.629138999999997,49,275.8452905907017,57.980898930174234,49
Idaho,Boise,Meridian,OLMo-2-0325-32B,58,no_competitor,2.792982,6.224203,1.0,1.1417089098963328e-05,-0.6010401,-17.265118,9.2914319,-2.5669210000000007,350.83098668800005,42,6.271471999999999,6.271471999999999,0.703125,11.783871995518625,51,776.3931189274001,46,299.3466535726,100.787561,46,203.29092024741811,67.26736479418133,51
Massachusetts,Boston,Worcester,OLMo-2-0325-32B,59,no_competitor,3.2519667,7.607133,1.0,1.7764513607617422e-05,-0.76323915,-14.848299,5.54737085,-0.8706210000000016,362.43693134299997,42,5.084036000000001,5.084036000000001,0.703125,12.267713127567767,52,736.135413078,46,178.363429422,65.2506905,46,129.66936982562422,53.08420952886618,46
Ohio,Columbus,Cleveland,OLMo-2-0325-32B,60,no_competitor,2.2037368,7.538436,1.0,0.0001984914648670107,-0.39391178,-10.770139,4.22548492,1.401406999999999,360.1652483028,42,4.879676000000002,0.9106939999999994,0.5,9.351619918852226,55,714.0555399019499,51,171.40476609805,12.478025,3,110.57699365760668,69.35522016070168,51
Rhode Island,Providence,Warwick,OLMo-2-0325-32B,61,no_competitor,2.8062217,6.712904,1.0,1.0536297545042672e-05,-0.59191716,-18.220058,7.82986984,-0.21944799999999987,341.86638583900003,42,2.827509000000001,1.969379,0.6875,11.214377692337296,53,756.11045849581,46,211.55853300418997,22.514356,55,135.74253302732453,33.66653151384279,55
Tennessee,Nashville,Memphis,OLMo-2-0325-32B,62,no_competitor,2.155703,6.6446567,1.0,4.0451438048622626e-05,-0.3867775,-13.191673,4.8804005,1.3360850000000006,347.2909580169,42,4.019719499999999,2.5074430000000003,0.796875,13.156946515221033,51,731.97886414763,46,121.77231685237001,47.9849616,51,107.0247778657143,33.20964167401203,51
Australia,Canberra,Sydney,OLMo-2-1124-13B,1,has_competitor,1.4709651,4.6611176,1.0,1.0,-0.23153104,-1.372641,4.02342796,6.637188500000001,157.588227280636,21,0.17465100000000078,0.0,0.1,20.843684912309687,18,184.34469521878498,18,200.92322488121496,0.17465100000000078,27,105.18624386216572,15.631445071008176,27
Brazil,Brasilia,Rio de Janeiro,OLMo-2-1124-13B,2,has_competitor,1.6277568,5.5264354,1.0,0.029411764705882353,-0.26764864,-6.24014,3.79955436,4.02092,174.1740414201,16,3.31278,2.1176700000000004,0.35,17.805864129610995,22,287.33976005185,1,172.62887144815002,23.205070499999998,5,107.64740982906592,19.011757406841166,27
Canada,Ottawa,Toronto,OLMo-2-1124-13B,3,has_competitor,1.2344471,5.1089935,1.0,0.2,-0.18404785,-3.959897,5.02463215,3.7921343,163.889785361215,21,0.8744959999999988,0.8744959999999988,0.425,19.50872599310751,20,204.318135170145,15,173.689120129855,1.0549210000000002,27,114.6470838719802,21.246070053827403,27
India,New Delhi,Mumbai,OLMo-2-1124-13B,4,has_competitor,2.2954605,5.3561296,1.0,1.1430530948162542e-05,-0.48242792,-16.977016,5.49675208,-9.863108699999998,175.2294939043,16,16.4870777,16.4870777,0.9,3.288997365699921,38,609.5212853200001,33,17.50258658,305.50219649999997,33,80.51062978551641,127.84252306414236,33
Morrocco,Rabat,Marrakesh,OLMo-2-1124-13B,5,has_competitor,2.0793233,4.4787207,1.0,0.0012987012987012987,-0.35862678,-9.95064,4.81484422,-0.7514900000000004,197.30370635,16,7.3856,7.3856,0.9,6.6318960816265236,34,368.22346856800004,32,35.485030132000006,57.917161199999995,29,71.24130930163041,78.10689769786691,29
New Zealand,Wellington,Auckland,OLMo-2-1124-13B,6,has_competitor,1.3534523,5.781213,1.0,0.0006501950585175553,-0.2153889,-10.18814,3.7596328999999997,-5.207613,167.919043542,21,6.179328783,6.179328783,0.8,11.91368135153138,30,332.6609707115,5,34.0680397885,103.78794856900002,5,67.67851104193791,57.270238716579605,28
Pakistan,Islamabad,Karachi,OLMo-2-1124-13B,7,has_competitor,1.8476305,5.384839,1.0,0.16666666666666666,-0.31501928,-3.3779635,3.38807972,1.5216275000000001,158.48869465666,21,1.665127,0.0,0.05,19.887163323940698,20,180.5492126567695,9,189.9223206432305,1.665127,27,108.13279477912162,17.865657044319843,27
South Africa,Pretoria,Johannesburg,OLMo-2-1124-13B,8,has_competitor,2.2754219,4.8077474,1.0,0.00045167118337850043,-0.4617828,-10.777278,2.9605409000000003,-3.704463500000001,167.59842657640002,21,10.994358212,10.994358212,0.95,6.844111679070806,36,394.24554867000006,1,9.170234630000001,170.41487428801,4,52.458139304638365,95.12835934082932,30
Switzerland,Bern,Zurich,OLMo-2-1124-13B,9,has_competitor,1.4845507,5.4950867,1.0,0.00039840637450199205,-0.28725374,-10.653089,4.84791386,-2.6858176999999994,185.61403118,21,16.1824229,16.1824229,0.925,5.043016294202745,35,459.36499243000003,1,42.61140797000001,164.4553255,34,78.60107216244532,129.66738298103854,32
Turkey,Ankara,Istanbul,OLMo-2-1124-13B,10,has_competitor,1.6396477,4.607437,1.0,0.08333333333333333,-0.27372757,-4.8438272,3.34373043,3.9598227999999995,160.747455412,16,4.1298925,1.7408934999999985,0.35,18.321414056128333,22,225.12186270657998,3,134.29249889341997,26.777873200000002,27,71.75358325614978,22.87889889795802,27
United Arab Emirates,Abu Dhabi,Dubai,OLMo-2-1124-13B,11,has_competitor,0.92924976,6.390356,1.0,0.00010914647456887143,-0.14171194,-11.802954,4.317277659999999,-2.527046499999999,186.09448072022002,21,4.8788462,4.8788462,0.85,9.314036014320445,32,330.280701803233,28,44.283815556766996,79.144823666,35,71.32083414596347,63.10855630662934,35
Alabama,Montgomery,Birmingham,OLMo-2-1124-13B,12,has_competitor,0.63677275,4.3337235,1.0,3.2356176794150005e-05,-0.08238208,-14.191929,5.84404052,-1.1202690000000004,179.306761416,16,8.563289900000001,8.563289900000001,0.875,6.779757219789228,33,406.84959925889996,32,50.5401105411,91.84746679999999,32,76.5384436551239,82.07358376989586,32
Alaska,Juneau,Anchorage,OLMo-2-1124-13B,13,has_competitor,1.6039181,3.8650596,1.0,2.112333917745717e-05,-0.2604751,-15.235065,4.5193964,-6.3962710000000005,172.9741599033,16,20.5227701,20.5227701,0.95,3.4195575072543694,36,519.5841767282,36,18.704122371800004,263.88993916824,36,80.41527483776376,169.636312061214,36
California,Sacramento,Los Angeles,OLMo-2-1124-13B,14,has_competitor,1.5199583,4.9567266,1.0,0.00819672131147541,-0.23994169,-8.019075,4.54123681,4.029449999999999,170.215507949986,16,3.179990000000002,0.0,0.175,17.081570148276636,22,270.7906460722343,22,221.73864272776564,12.730050499999999,30,124.26492809697469,22.45963119483777,30
Connecticut,Hartford,Bridgeport,OLMo-2-1124-13B,15,has_competitor,1.4896132,5.5638666,1.0,0.005434782608695652,-0.2286251,-8.207332,7.697153299999999,7.666400000000001,170.24637444803,16,1.4888500000000011,0.09481600000000157,0.375,16.727324274362665,22,246.449171251934,21,341.768004648066,1.8165860000000027,30,162.90625275692304,25.64757867132859,30
Delaware,Dover,Wilmington,OLMo-2-1124-13B,16,has_competitor,2.0538425,5.4809766,1.0,2.5765891113344154e-05,-0.40414187,-14.22251,2.54070663,-3.2504550000000005,182.523673321,16,10.44596818,10.44596818,0.9,6.575715206099952,34,450.06169406000004,33,12.774221839999996,138.26755868099997,3,50.86201034514751,92.50373695829667,32
Florida,Tallahassee,Jacksonville,OLMo-2-1124-13B,17,has_competitor,1.3740951,4.7072244,1.0,3.521870817778404e-05,-0.21096055,-13.924353,4.76308715,-4.2714680000000005,178.29515809039998,16,6.265470799999999,6.265470799999999,0.8,9.26471484266549,30,359.33547345167005,30,86.61035204833001,66.7188605,30,92.04352395009631,74.15329498752996,32
Illinois,Springfield,Chicago,OLMo-2-1124-13B,18,has_competitor,1.1154093,5.3716116,1.0,0.0006697923643670462,-0.16884378,-10.309524,3.68462562,-0.05559500000000028,176.021260986,16,6.894575379999999,6.894575379999999,0.8,10.269144218383197,30,325.56376414470003,30,80.3505859553,35.320219716,30,81.95323999780797,68.69196368773899,30
Kansas,Topeka,Wichita,OLMo-2-1124-13B,19,has_competitor,0.9057252,5.093642,1.0,1.0974900402778844e-05,-0.1238185,-17.469944,7.116052000000001,-10.845089400000003,180.83846832,24,22.7010097,22.7010097,0.975,2.6011726431967745,37,653.0759311499999,36,9.987415850000001,393.1787459099999,36,18.467815127604464,154.43130085875808,34
Kentucky,Frankfort,Louisville,OLMo-2-1124-13B,20,has_competitor,1.3601935,4.8743258,1.0,1.3306542827108088e-05,-0.21699639,-16.200562,3.61846311,-5.920064000000002,187.26099922,26,21.44399834,21.44399834,0.975,2.848476078439501,37,561.34678809,33,8.35268861,269.58110902400006,33,36.68771608594686,141.25159488494748,32
Louisiana,Baton Rouge,New Orleans,OLMo-2-1124-13B,21,has_competitor,0.6222099,5.2231207,1.0,0.0013869625520110957,-0.08451408,-9.612737,3.83586012,7.2425580000000025,177.74638789416,16,0.0,0.0,0.025,15.230550806752825,24,275.475244068759,22,324.872330131241,0.0,30,161.28666748519234,46.4336074653633,30
Maine,Augusta,Portland,OLMo-2-1124-13B,22,has_competitor,0.5936835,4.5990677,1.0,0.0003414134516899966,-0.07811211,-11.144883,4.913388289999999,-1.278625,184.27604175699997,16,3.2873020000000004,2.7280406999999993,0.8,9.069632999472336,31,342.95889561275004,1,69.45444178725,21.469672899999996,3,67.32688448935473,47.36875360578126,31
Maryland,Annapolis,Baltimore,OLMo-2-1124-13B,23,has_competitor,1.4189801,5.8390017,1.0,1.1052777010223819e-05,-0.22238958,-17.18112,4.0634434200000005,-8.44589,174.927852837,25,23.785651212,23.785651212,0.975,2.943904224634418,37,583.52903788,34,17.441425020000004,298.97334829000005,34,40.13260501766831,178.40671751890488,34
Michigan,Lansing,Detroit,OLMo-2-1124-13B,24,has_competitor,1.7139989,5.024559,1.0,0.00019739439399921041,-0.29405046,-11.674759,3.3568253400000003,-1.1808014999999994,162.9376133584,23,6.839401176,6.839401176,0.8,11.37140166731832,30,332.70383468798,22,64.09391261201999,56.77661513,30,77.74567412875369,56.464028889475756,30
Minnesota,St. Paul,Minneapolis,OLMo-2-1124-13B,25,has_competitor,2.2775743,4.9367805,1.0,1.4254761090204128e-05,-0.814968,-15.942667,3.2281210000000002,-7.4013469999999995,166.7729951585,22,30.066290887,30.066290887,0.975,2.299577737416509,38,624.0461186,32,5.5560242,347.06094366009995,32,75.50333028980677,192.63092299280603,32
Montana,Helena,Billings,OLMo-2-1124-13B,26,has_competitor,0.807698,4.477884,1.0,0.00014200511218403862,-0.105831556,-12.112325,5.8429957439999995,4.0121009999999995,187.69704934179998,16,3.596399999999999,2.151050999999999,0.45,8.669550585015639,31,391.19551382543,30,196.95759597456998,26.513339500000008,30,110.5432467438341,18.15597843676181,30
Nebraska,Lincoln,Omaha,OLMo-2-1124-13B,27,has_competitor,1.6998739,5.1299853,1.0,4.893564962074871e-05,-0.28948426,-13.327921,3.86184144,-3.4451560000000008,189.93532639,16,9.895330300000001,9.895330300000001,0.9,6.560823493165904,34,441.60955657600005,33,43.480940424,121.86797531,33,53.34697698511332,95.71000650223544,33
Nevada,Carson City,Las Vegas,OLMo-2-1124-13B,28,has_competitor,0.95504785,3.7435007,1.0,0.00014652014652014652,-0.13992974,-12.397072,3.7928445600000003,2.4065469999999998,179.2208579,24,7.918691000000001,7.918691000000001,0.85,7.233326931086244,33,352.65903258900005,31,58.529091511,50.855684000000004,28,82.94875260573275,78.03595852482374,28
New Hampshire,Concord,Manchester,OLMo-2-1124-13B,29,has_competitor,0.3452506,4.478861,1.0,2.74333369911116e-05,-0.041144744,-14.450511,5.826448256,-0.9024230000000006,183.923775219,16,2.066865999999999,2.066865999999999,0.7,9.384424130121372,30,371.61150386085,30,95.82652463915001,10.692191900000001,0,93.5758464373783,45.45979943075043,28
New Jersey,Trenton,Newark,OLMo-2-1124-13B,30,has_competitor,1.7151049,5.2912507,1.0,5.144562197756971e-05,-0.2886868,-13.272308,5.169796900000001,-4.656314500000001,173.469892547,16,10.654522700000001,10.654522700000001,0.85,8.214884311898924,32,398.66778237527,30,31.32525952473,155.679021711,30,81.39083431100829,89.9217153774435,30
New Mexico,Santa Fe,Albuquerque,OLMo-2-1124-13B,31,has_competitor,2.0179706,5.4760723,1.0,6.048874909266876e-05,-0.3450109,-12.89087,3.3761443,-0.04383200000000009,183.56078179705003,23,13.3587644169675,13.3587644169675,0.95,5.731268348948614,36,421.498968774,34,34.390210326,132.1658784843965,34,39.645970281845365,103.21983131002848,34
New York,Albany,New York,OLMo-2-1124-13B,32,has_competitor,1.9990447,3.1775799,1.0,0.00011120996441281138,-0.45234552,-13.194615,1.52148638,1.7418839999999989,160.8663961775,16,1.8638597000000008,1.8638597000000008,0.675,10.038216727004052,30,345.2378188517,21,155.57227734829996,6.786217900000004,30,110.01505478666692,56.54100517709963,30
North Carolina,Raleigh,Charlotte,OLMo-2-1124-13B,33,has_competitor,1.5200709,4.2359333,1.0,0.002150537634408602,-0.24273372,-9.623385,5.11132078,3.207091,179.2862531456,16,0.5648599999999995,0.0,0.125,11.678263710834575,27,272.385068683233,22,181.240398916767,1.0235499999999984,30,72.35910082258235,12.420306733666148,30
North Dakota,Bismarck,Fargo,OLMo-2-1124-13B,34,has_competitor,1.6807351,4.6377974,1.0,2.016372948340525e-05,-0.27387187,-15.088379,4.72787673,-6.0871745,189.511977316,16,22.1524312566,22.1524312566,0.975,2.666906870956722,37,548.774422336,33,11.305722164000002,279.69584534970005,33,31.262463658056284,173.28196442909706,34
Oregon,Salem,Portland,OLMo-2-1124-13B,35,has_competitor,1.5207531,5.1687136,1.0,2.5801124929046907e-05,-0.26120695,-14.36433,3.22031005,-4.76849,180.78052382500002,16,9.81077144,9.81077144,0.9,6.426020498322906,34,439.501417098,33,19.646177102000003,139.35798876399997,33,54.24443927002948,88.61204925390109,34
Pennsylvania,Harrisburg,Philadelphia,OLMo-2-1124-13B,36,has_competitor,2.140087,5.1845837,1.0,2.309628842644987e-05,-0.44903237,-14.575666,2.22514833,-4.40577,179.90882066,16,17.60522183,17.60522183,0.9,6.377380210279573,34,511.15097055999996,30,12.49757594,222.637105775,30,81.86362146794531,122.32684804988664,32
