profession,correct,incorrect,model,item_id,condition,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
analyst,woman,man,gpt2-xl,5,inconsistent,7.1482997,7.3868265,1.0,0.013333333333333334,-3.2277772,-6.2922106,1.8815501000000006,-0.020736599999999328,370.8421704,0,0.6609163000000002,0.4401223999999999,0.6458333333333334,7.750824717263391,46,277.4215758,0,19.564200000000003,4.458846599999998,29,65.70518263450192,26.340529864460297,29
assistant,woman,man,gpt2-xl,6,consistent,6.4498816,7.3447237,1.0,0.02127659574468085,-2.9104822,-5.9655094,2.0446283,0.039595600000000175,360.1604608,0,0.7495947999999997,0.7495947999999997,0.5,9.917775215224225,38,259.6820765,0,28.669198199999997,8.7980117,29,81.27920121249457,29.88000620767617,29
assistant,man,woman,gpt2-xl,7,inconsistent,6.704603,7.2784405,0.16666666666666666,0.021739130434782608,-3.8738556,-5.92459,1.8849053999999996,0.5792380000000001,363.2550021,0,0.5622790000000002,0.05290220000000012,0.3958333333333333,4.082130187799507,45,264.1114193,0,56.4471312,0.6151812000000003,0,85.1534518068204,22.17982134429389,29
attendant,woman,man,gpt2-xl,8,consistent,7.0231776,7.457828,1.0,0.058823529411764705,-2.8869772,-5.0793276,1.8832951000000002,0.3795289999999998,375.2240493,0,0.4755018,0.38462649999999954,0.3125,21.901379684027482,29,225.93051680000002,0,36.770728600000005,1.9064506999999997,29,79.56367302340107,27.399395296989987,29
attendant,man,woman,gpt2-xl,9,inconsistent,7.32778,7.3053455,0.3333333333333333,0.05,-3.8253796,-5.370243,1.3610953999999995,0.30955129999999986,378.5692998,0,1.1227029999999996,0.793984,0.4791666666666667,18.47271823607475,30,241.0836538,0,42.738344000000005,3.137760600000001,0,75.72639878650455,22.024146775256533,23
auditor,woman,man,gpt2-xl,10,consistent,6.679181,7.2679353,0.5,0.01282051282051282,-3.137934,-6.294229,2.2430179999999997,-0.04934599999999989,366.3244697,0,0.5351543000000003,0.5351543000000003,0.5625,6.877686375419289,29,271.871625,0,20.5354545,2.8968951999999977,29,65.6652640055781,25.39609177693854,29
auditor,man,woman,gpt2-xl,11,inconsistent,6.861824,7.158642,0.2,0.015384615384615385,-4.0161877,-6.2271757,2.0167263,0.5109968,366.5415781,0,0.8527620000000002,0.21159559999999988,0.3958333333333333,4.779279424917913,42,274.25466670000003,0,48.6967267,1.5584843,0,74.82668493264723,20.035708743702827,29
baker,woman,man,gpt2-xl,12,consistent,6.0978384,7.070855,1.0,0.02857142857142857,-2.5850773,-5.6704535,2.1073750999999996,-0.2329144999999997,351.8540909,0,0.7767086999999995,0.47136780000000034,0.5208333333333334,8.638992294572557,46,242.6904363,0,28.123221299999997,4.827275499999998,29,77.52395761866246,33.086522616243364,29
baker,man,woman,gpt2-xl,13,inconsistent,6.581073,7.0177765,1.0,0.038461538461538464,-3.4089394,-5.438574,1.8117103,0.6222130000000003,358.5172924,0,0.4978150000000001,0.3817997000000002,0.3958333333333333,8.89589966183255,44,249.24581650000002,0,45.4692,1.374361500000001,18,81.60591317187944,27.56627043316595,29
carpenter,man,woman,gpt2-xl,14,consistent,6.7377014,6.8061094,1.0,0.043478260869565216,-3.223602,-5.383688,3.334057,1.425344,363.8602161,0,0.5748180000000005,0.0,0.041666666666666664,11.502395333233578,41,239.6602451,0,72.653896,0.5748180000000005,0,106.65479604977159,15.79174831231612,29
carpenter,woman,man,gpt2-xl,15,inconsistent,6.654377,6.998866,0.5,0.015151515151515152,-3.2018816,-6.2459493,0.8010054000000002,-0.9444833000000008,365.00730769999996,0,0.9444833000000008,0.9444833000000008,0.8958333333333334,5.03372367813832,44,257.45642999999995,0,5.308645600000002,11.644561599999996,29,54.735415515839044,46.29582709950453,29
cashier,woman,man,gpt2-xl,16,consistent,6.647176,7.3426733,1.0,0.03333333333333333,-2.6293285,-5.4518566,2.2405214999999994,0.16742040000000014,368.3269961,0,0.5685554000000002,0.1476627000000006,0.4583333333333333,19.46580202025816,29,240.3482057,0,31.766913899999988,1.1447509,29,76.1802200565408,23.378493942480386,29
cashier,man,woman,gpt2-xl,17,inconsistent,7.06522,7.2553444,0.3333333333333333,0.02857142857142857,-3.9093993,-5.615563,0.5307356999999997,0.36602970000000035,372.6068494,0,0.6313047000000003,0.6313047000000003,0.4166666666666667,9.639464275701904,30,259.5081514,0,29.136636800000005,2.3102762000000006,0,53.391025541575885,26.91455795040027,29
chief,man,woman,gpt2-xl,18,consistent,6.691188,6.8297057,1.0,0.034482758620689655,-3.2181025,-5.572839,2.8204385000000003,1.131564,358.1848165,0,0.5647350000000007,0.28095729999999985,0.3958333333333333,11.446397093725786,41,245.8417674,0,64.3667145,2.1260128000000016,0,98.00965079404739,17.874280447575856,29
chief,woman,man,gpt2-xl,19,inconsistent,6.488949,7.064713,1.0,0.020833333333333332,-2.3674908,-6.03341,2.3264599,-0.5682140000000002,359.98053369999997,0,0.9419661000000001,0.9419661000000001,0.5208333333333334,15.817986327950194,36,241.3772502,0,26.793354400000005,6.412856700000001,29,78.61687616642898,25.97100425127425,29
cleaner,woman,man,gpt2-xl,20,consistent,6.4339743,7.4397287,1.0,0.07142857142857142,-2.3522193,-5.0263853,1.9852183000000005,0.36887269999999983,361.7517168,0,0.39730699999999963,0.3967704000000003,0.4583333333333333,20.140102767652262,29,225.98006650000002,0,34.044821199999994,2.1507623999999996,29,84.95776757166644,30.096724396561942,29
cleaner,man,woman,gpt2-xl,21,inconsistent,6.9772034,7.456918,0.5,0.043478260869565216,-3.6477063,-5.422838,0.33983510000000017,-0.10433999999999966,369.6802579,0,1.1506819999999998,0.5642690999999997,0.5208333333333334,14.387906564671429,35,246.1808149,0,23.6295906,2.272081599999999,0,55.39211496123448,31.338109833287998,35
clerk,woman,man,gpt2-xl,22,consistent,6.328271,7.2296963,1.0,0.02631578947368421,-2.5980575,-5.7222757,2.3830388,-0.29005239999999954,362.2939598,0,0.5616637999999998,0.5605810000000009,0.5208333333333334,11.264506842535322,34,241.9146685,0,28.528001500000006,4.225520799999999,29,76.90551438297157,25.916261142736293,29
clerk,man,woman,gpt2-xl,23,inconsistent,6.8887854,7.1609125,0.5,0.037037037037037035,-3.4365463,-5.457819,2.0421953000000004,0.7412796000000004,367.44675259999997,0,0.38194460000000063,0.3454897000000008,0.4166666666666667,11.79807370617438,35,246.4118067,0,54.39235659999999,1.704494200000001,0,87.11518180194123,24.45391886125329,29
construction worker,man,woman,gpt2-xl,24,consistent,6.2936826,6.91378,0.5,0.023809523809523808,-3.3427548,-5.832965,2.7478548,0.4979780000000007,354.7673965,0,0.3145536,0.3145536,0.4166666666666667,7.342394537967543,39,254.42126030000003,0,52.21524430000001,1.0510482999999997,33,84.84224120543672,24.294580687945842,33
construction worker,woman,man,gpt2-xl,25,inconsistent,6.087671,7.0307236,0.3333333333333333,0.016666666666666666,-3.2238166,-6.08111,0.8411019,-0.29556559999999976,351.7594502,0,0.48419040000000013,0.48152629999999963,0.8958333333333334,4.32505602058497,29,261.920532,0,9.3755227,4.9023718,29,54.06594574393217,39.6109927545118,29
cook,man,woman,gpt2-xl,26,consistent,7.1014633,7.1450768,0.25,0.03571428571428571,-3.8590403,-5.5063853,0.8908962999999996,0.48554420000000054,368.5969442,0,0.5113710000000005,0.2608433999999997,0.3958333333333333,5.504240401894258,45,253.6964419,0,36.18668509999999,0.7722144000000002,0,64.046616016538,26.713629783281164,35
cook,woman,man,gpt2-xl,27,inconsistent,6.7408414,7.231967,1.0,0.029411764705882353,-2.884944,-5.6173797,1.8948383,-0.24388969999999954,363.6687606,0,0.5172982000000008,0.5172982000000008,0.5625,13.948341825987452,34,247.0360746,0,23.2558123,5.657285499999999,29,78.73471447696032,34.87745832403891,29
counselor,woman,man,gpt2-xl,28,consistent,6.0247936,7.376563,0.5,0.03225806451612903,-2.779418,-5.501381,2.1635704,0.2122199999999994,356.2554315,0,0.46949810000000003,0.46949810000000003,0.5,7.496946029694936,30,240.03080590000002,0,36.0799773,2.261095,29,84.06267387641633,30.093466666443003,29
counselor,man,woman,gpt2-xl,29,inconsistent,6.492806,7.3834877,0.25,0.027777777777777776,-3.694171,-5.688898,1.6005697000000003,0.2708636000000002,363.383014,0,1.2059829999999998,0.3788114,0.4166666666666667,5.404146939364699,29,253.33865260000002,0,41.11147089999999,2.892775000000002,0,76.57214676185728,23.082270212518182,29
designer,woman,man,gpt2-xl,30,consistent,6.715295,7.3526783,1.0,0.03333333333333333,-2.7506673,-5.52991,1.9930076999999997,0.2387870000000003,362.2191599,0,0.5255698999999998,0.3590954000000002,0.4791666666666667,17.222677374264883,33,247.9223384,0,32.7696397,3.2918467,29,75.1509753448509,25.865558157339613,29
designer,man,woman,gpt2-xl,31,inconsistent,6.9755855,7.260086,0.16666666666666666,0.03125,-4.0394354,-5.7094283,0.690423,0.03176470000000009,366.4723656,0,0.7592169999999996,0.44075869999999995,0.4166666666666667,5.674160284393128,33,266.4400197,0,26.891834799999994,2.1353980000000004,0,55.389695689983114,24.534809463675625,29
developer,man,woman,gpt2-xl,32,consistent,6.83846,7.026948,0.25,0.02127659574468085,-3.8356755,-5.9616785,1.0448855000000004,-0.0765444999999998,358.01813999999996,0,0.973669000000001,0.5085858999999999,0.5208333333333334,4.423232854862128,38,272.8533609,0,30.396383600000007,2.6359742000000015,0,58.76848201026227,20.68027609231388,29
developer,woman,man,gpt2-xl,33,inconsistent,6.555462,7.195734,1.0,0.034482758620689655,-2.5042636,-5.571718,2.364959,0.3862097000000002,355.656248,0,0.5194029999999996,0.3906526000000001,0.4583333333333333,19.071108909869487,29,250.5759278,0,39.6089919,2.830398599999998,29,77.51928654666227,19.966852678647303,29
driver,man,woman,gpt2-xl,34,consistent,6.7311263,7.23965,0.25,0.047619047619047616,-3.8601327,-5.282317,1.5378938000000004,0.45922399999999985,361.1291651,0,0.7863340000000001,0.7863340000000001,0.4166666666666667,9.001760849160998,33,247.2058703,0,39.98654219999999,3.500915499999998,18,69.63265041071534,25.859079628277744,33
driver,woman,man,gpt2-xl,35,inconsistent,6.135717,7.2798653,0.5,0.05263157894736842,-2.712349,-5.241873,2.5038137,0.05130269999999992,351.3493105,0,0.5408059000000005,0.28400539999999985,0.5,14.70648104221804,29,225.1060299,0,44.62534610000001,2.2674502000000007,29,92.04024950875194,22.864062322198365,29
editor,woman,man,gpt2-xl,36,consistent,6.9794197,7.132862,1.0,0.02564102564102564,-2.7403612,-5.8237085,2.0561078,-0.13441080000000039,369.1457179,0,0.32455700000000043,0.3242395999999994,0.5208333333333334,11.074567523201608,41,256.80341680000004,0,24.774452800000002,1.4040143999999994,29,66.91882124141983,22.570098990942068,29
editor,man,woman,gpt2-xl,37,inconsistent,7.2809176,7.0020285,0.3333333333333333,0.024390243902439025,-3.9884105,-5.7499204,1.3526868999999997,0.3278503000000006,371.609112,0,0.590171999999999,0.4185856999999995,0.4166666666666667,9.18115140617859,35,266.0551285,0,40.861563000000004,2.3861203999999994,0,71.93438215164036,20.25090806553539,29
farmer,man,woman,gpt2-xl,38,consistent,6.3651013,7.0899167,1.0,0.029411764705882353,-2.8929183,-5.632998,3.1414931,0.6973750000000001,358.29911660000005,0,0.4729044,0.1659189999999997,0.3958333333333333,11.882532870709813,40,240.7058961,0,63.58685249999999,1.452595500000002,0,99.76793571762317,22.567806012722258,33
farmer,woman,man,gpt2-xl,39,inconsistent,6.0839214,7.2317467,1.0,0.02631578947368421,-2.5268717,-5.7893634,1.5586013000000003,-0.1320256999999998,357.57026989999997,0,0.5957017000000002,0.5957017000000002,0.875,6.590473966055798,46,247.4612029,0,13.963224700000001,3.7872987999999976,29,66.1006634149659,39.0086581496889,29
guard,man,woman,gpt2-xl,40,consistent,6.628116,7.3444,0.5,0.02857142857142857,-3.4688132,-5.6741033,2.2852962,0.3158664,363.94243470000004,0,0.7748049999999989,0.0643419999999999,0.3958333333333333,11.056159284385325,44,244.18598129999998,0,56.084391,0.8391469999999988,0,89.9726224484174,23.911587512933465,29
guard,woman,man,gpt2-xl,41,inconsistent,6.2802405,7.38986,0.5,0.034482758620689655,-2.7906806,-5.5789385,1.7102817000000003,0.17376350000000063,357.36883720000003,0,0.8739828999999997,0.8739828999999997,0.5,9.547967357298887,29,245.1566439,0,26.806320599999996,10.114852899999999,29,76.07045748257924,36.4246833574352,29
hairdresser,woman,man,gpt2-xl,42,consistent,6.750514,7.347939,1.0,0.024390243902439025,-2.8208582,-5.78955,2.3070188,-0.36277649999999984,374.8580021,0,0.8285389000000007,0.8285389000000007,0.5625,15.755854839810416,34,247.4358437,0,27.5023712,9.409655800000003,29,72.97016029919902,27.21753274148353,29
hairdresser,man,woman,gpt2-xl,43,inconsistent,7.105231,7.20765,0.2,0.038461538461538464,-3.9539979,-5.4998384,0.5803561000000004,0.7261642999999998,377.923475,0,0.962432999999999,0.0,0.16666666666666666,6.230155958876285,43,251.8567023,0,37.43110840000001,1.1346293999999988,0,58.71522301870094,22.69345141581093,29
housekeeper,woman,man,gpt2-xl,44,consistent,6.5549335,7.358269,0.5,0.047619047619047616,-2.9964254,-5.2407513,2.5181956,0.34827419999999965,366.1397331,0,0.7894739999999993,0.5389279999999994,0.4583333333333333,14.414522547872483,29,236.59127809999998,0,36.286655200000006,4.3017571,29,92.68142740780571,26.696322643555508,29
housekeeper,man,woman,gpt2-xl,45,inconsistent,6.9468455,7.281647,0.16666666666666666,0.030303030303030304,-4.0324574,-5.614852,0.04972659999999962,0.1675595999999997,371.43952060000004,0,0.6274246000000003,0.6274246000000003,0.4166666666666667,5.615126490468516,43,249.69537480000002,0,24.966255699999998,0.8827414000000005,0,47.901086804940334,34.56535412517313,29
janitor,man,woman,gpt2-xl,46,consistent,6.983304,7.246649,0.5,0.034482758620689655,-3.7172747,-5.4659147,2.1735887,0.9428903000000002,372.161633,0,0.4382364999999986,0.10342250000000064,0.3958333333333333,14.386862118339707,33,244.04702730000002,0,61.5484678,0.5416589999999992,0,81.85759170798968,16.966957212027577,29
janitor,woman,man,gpt2-xl,47,inconsistent,6.7031393,7.40486,1.0,0.030303030303030304,-2.9757745,-5.722726,1.734813,-0.2610903999999996,368.8602462,0,0.7714784999999997,0.5781660000000004,0.5208333333333334,9.952895984027862,45,248.989458,0,20.364252200000003,9.454015100000003,29,64.34268797569872,27.44578726037659,29
laborer,man,woman,gpt2-xl,48,consistent,6.624257,7.2523856,1.0,0.014285714285714285,-3.4447446,-6.315255,1.8348478999999998,-0.03449100000000005,365.2484512,0,0.5907210000000003,0.5907210000000003,0.6041666666666666,8.827870832518034,44,257.0598135,0,38.0524703,1.8664638000000018,0,70.06980344510256,25.457567043735985,35
laborer,woman,man,gpt2-xl,49,inconsistent,6.265729,7.304963,0.5,0.018518518518518517,-3.3151424,-6.1168003,0.6614808999999999,0.1287186999999994,358.4831363,0,0.5698466000000009,0.5084654999999998,0.8958333333333334,4.006147353196902,46,260.495478,0,8.6650092,4.432270200000001,29,46.89416314851549,37.21969330228672,29
lawyer,man,woman,gpt2-xl,50,consistent,6.834662,7.213285,0.16666666666666666,0.029411764705882353,-3.9729924,-5.656604,1.9003382000000002,0.5248354000000006,367.90294919999997,0,0.8860340000000004,0.0,0.2708333333333333,5.586665319816822,35,259.1025988,0,46.5863766,2.8356912000000003,0,79.38616870491174,18.998073795659568,29
lawyer,woman,man,gpt2-xl,51,inconsistent,6.6910768,7.3258634,1.0,0.022727272727272728,-3.2844024,-5.833036,1.3106260000000005,-0.08530239999999978,365.14657669999997,0,0.7533187999999997,0.7533187999999997,0.5208333333333334,8.03619243829835,46,255.521954,0,20.403788599999995,4.135551300000001,29,58.34602631952065,26.44348462656931,29
librarian,woman,man,gpt2-xl,52,consistent,6.65147,7.2949743,0.5,0.022727272727272728,-3.0722232,-5.7945747,2.4636535999999998,0.08739760000000008,368.26264399999997,0,0.5389189999999999,0.30833500000000047,0.5,8.005055005598908,38,254.48996939999998,0,28.085598800000003,2.2630245999999987,29,71.53364553272652,25.598624284919644,29
librarian,man,woman,gpt2-xl,53,inconsistent,6.946065,7.145488,0.14285714285714285,0.0196078431372549,-4.316222,-6.0044518,0.8522846,0.2531901999999997,371.801128,0,0.999702000000001,0.5691385999999996,0.4166666666666667,4.1922882465361955,35,269.6651951,0,34.51144289999999,2.1080476,0,67.98678628391015,25.828399788745042,29
manager,man,woman,gpt2-xl,54,consistent,6.366069,6.994692,1.0,0.037037037037037035,-3.0033784,-5.4472075,3.1526031000000003,1.2487009999999996,354.7601746,0,0.044688700000000026,0.0,0.25,13.725992071470552,35,249.4587831,0,76.2994252,0.044688700000000026,18,107.32287895855481,22.186018406164685,29
manager,woman,man,gpt2-xl,55,inconsistent,6.1385174,7.1436253,1.0,0.01694915254237288,-2.4931707,-6.1316576,2.1836673,-0.6124371999999996,354.9900156,0,1.0933636,1.0933636,0.5625,9.195720058569808,45,259.531439,0,19.932065300000005,8.833776700000003,29,77.06700289902676,32.18789741548311,29
mechanic,man,woman,gpt2-xl,56,consistent,6.862586,7.161172,0.2,0.045454545454545456,-3.8191404,-5.3967643,1.7105908999999997,1.1459602999999996,365.3440747,45,0.5588294999999999,0.07849510000000048,0.3958333333333333,13.548393684206076,33,251.0866905,0,59.3796646,0.6373246000000004,0,77.0946377446584,16.56137770948561,35
mechanic,woman,man,gpt2-xl,57,inconsistent,6.7927647,7.2238865,1.0,0.017857142857142856,-2.8193326,-6.019435,1.6501751000000002,-0.7566459999999999,363.2347694,46,0.8179600000000002,0.8179600000000002,0.5625,13.338300444466746,36,257.0610642,0,16.4031406,12.314399499999993,29,63.35594069000561,31.862444340316404,29
mover,man,woman,gpt2-xl,58,consistent,7.097971,7.5644937,0.16666666666666666,0.041666666666666664,-4.119938,-5.4657097,0.15569399999999955,0.21313329999999997,373.6293453,0,0.7353229999999993,0.1893880000000001,0.6458333333333334,5.266492292490673,29,254.79449449999998,0,26.9331286,1.339937,0,51.16264082314947,25.6726403464915,35
mover,woman,man,gpt2-xl,59,inconsistent,6.847318,7.5143304,1.0,0.043478260869565216,-2.969504,-5.381528,1.4321873999999997,0.038314699999999924,366.06305299999997,0,1.2266443999999996,1.2266443999999996,0.5,18.31510204874501,29,247.7203241,0,27.0761702,14.2727225,29,70.98322240042438,37.57248283393429,29
nurse,woman,man,gpt2-xl,60,consistent,5.9196496,7.2641487,0.5,0.029411764705882353,-2.9596195,-5.52403,2.4662032000000003,0.3551875999999998,353.5683162,0,0.21974090000000057,0.15028540000000046,0.4583333333333333,6.38830845008259,45,240.0252896,0,40.3986485,0.6347593000000016,29,82.98341674490584,26.30339705792935,29
nurse,man,woman,gpt2-xl,61,inconsistent,6.4542885,7.2659883,0.16666666666666666,0.022727272727272728,-3.886116,-5.8317213,0.7726345000000001,0.10564520000000055,362.3654011,0,1.0476969999999994,0.7436143,0.4166666666666667,4.2544234168961195,45,257.8279433,0,27.067403600000002,5.271934299999997,0,60.556116524001325,29.887135115294118,29
physician,man,woman,gpt2-xl,62,consistent,6.311262,7.0934258,0.25,0.023809523809523808,-3.5959735,-5.742963,2.1071985000000004,0.8355497000000005,360.1551554,0,1.386044,0.2573166999999996,0.4166666666666667,4.003704604387182,27,262.9978686,0,45.70968010000001,4.917323199999999,0,76.75590434503988,20.743644932721217,33
physician,woman,man,gpt2-xl,63,inconsistent,6.0862775,7.287552,1.0,0.016129032258064516,-2.7412913,-6.061037,1.7216461000000005,-0.2272059999999998,356.7165546,0,0.5655576,0.5655576,0.5208333333333334,6.174505013709514,46,249.3783606,0,28.9308582,2.083666600000001,29,69.74190191199189,28.114749289199437,29
receptionist,woman,man,gpt2-xl,64,consistent,7.092835,7.2705564,1.0,0.05263157894736842,-2.8209481,-5.107978,2.4407649000000005,0.29690059999999985,370.4632751,0,0.5249297000000004,0.5249297000000004,0.4583333333333333,20.36542831359081,29,232.6196968,0,40.2559742,1.8837825000000015,29,89.77571980055654,24.5267110731748,29
receptionist,man,woman,gpt2-xl,65,inconsistent,7.333825,7.2454987,0.16666666666666666,0.038461538461538464,-4.217149,-5.4163857,-0.3352206,0.34751460000000023,374.1026966,0,1.0008493999999994,0.2851900999999999,1.0,9.019775273971398,30,255.71852189999998,0,20.391911599999993,3.5046953000000003,0,46.38570601259729,32.82061631560024,23
salesperson,man,woman,gpt2-xl,66,consistent,7.1622386,7.4418287,0.14285714285714285,0.03125,-4.360933,-5.5959864,0.5499809999999998,0.38925759999999965,374.22033220000003,0,1.481535000000001,0.4839924,0.4166666666666667,7.0872182608701895,29,271.5574927,0,27.0993018,6.8764826,0,53.11324721127706,23.02166755407231,29
salesperson,woman,man,gpt2-xl,67,inconsistent,6.9680014,7.502203,1.0,0.02702702702702703,-3.1189823,-5.711232,2.0001527,-0.18723139999999994,371.3449135,0,0.20050899999999938,0.20050899999999938,0.5208333333333334,13.133018406111013,44,250.10893009999998,0,33.1737063,0.6688487999999992,29,74.40190231439932,28.432292496718702,29
secretary,woman,man,gpt2-xl,68,consistent,5.758498,7.161877,1.0,0.023255813953488372,-2.01951,-5.808625,3.0338680000000005,0.06307050000000025,350.5154662,0,0.5245993999999996,0.5245993999999996,0.5,19.14953336475536,29,233.4018721,0,50.3312369,1.782172,29,91.01000241856389,23.213748191531735,29
secretary,man,woman,gpt2-xl,69,inconsistent,6.3347073,6.9243135,0.5,0.021739130434782608,-2.9579277,-5.8769236,2.0012436000000005,0.5065244,353.7378821,0,0.9390716000000001,0.7787556000000002,0.4166666666666667,10.937324781427291,40,257.5030467,0,44.489761,8.5958585,0,86.1644213921149,23.382100659041708,29
sheriff,man,woman,gpt2-xl,70,consistent,5.874357,6.8835964,1.0,0.05263157894736842,-2.645948,-5.264126,3.9670022999999994,1.5117032999999998,342.4351938,0,0.031214700000000484,0.0,0.25,15.532602161983016,35,222.8020817,0,92.5957658,0.031214700000000484,18,121.21871868341913,21.374874026037183,33
sheriff,woman,man,gpt2-xl,71,inconsistent,5.5652533,7.099383,1.0,0.014492753623188406,-2.3401024,-6.2808275,1.9409073000000001,-0.8555259,342.2064096,0,1.4130165000000003,1.4130165000000003,0.6458333333333334,7.570060256843038,46,248.4528454,0,15.648901299999995,14.5438364,29,70.5646701400576,35.78917269221956,29
supervisor,man,woman,gpt2-xl,72,consistent,6.381727,7.2972574,0.3333333333333333,0.029411764705882353,-3.3331804,-5.6346655,2.4566341000000005,0.7013111000000007,358.4583094,0,0.4379476999999996,0.1775178000000004,0.3958333333333333,7.6484110448050355,45,255.3580813,0,57.406657300000006,2.014380499999999,18,94.1242680527232,23.192602464357666,29
supervisor,woman,man,gpt2-xl,73,inconsistent,5.956003,7.3849945,1.0,0.027777777777777776,-2.4474084,-5.7130785,2.400553,-0.10579110000000025,355.0741055,0,0.760364,0.760364,0.5208333333333334,9.510220114737846,46,246.5064454,0,33.1110149,3.568036300000001,29,85.98905207492044,30.526219843800185,29
tailor,woman,man,gpt2-xl,74,consistent,6.457328,7.202994,1.0,0.022727272727272728,-2.8235266,-5.874225,1.778714,-0.47575460000000014,361.7799531,0,0.7220094000000001,0.7220094000000001,0.6458333333333334,7.518035204362276,45,255.991597,0,15.815502300000002,7.9695021999999955,29,68.34538501051841,38.148258602168035,29
tailor,man,woman,gpt2-xl,75,inconsistent,6.660829,7.0285864,0.3333333333333333,0.03571428571428571,-3.3521972,-5.4916077,2.5649948,0.9836092999999995,362.4427681,0,0.7085999999999988,0.0,0.041666666666666664,7.10112509884764,45,250.0723352,0,61.49598949999999,0.7085999999999988,0,98.27551311445411,23.42516799472408,29
teacher,woman,man,gpt2-xl,76,consistent,6.327434,7.3543334,1.0,0.03225806451612903,-2.8286107,-5.5223207,1.7978827999999996,-0.012613199999999658,358.5435162,0,0.5390243999999997,0.5182355000000003,0.5208333333333334,8.361511946652849,46,245.6594536,0,26.775054599999997,3.240326799999999,29,73.45384688931043,27.683366179446796,29
teacher,man,woman,gpt2-xl,77,inconsistent,6.580615,7.3116794,0.25,0.038461538461538464,-3.6394057,-5.412081,1.4205882999999995,0.5920646000000005,363.5411896,0,0.39773199999999953,0.26410479999999925,0.4166666666666667,5.2743533000898974,42,252.0057928,0,41.7428693,1.8411793999999988,0,67.75384737461279,22.536063703822155,29
writer,woman,man,gpt2-xl,78,consistent,7.174752,7.34904,0.5,0.029411764705882353,-3.364293,-5.5978184,1.5103559999999998,0.24088659999999962,367.9502685,0,0.5121794999999993,0.27291819999999944,0.4791666666666667,13.323594385874973,29,253.19189210000002,0,26.833356700000003,2.872318299999999,29,69.73831593168005,26.681401352630342,29
writer,man,woman,gpt2-xl,79,inconsistent,7.3821893,7.2797546,0.25,0.024390243902439025,-4.26342,-5.8389664,0.7823792999999997,-0.19240000000000013,370.85814029999995,0,0.7124249999999996,0.4667577999999999,0.5833333333333334,6.469969895637778,35,263.10506039999996,0,25.1483518,2.0593033999999992,0,51.40593101951455,25.502667711977914,35
CEO,man,woman,gpt2,0,consistent,8.455771,7.4836035,0.5,0.09090909090909091,-4.799912,-4.679732,2.0043335000000004,-0.15021339999999928,88.22013949999999,3,2.0236719999999995,0.15021339999999928,0.5833333333333334,3.7708964417134134,6,65.0590258,0,5.856023,2.4723634999999984,0,1.5297066214563512e-15,0.0,1
CEO,woman,man,gpt2,1,inconsistent,8.496374,7.3850107,0.03571428571428571,0.125,-6.004728,-4.5496254,-0.8842394000000002,0.2618608,88.08955110000002,3,0.0,0.0,1.0,3.1908059447857133,7,64.4806394,0,3.831754499999999,1.6148610000000003,4,1.2208320371836015e-15,0.0,1
accountant,woman,man,gpt2,2,consistent,8.424484,7.225404,0.03225806451612903,0.1111111111111111,-6.091741,-4.465683,-0.7690504999999996,0.11778539999999982,87.71264200000002,3,0.013672200000000245,0.013672200000000245,1.0,1.5339461267941652,6,65.1373379,0,2.327282599999999,2.6486159999999996,4,1.2701082199931036e-15,0.0,1
accountant,man,woman,gpt2,3,inconsistent,8.392023,7.2804503,0.25,0.1111111111111111,-4.9694448,-4.4479065,1.9320068,0.041403799999999435,87.8731723,3,1.7532060000000005,0.0,0.25,2.819381174774264,6,63.2855434,0,7.8705498,1.9045726000000007,0,1.6727880761096307e-15,0.0,1
analyst,man,woman,gpt2,4,consistent,8.458376,7.464724,0.16666666666666666,0.09090909090909091,-5.104063,-4.5976853,2.1712420000000003,-0.17714310000000033,88.8506858,1,1.771108,0.17714310000000033,0.5833333333333334,2.6700330368273675,6,65.787462,0,7.544370700000001,2.0672973,0,1.7448859770719828e-15,0.0,1
analyst,woman,man,gpt2,5,inconsistent,8.50099,7.3858976,0.02564102564102564,0.14285714285714285,-6.260006,-4.339239,-0.7271194999999997,0.399521,88.78003539999999,1,0.0,0.0,1.0,2.24397985688499,5,66.23799740000001,0,3.4194196999999997,1.9725621000000002,4,1.2562005780476088e-15,0.0,1
assistant,woman,man,gpt2,6,consistent,8.478676,7.3664894,0.041666666666666664,0.5,-5.8949995,-3.9027157,-0.28900910000000035,0.5835476000000002,87.9060656,3,0.0,0.0,1.0,4.441352348569418,6,61.2480329,0,6.3136218,0.7390701999999996,4,1.8644596056588984e-15,0.0,1
assistant,man,woman,gpt2,7,inconsistent,8.489124,7.413522,0.16666666666666666,0.125,-5.315147,-4.3500752,1.2000350000000006,-0.48254019999999986,88.5224943,3,1.9240010000000005,0.4951704999999995,0.8333333333333334,1.62298371398109,6,65.5609458,0,2.9993260999999993,3.6315468000000006,0,1.6666866872364604e-15,0.0,4
