correct,incorrect,model,unique_id,syllogism_name,order_first,is_valid,is_realistic,is_consistent,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
invalid,valid,gemma-2-27b,nonsense_blim_phrint_yemp^nonsense^invalid,nonsense_blim_phrint_yemp,1,False,False,True,0.06747923,1.2002478,0.5,1.0423072513315475e-05,-4.3822885,-32.61389,-4.369689813,-7.111007999999998,15.771201295713386,31,9.52734723332614,9.52734723332614,1.0,10.127544328250732,34,2190.129208034,8,341.8982658660001,105.46945742230312,34,293.44840702364985,331.2548229478176,34
invalid,valid,gemma-2-27b,nonsense_blim_phrint_yemp^nonsense^invalid,nonsense_blim_phrint_yemp,2,False,False,True,0.037669085,1.1682093,0.5,1.0360547036883547e-05,-5.106271,-32.7455,-5.100135798499999,-7.247389999999999,16.403591862540555,32,8.738876247826141,8.738876247826141,1.0,9.078572203001798,34,2205.3030548720003,8,333.06181842800015,111.33936412495964,34,284.3353736289506,346.4155261378115,34
valid,invalid,gemma-2-27b,nonsense_splack_zoct_spuff^nonsense^valid,nonsense_splack_zoct_spuff,1,True,False,False,0.024164366,0.9083993,1.0,5.5567903978661923e-05,-0.0036452056,-25.876638,5.6159327944,7.101354999999998,18.25638029294722,32,31.67802599999999,29.597939999999994,0.9782608695652174,11.662397273541986,31,2410.269482934229,8,113.6584159657706,329.0645045359999,14,349.35494542867775,283.01368335723953,32
valid,invalid,gemma-2-27b,nonsense_splack_zoct_spuff^nonsense^valid,nonsense_splack_zoct_spuff,2,True,False,False,0.023552632,0.8630029,1.0,5.703855806525211e-05,-0.0035328376,-25.969656,5.6481591624,7.517953999999996,17.50541487101921,32,31.52167999999999,29.396460000000005,0.9782608695652174,11.338311140676883,31,2419.7651534908723,8,118.15718657912787,325.92249785000007,14,355.34044107813304,283.5421919406306,32
invalid,valid,gemma-2-27b,nonsense_threck_crand_grosp^nonsense^invalid,nonsense_threck_crand_grosp,1,False,False,False,0.025817564,1.20609,0.5,1.081572173311125e-05,-5.546781,-32.300148,-5.542850299,-7.054621000000001,18.33384696581524,32,9.244434343372202,9.244434343372202,1.0,9.07628198372025,34,2198.11581993,8,329.32793757,117.50668552896789,34,280.89509598392476,354.9158695313024,34
invalid,valid,gemma-2-27b,nonsense_threck_crand_grosp^nonsense^invalid,nonsense_threck_crand_grosp,2,False,False,False,0.04191267,1.3339558,0.5,1.0467367980321348e-05,-4.974425,-32.394672,-4.967434027,-7.122648000000002,18.208750242270124,31,9.3983883769537,9.3983883769537,1.0,9.107553666134317,34,2191.01233451,8,331.63290979000004,114.14834735593317,34,280.94582435226096,339.75332015656136,34
valid,invalid,gemma-2-2b,librarians_happy_healthy^consistent^valid,librarians_happy_healthy,1,True,True,True,0.08057764,2.2865217,1.0,8.964589870013447e-05,-0.012015466,-22.182503,4.849914534,7.310500999999999,16.619719138465868,21,0.0,0.0,0.038461538461538464,5.054691495108563,21,901.256845223,5,260.18432377700003,0.0,14,105.2531365373568,45.13573334514795,22
valid,invalid,gemma-2-2b,librarians_happy_healthy^consistent^valid,librarians_happy_healthy,2,True,True,True,0.08131314,2.23978,1.0,9.080177971488241e-05,-0.012391249,-22.1247,4.7531202509999995,7.343869999999999,16.43783991822344,21,0.0,0.0,0.038461538461538464,4.926413007785171,21,904.62571881,5,260.5589056900001,0.0,14,104.83849813870985,45.32922212988955,22
invalid,valid,gemma-2-2b,librarians_happy_healthy^consistent^invalid,librarians_happy_healthy,1,False,True,True,0.08195587,2.2786944,0.5,1.1099641481580145e-05,-4.8372765,-29.505497,-4.825008416999999,-7.396335999999998,16.795795012040525,16,13.683301583000024,9.423363293000001,1.0,0.7442258441908421,24,1162.8221794999997,5,0.0,261.204235816,12,45.29167255424711,105.61606500971256,23
invalid,valid,gemma-2-2b,librarians_happy_healthy^consistent^invalid,librarians_happy_healthy,2,False,True,True,0.08388627,2.2820528,0.5,1.1268367438925448e-05,-4.646644,-29.450909,-4.6334989030000004,-7.272551,16.422215499521293,21,13.877071097000002,9.477908846999998,1.0,0.7931922126980208,24,1162.1869465,5,0.0,259.11341131899997,12,45.91223602929918,104.112390883865,23
valid,invalid,gemma-2-2b,librarians_happy_healthy^violate^valid,librarians_happy_healthy,1,True,True,False,0.07494236,1.8968323,1.0,0.00010165700925078785,-0.011697512,-21.869703,4.710208488,7.5197179999999975,15.303659613243838,21,0.0,0.0,0.038461538461538464,5.236587899333048,21,902.5780474069999,5,263.19171559299997,0.0,14,104.39117976915058,45.41275182045167,22
valid,invalid,gemma-2-2b,librarians_happy_healthy^violate^valid,librarians_happy_healthy,2,True,True,False,0.08578288,2.0970578,1.0,9.979044007584074e-05,-0.013543977,-21.833261,4.600216023,7.501045999999999,16.017955853091696,21,0.0,0.0,0.038461538461538464,4.979694665948467,21,904.152847221,5,260.379061779,0.0,14,103.9954896031432,45.25932540646074,22
invalid,valid,gemma-2-2b,librarians_happy_healthy^violate^invalid,librarians_happy_healthy,1,False,True,False,0.084203064,2.1394126,0.5,1.1321053763684323e-05,-4.618695,-29.403885,-4.605384968,-7.502434999999998,15.806160132666033,21,14.025955032000024,9.525568308,1.0,0.7771539174831239,24,1166.6662795,5,0.0,260.72651387400003,12,45.50919292410059,104.56176403872975,23
invalid,valid,gemma-2-2b,librarians_happy_healthy^violate^invalid,librarians_happy_healthy,2,False,True,False,0.086612545,2.1736999,0.5,1.1321694631252406e-05,-4.6319556,-29.318672,-4.618369992000001,-7.508572000000001,16.211275563077812,21,14.030300008000008,9.489349492999999,1.0,0.7734269411682637,24,1165.5151956,5,0.0,261.11122714400005,12,45.22935093658472,104.36880784263934,23
valid,invalid,gemma-2-2b,computers_electronics_expensive^consistent^valid,computers_electronics_expensive,1,True,True,True,0.10358737,2.2443843,1.0,8.682816705739342e-05,-0.016984953,-22.348845,4.363365047,7.398523000000001,16.829754933089294,16,0.0,0.0,0.038461538461538464,4.878612436700304,21,900.9232562090001,5,253.64627979099998,0.0,14,102.17288273032784,44.49917526752655,22
valid,invalid,gemma-2-2b,computers_electronics_expensive^consistent^valid,computers_electronics_expensive,2,True,True,True,0.0949234,2.279212,1.0,8.823010411152286e-05,-0.016083736,-22.344831,4.317066264,7.455731,16.121450363576066,16,0.0,0.0,0.038461538461538464,4.971248081664482,21,899.7804753680001,5,254.46241463199993,0.0,14,102.12003433336471,44.47698859748796,22
invalid,valid,gemma-2-2b,computers_electronics_expensive^consistent^invalid,computers_electronics_expensive,1,False,True,True,0.10566925,2.304408,0.5,1.1046916253327883e-05,-4.403672,-29.604822,-4.386520048,-7.236407999999997,17.46639287919505,16,13.423249952000013,9.341160112,1.0,0.7696556623038241,24,1155.2912549999999,5,0.0,254.40247899599999,12,44.00361242253793,101.70065628979506,23
invalid,valid,gemma-2-2b,computers_electronics_expensive^consistent^invalid,computers_electronics_expensive,2,False,True,True,0.10329445,2.3131628,0.5,1.1115310228308472e-05,-4.3688345,-29.561964,-4.351837358,-7.164368,17.286132620598355,16,13.467872642000014,9.331379502,1.0,0.7693926599064576,24,1154.5236475,5,0.0,253.48846490099993,12,43.987921814650186,101.42707057783797,23
valid,invalid,gemma-2-2b,computers_electronics_expensive^violate^valid,computers_electronics_expensive,1,True,True,False,0.09031862,1.7930369,1.0,9.620935154897056e-05,-0.01503481,-22.11629,4.39968119,7.708226,15.216435217940527,21,0.0,0.0,0.038461538461538464,5.063395352402528,21,900.332671249,5,258.566211251,0.0,14,103.15885034147037,44.809159869770575,22
valid,invalid,gemma-2-2b,computers_electronics_expensive^violate^valid,computers_electronics_expensive,2,True,True,False,0.09403587,1.7177252,1.0,9.237875288683603e-05,-0.015988007,-22.223658,4.316447993000001,7.556144,14.73789354326328,21,0.0,0.0,0.038461538461538464,5.233481392586908,21,902.624472822,5,256.50183317799997,0.0,14,102.80668604778374,44.988443533373626,22
invalid,valid,gemma-2-2b,computers_electronics_expensive^violate^invalid,computers_electronics_expensive,1,False,True,False,0.104639456,1.8631059,0.5,1.0982252679669654e-05,-4.2911506,-29.630407,-4.273506254,-7.518945000000002,15.477895061490813,16,13.750693746000007,9.407159092,1.0,0.7947439895605783,24,1159.4986536,5,0.0,257.726766374,12,44.887128810507285,102.44736619386582,23
invalid,valid,gemma-2-2b,computers_electronics_expensive^violate^invalid,computers_electronics_expensive,2,False,True,False,0.11003222,1.8229783,0.5,1.0774584909116376e-05,-4.280905,-29.775717,-4.26245528,-7.664117000000001,15.726603862430487,16,13.764764719999999,9.435466769999998,1.0,0.7755177855216904,24,1159.118548,5,0.0,257.315282198,12,45.155530373169675,102.59917214055686,23
valid,invalid,gemma-2-2b,plants_trees_tall^consistent^valid,plants_trees_tall,1,True,True,True,0.09453633,2.0137768,1.0,8.92299455697332e-05,-0.015459583,-22.275791,4.420196417,7.532708999999997,16.296578863572847,16,0.0,0.0,0.038461538461538464,4.918771845541864,21,902.479045629,5,254.88102137099997,0.0,14,103.21657092465809,45.81204468853304,22
valid,invalid,gemma-2-2b,plants_trees_tall^consistent^valid,plants_trees_tall,2,True,True,True,0.0991693,2.016676,1.0,8.697921196833956e-05,-0.015883002,-22.41666,4.4611929980000005,7.411850000000001,16.77476477231468,16,0.0,0.0,0.038461538461538464,4.911620056377635,21,904.119625438,5,253.76413956200003,0.0,14,102.37078582846851,45.827104558296114,22
invalid,valid,gemma-2-2b,plants_trees_tall^consistent^invalid,plants_trees_tall,1,False,True,True,0.10060168,1.9652256,0.5,1.062642792625259e-05,-4.429931,-29.83043,-4.4136351959999995,-7.4396260000000005,16.369963262934892,16,13.361714804000004,9.299552634000001,1.0,0.7773658218184918,24,1156.309844,0,0.0,252.08836043299996,12,46.17312767683306,101.14058501683566,23
invalid,valid,gemma-2-2b,plants_trees_tall^consistent^invalid,plants_trees_tall,2,False,True,True,0.09433208,1.9426339,0.5,1.0758935295763131e-05,-4.5148883,-29.837261,-4.499839986,-7.373691000000001,16.2901646375651,16,13.276570013999999,9.345115004,1.0,0.7644925141903811,24,1158.7197263,0,0.0,253.1536381290001,12,45.608826293275996,101.75566245788801,23
valid,invalid,gemma-2-2b,plants_trees_tall^violate^valid,plants_trees_tall,1,True,True,False,0.081128515,1.8022809,1.0,9.932459276916965e-05,-0.013192157,-22.160908,4.530555843,7.692800000000002,15.31154071624988,21,0.0,0.0,0.038461538461538464,5.726726874688465,20,902.9981084920001,5,257.193679008,0.0,14,103.87215677655888,46.812688148428414,22
valid,invalid,gemma-2-2b,plants_trees_tall^violate^valid,plants_trees_tall,2,True,True,False,0.086361095,1.7400682,1.0,9.988014382740711e-05,-0.014024633,-22.075462,4.495754367,7.695055,15.626354710376823,21,0.0,0.0,0.038461538461538464,5.059724517621238,21,902.610502886,5,256.20420811400004,0.0,14,103.7621955855737,47.476235044787465,22
invalid,valid,gemma-2-2b,plants_trees_tall^violate^invalid,plants_trees_tall,1,False,True,False,0.09730126,1.9596584,0.5,1.0916553862276757e-05,-4.3707104,-29.765038,-4.354537985,-7.500443000000001,16.07233815602524,16,13.569172015,9.367971775000001,1.0,0.796405579554156,24,1158.8089444,0,0.0,255.145679435,12,46.330728325237224,102.39402819276862,23
invalid,valid,gemma-2-2b,plants_trees_tall^violate^invalid,plants_trees_tall,2,False,True,False,0.1012902,1.9661901,0.5,1.0837993670611696e-05,-4.450997,-29.825014,-4.434692399,-7.456133000000001,16.5499414290261,16,13.493947601000002,9.370249041000001,1.0,0.7613139543031726,24,1158.6033515000001,0,0.0,256.21362063699996,12,46.063346768992375,102.05322904966403,23
valid,invalid,gemma-2-2b,flowers_animals_reptiles^consistent^valid,flowers_animals_reptiles,1,True,True,True,0.24887905,1.8494418,1.0,9.475080538184574e-05,-0.04183642,-22.198725,4.21961558,7.337702,18.27061751271746,16,0.0,0.0,0.038461538461538464,4.102321160040454,21,914.24760667,5,251.08678203000005,0.0,14,100.45452761512745,47.01576440080468,22
valid,invalid,gemma-2-2b,flowers_animals_reptiles^consistent^valid,flowers_animals_reptiles,2,True,True,True,0.16592366,1.904132,1.0,9.52653138992093e-05,-0.027300045,-22.154081,4.196971955,7.341868999999999,17.164281305206995,16,0.0,0.0,0.038461538461538464,4.686286681984051,21,909.4706840349999,5,253.37125476500006,0.0,14,100.51541644013803,46.30365052396566,22
invalid,valid,gemma-2-2b,flowers_animals_reptiles^consistent^invalid,flowers_animals_reptiles,1,False,True,True,0.20753092,1.7916744,0.5,1.1529902802919371e-05,-4.4333615,-29.532272,-4.399780165,-7.4592659999999995,17.965180249852555,16,13.652459835000013,9.454164335000002,1.0,0.701102179852603,24,1166.103905,5,0.0,254.51689096000007,12,46.5090211269685,101.19897279517198,23
invalid,valid,gemma-2-2b,flowers_animals_reptiles^consistent^invalid,flowers_animals_reptiles,2,False,True,True,0.16082929,1.9117944,0.5,1.1497688964518132e-05,-4.332928,-29.501894,-4.30695691,-7.346943,17.348189060947274,16,13.740453089999985,9.40443242,1.0,0.7187494111486408,24,1163.17129,5,0.0,254.634030783,12,46.01573157762144,100.683682380168,23
valid,invalid,gemma-2-2b,flowers_animals_reptiles^violate^valid,flowers_animals_reptiles,1,True,True,False,0.13646364,1.871819,1.0,9.69838037047813e-05,-0.021812653,-22.194828,4.370605347000001,7.380071999999998,16.90951076787332,16,0.0,0.0,0.038461538461538464,4.754058791347608,21,907.6001375729999,5,255.34737942699996,0.0,14,102.57581490502115,46.398108102093246,22
valid,invalid,gemma-2-2b,flowers_animals_reptiles^violate^valid,flowers_animals_reptiles,2,True,True,False,0.19431452,1.8082483,1.0,9.416195856873823e-05,-0.03155452,-22.251251,4.31219118,7.3091170000000005,17.721757315243426,16,0.0,0.0,0.038461538461538464,4.653815118955389,21,910.8894662800001,5,252.77907392000006,0.0,14,101.35448713242802,47.00438116132209,22
invalid,valid,gemma-2-2b,flowers_animals_reptiles^violate^invalid,flowers_animals_reptiles,1,False,True,False,0.15549624,1.8279731,0.5,1.1709738989917915e-05,-4.3206205,-29.51944,-4.295478737000001,-7.31859,16.927375364766917,16,13.777831262999992,9.504548693,1.0,0.7224091292833302,24,1164.1777934999998,5,0.0,253.7318232339999,12,45.825793427790856,101.73970766252316,23
invalid,valid,gemma-2-2b,flowers_animals_reptiles^violate^invalid,flowers_animals_reptiles,2,False,True,False,0.18432342,1.7921644,0.5,1.160995205089803e-05,-4.3636823,-29.515404,-4.333946116,-7.282095000000002,17.568784241488483,16,13.759843883999984,9.483652404,1.0,0.7048552601370686,24,1165.0108077999998,5,0.0,253.43473155599997,12,46.94187729541837,101.66006791978953,23
valid,invalid,gemma-2-2b,gems_diamonds_transparent^consistent^valid,gems_diamonds_transparent,1,True,True,True,0.09228527,2.2172441,1.0,9.332711152589827e-05,-0.014354539,-22.095362,4.6159364609999995,7.582438999999997,16.90135381970118,16,0.0,0.0,0.038461538461538464,4.883557723837112,21,903.2327706240001,5,255.18102487599998,0.0,14,103.65886158612177,44.31317414437742,22
valid,invalid,gemma-2-2b,gems_diamonds_transparent^consistent^valid,gems_diamonds_transparent,2,True,True,True,0.09442691,2.162008,1.0,9.746588693957115e-05,-0.014675056,-22.06259,4.610275344000001,7.583582,17.120892218839252,16,0.0,0.0,0.038461538461538464,4.879988443251766,21,902.314268159,5,255.65352224100008,0.0,14,102.67886348601495,44.22947235769612,22
invalid,valid,gemma-2-2b,gems_diamonds_transparent^consistent^invalid,gems_diamonds_transparent,1,False,True,True,0.08966789,2.1991448,0.5,1.0849517196484757e-05,-4.7746253,-29.694492,-4.761108608000001,-7.628833,17.08970527250613,16,13.011161391999991,9.252144861999998,1.0,0.7238008341546519,24,1160.5478233,5,0.0,256.953213911,12,44.17977397404383,103.78073164310823,23
invalid,valid,gemma-2-2b,gems_diamonds_transparent^consistent^invalid,gems_diamonds_transparent,2,False,True,True,0.09074087,1.9916426,0.5,1.0917745703867066e-05,-4.7189794,-29.820572,-4.7051314585,-7.584171999999999,16.657772757207503,16,13.079828541499984,9.2218746415,1.0,0.7527701237299176,24,1158.8850244,5,0.0,255.5715204945,12,43.95129890069252,103.19856363094821,23
valid,invalid,gemma-2-2b,gems_diamonds_transparent^violate^valid,gems_diamonds_transparent,1,True,True,False,0.08424851,1.6171422,1.0,0.0001002104419280489,-0.013481997,-22.065817,4.563068502999999,7.698311,15.028152857837801,21,0.0,0.0,0.038461538461538464,5.22972614707008,21,903.94812454,5,255.28554696000003,0.0,14,104.08035737185182,44.12122605875656,22
valid,invalid,gemma-2-2b,gems_diamonds_transparent^violate^valid,gems_diamonds_transparent,2,True,True,False,0.076990046,1.4198911,1.0,0.00010915838882218098,-0.012129711,-22.03936,4.663669689,7.8157650000000025,14.716358990287466,21,0.0,0.0,0.038461538461538464,5.060033430108474,21,903.748048008,5,257.424152392,0.0,14,103.94439021609956,43.69336456251702,22
invalid,valid,gemma-2-2b,gems_diamonds_transparent^violate^invalid,gems_diamonds_transparent,1,False,True,False,0.12539035,1.9900365,0.5,1.0991668315416914e-05,-4.544784,-29.635231,-4.525253156,-7.587509000000001,17.00883197712748,16,13.36305684399999,9.224090544000001,1.0,0.7114286927749142,24,1160.1325279999999,5,0.0,253.558072536,12,44.313127140104626,102.66941168645147,23
invalid,valid,gemma-2-2b,gems_diamonds_transparent^violate^invalid,gems_diamonds_transparent,2,False,True,False,0.12053273,1.7258251,0.5,1.1107778777477868e-05,-4.4720645,-29.773754,-4.452999275,-7.571021999999999,16.271945209309724,16,13.445960724999988,9.206634265000002,1.0,0.7223985116243211,24,1158.8090445,0,0.0,252.80172301100012,12,43.98914213450197,102.31028691449025,23
valid,invalid,gemma-2-2b,guns_weapons_dangerous^consistent^valid,guns_weapons_dangerous,1,True,True,True,0.063132726,1.708446,1.0,0.00010926573426573427,-0.009415389,-21.919641,4.957359611,7.83531,14.543026557683307,21,0.0,0.0,0.038461538461538464,6.241986273502191,19,901.064703817,5,264.8327921830001,0.0,14,107.75445977917381,45.908058222940525,22
valid,invalid,gemma-2-2b,guns_weapons_dangerous^consistent^valid,guns_weapons_dangerous,2,True,True,True,0.06960209,1.7328922,1.0,0.00010679196924391286,-0.010499242,-21.995346,4.863407358,7.761758999999998,14.495163828376974,21,0.0,0.0,0.038461538461538464,6.237686964264136,19,903.8271974740001,5,263.704929126,0.0,14,107.44828810748415,45.851243343917176,22
invalid,valid,gemma-2-2b,guns_weapons_dangerous^consistent^invalid,guns_weapons_dangerous,1,False,True,True,0.07652611,1.7487979,0.5,1.137617601219526e-05,-4.7416687,-29.701197,-4.729843241,-7.785843,14.74100770404553,21,13.399766758999984,9.308524841,1.0,0.7808579836260998,24,1166.4759507,5,0.0,262.918727518,12,45.14008776787528,106.54817347924435,23
invalid,valid,gemma-2-2b,guns_weapons_dangerous^consistent^invalid,guns_weapons_dangerous,2,False,True,True,0.072948135,1.7335261,0.5,1.1388354268924597e-05,-4.7299404,-29.762075,-4.718536429,-7.832978999999998,14.473069206553562,21,13.418793570999991,9.339301827,1.0,0.7840691775918032,24,1166.4010909,5,0.0,263.40815469999995,12,45.56703028566882,106.81919234012581,23
valid,invalid,gemma-2-2b,guns_weapons_dangerous^violate^valid,guns_weapons_dangerous,1,True,True,False,0.06644975,1.856091,1.0,0.00010428616122640526,-0.01039,-21.932732,4.7733609999999995,7.714984999999999,14.471174136041716,21,0.0,0.0,0.038461538461538464,6.241475643158931,19,901.260510418,5,262.665432582,0.0,14,106.02721122585898,45.13104212695417,22
valid,invalid,gemma-2-2b,guns_weapons_dangerous^violate^valid,guns_weapons_dangerous,2,True,True,False,0.07862069,1.7095842,1.0,0.00010915838882218098,-0.012686853,-21.757046,4.5744131470000005,7.725721,14.800227418490584,21,0.0,0.0,0.038461538461538464,6.241655171921001,19,901.052317273,5,260.37547872700003,0.0,14,105.09150008586333,45.63382701355924,22
invalid,valid,gemma-2-2b,guns_weapons_dangerous^violate^invalid,guns_weapons_dangerous,1,False,True,False,0.11403359,1.7941458,0.5,1.1164826331126419e-05,-4.629505,-29.63165,-4.612010819,-7.667504000000001,16.244092288865378,16,13.528179181000018,9.296251261,1.0,0.712651955300255,24,1166.5900860000002,5,0.0,259.583115654,12,45.35549620129673,105.56726668254692,23
invalid,valid,gemma-2-2b,guns_weapons_dangerous^violate^invalid,guns_weapons_dangerous,2,False,True,False,0.101009436,1.7905642,0.5,1.116644705987449e-05,-4.570457,-29.660358,-4.5546723270000005,-7.618267999999997,15.445815344347858,16,13.600677672999998,9.366727953,1.0,0.731083225389574,24,1166.3824630000001,5,0.0,259.131980681,12,45.495457013289794,105.69456059902902,23
valid,invalid,gemma-2-2b,dragons_mythical_exist^consistent^valid,dragons_mythical_exist,1,True,True,True,0.06527553,2.1180322,1.0,8.724480893386844e-05,-0.009708923,-22.270834,4.950882077,7.432804000000001,16.024497362587866,21,0.0,0.0,0.038461538461538464,4.989974393325933,21,904.270388162,5,260.864526838,0.0,14,104.00396813714417,45.40273120702067,22
valid,invalid,gemma-2-2b,dragons_mythical_exist^consistent^valid,dragons_mythical_exist,2,True,True,True,0.091833755,1.8919742,1.0,9.116601331023795e-05,-0.013539861,-22.219475,4.867992139,7.579181000000002,16.459377105036857,16,0.0,0.0,0.038461538461538464,4.718403374738171,21,908.6775579360001,5,258.10097656400006,0.0,14,103.40230944133084,46.390381826117924,22
invalid,valid,gemma-2-2b,dragons_mythical_exist^consistent^invalid,dragons_mythical_exist,1,False,True,True,0.08045642,2.250495,0.5,1.0919176257343146e-05,-4.866594,-29.53139,-4.85461069,-7.244858999999998,17.103743416288633,16,13.170059309999985,9.253285859999998,1.0,0.7311813461785173,24,1162.827334,0,0.0,256.05575687099997,12,45.54379167243824,102.96767151486019,23
invalid,valid,gemma-2-2b,dragons_mythical_exist^consistent^invalid,dragons_mythical_exist,2,False,True,True,0.09110308,2.0478616,0.5,1.0739177593779868e-05,-4.8193617,-29.665213,-4.805778679,-7.413687000000003,17.002021983182804,16,13.216211321000017,9.230577490999998,1.0,0.7217569191528088,24,1164.4533597,5,0.0,256.12159538200007,12,45.741464248390976,102.31175481019855,23
invalid,valid,gemma-2-2b,dragons_mythical_exist^violate^invalid,dragons_mythical_exist,1,False,True,False,0.07523961,1.8853581,0.5,1.084857558202608e-05,-5.024317,-29.57377,-5.013431972,-7.418109999999999,16.46168691805478,16,13.261058027999987,9.381503208000002,1.0,0.7257510805282605,24,1168.5683360000003,5,0.0,260.39137417499995,12,46.07575126085871,104.09458189107742,23
invalid,valid,gemma-2-2b,dragons_mythical_exist^violate^invalid,dragons_mythical_exist,2,False,True,False,0.08279766,2.0889316,0.5,1.107002900347599e-05,-5.072293,-29.47862,-5.060451518,-7.33811,16.863256017745233,16,13.182648481999998,9.362530382,1.0,0.7199735106248091,24,1167.963276,5,0.0,259.58902994700003,12,45.7244169650598,103.73113700392356,23
valid,invalid,gemma-2-2b,dragons_mythical_exist^violate^valid,dragons_mythical_exist,1,True,True,False,0.097457,1.9983277,1.0,9.365049634763064e-05,-0.01384171,-22.047897,5.11410129,7.4569430000000025,16.692048336833132,16,0.0,0.0,0.038461538461538464,4.660122795879153,21,909.717180153,5,258.46255584700003,0.0,14,105.30868905241277,44.76179709587537,22
valid,invalid,gemma-2-2b,dragons_mythical_exist^violate^valid,dragons_mythical_exist,2,True,True,False,0.06156829,2.02779,1.0,9.119927040583675e-05,-0.008825699,-22.123257,5.121849301,7.562763,15.722209095135833,21,0.0,0.0,0.038461538461538464,5.000633781756535,21,903.479125306,5,262.894381694,0.0,14,105.83696823314148,44.44442104802566,22
valid,invalid,gemma-2-2b,politicians_dishonest_lie^consistent^valid,politicians_dishonest_lie,1,True,True,True,0.08574224,2.000067,1.0,8.639308855291577e-05,-0.012678614,-22.072561,4.859001385999999,7.462181000000001,16.34941528959795,16,0.0,0.0,0.038461538461538464,4.729283170690769,21,900.6566376510001,5,263.282879349,0.0,14,102.22927403352367,45.720641049975136,22
valid,invalid,gemma-2-2b,politicians_dishonest_lie^consistent^valid,politicians_dishonest_lie,2,True,True,True,0.10076775,1.9382361,1.0,8.6244070720138e-05,-0.015168906,-22.069336,4.727341094,7.470262000000002,16.429361685850342,16,0.0,0.0,0.038461538461538464,4.7211493299086,21,902.82512853,5,262.10763097,0.0,14,102.59802222701552,45.89950232839912,22
invalid,valid,gemma-2-2b,politicians_dishonest_lie^consistent^invalid,politicians_dishonest_lie,1,False,True,True,0.08762677,1.9748946,0.5,1.0658140154543033e-05,-4.812585,-29.494932,-4.799495908,-7.410173,16.27071314651299,16,13.629154091999975,9.226506937,1.0,0.7405357768293204,24,1164.3096829999997,0,0.0,262.02190593,12,45.522758329835725,101.57582486879167,23
invalid,valid,gemma-2-2b,politicians_dishonest_lie^consistent^invalid,politicians_dishonest_lie,2,False,True,True,0.10694363,1.8024168,0.5,1.0606703436571914e-05,-4.5895224,-29.557127,-4.572975292,-7.353559000000001,16.26221266605537,16,13.855814708000022,9.272441228000002,1.0,0.7417167408293661,24,1165.2888004000001,0,0.0,259.992258195,12,45.721856501865915,100.85115081753045,23
valid,invalid,gemma-2-2b,politicians_dishonest_lie^violate^valid,politicians_dishonest_lie,1,True,True,False,0.0913207,1.9773719,1.0,9.524716639679969e-05,-0.013603602,-21.807852,4.812850998,7.671779000000001,16.41129173941141,16,0.0,0.0,0.038461538461538464,4.732628227368049,21,902.553203663,5,265.10288893699993,0.0,14,102.32020029580192,44.98279320042171,22
valid,invalid,gemma-2-2b,politicians_dishonest_lie^violate^valid,politicians_dishonest_lie,2,True,True,False,0.09631145,1.904649,1.0,9.905894006934126e-05,-0.01471899,-21.726683,4.67399601,7.661444999999997,16.17679931079031,16,0.0,0.0,0.038461538461538464,4.912214199780061,21,901.202070502,5,264.2284249979999,0.0,14,101.3434119310903,44.46546078114407,22
invalid,valid,gemma-2-2b,politicians_dishonest_lie^violate^invalid,politicians_dishonest_lie,1,False,True,False,0.0960375,1.9073385,0.5,1.0673042030439516e-05,-4.5729146,-29.574518,-4.557823307,-7.643646,16.258871366962108,16,14.129566692999994,9.425228692999994,1.0,0.7919643950427515,24,1165.6322076,0,0.0,263.57852599699993,12,45.36924878118611,101.86525338880901,23
invalid,valid,gemma-2-2b,politicians_dishonest_lie^violate^invalid,politicians_dishonest_lie,2,False,True,False,0.12255849,1.9369798,0.5,1.0777255679613744e-05,-4.682768,-29.490732,-4.664131283000001,-7.509928000000002,17.079043429804887,16,14.009418716999978,9.376747717000004,1.0,0.7133882616330043,24,1168.484093,0,0.0,262.679473417,12,45.572350735237436,101.81961874106989,23
invalid,valid,gemma-2-2b,whales_mammals_big^consistent^invalid,whales_mammals_big,1,False,True,True,0.11117976,2.0453663,0.5,1.0564570655848546e-05,-4.336242,-30.006731,-4.317951102,-7.295154999999998,16.974581020635746,16,13.501358897999973,9.370326228,1.0,0.7751524686320882,24,1157.832733,1,0.0,252.27894657499994,12,44.81856985966036,101.38219461815305,23
invalid,valid,gemma-2-2b,whales_mammals_big^consistent^invalid,whales_mammals_big,2,False,True,True,0.09775088,2.0300734,0.5,1.0744485392872108e-05,-4.4824414,-29.837233,-4.46675119,-7.379338000000001,16.363784251928386,16,13.338508810000004,9.330722459999999,1.0,0.7762358015624904,24,1160.1259594,1,0.0,254.652710182,12,44.53829624626887,103.15710769572496,23
