entity,correct,incorrect,model,item_id,condition,correct_first,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
Illinois,Springfield,Chicago,Llama-2-7b-hf,18,has_competitor,False,3.6949143,2.2414408,1.0,0.0002710761724044456,-1.9872555,-12.678292,0.9046622,-2.3374300000000012,119.18888212000002,9,4.800567000000001,4.800567000000001,0.6875,6.37416664894849,30,274.06255015,19,40.638487749999996,37.736251,21,87.04458347046194,57.729740939253254,21
Kansas,Topeka,Wichita,Llama-2-7b-hf,19,has_competitor,True,3.781962,2.9558287,0.2,0.0033444816053511705,-2.654347,-9.334998,0.7931165,-2.3186926000000003,120.29148714,18,3.0222455000000013,3.0222455000000013,0.6875,6.431373043611302,23,217.21397466000002,19,20.817052040000004,33.83368060000001,20,47.158616836951275,40.38497870282446,20
Kansas,Topeka,Wichita,Llama-2-7b-hf,19,has_competitor,False,3.7678094,2.562435,0.2,0.004,-2.5864158,-9.34911,0.9450721999999998,-1.9987559999999993,120.76797126,9,3.0085864000000004,3.0085864000000004,0.6875,6.528549315930027,23,216.75727362,19,21.47756938,30.933310900000002,20,48.22908959585455,37.86794421170064,20
Kentucky,Frankfort,Louisville,Llama-2-7b-hf,20,has_competitor,True,3.6021202,3.4846292,1.0,0.00847457627118644,-1.6674856,-7.917859,1.0375663999999998,2.1995310000000003,124.19429504,11,1.2581980000000001,1.13671115,0.78125,9.524296035654142,21,207.89209319,19,51.35226571000001,3.6995778500000007,0,63.20188021882568,36.511575639475346,29
Kentucky,Frankfort,Louisville,Llama-2-7b-hf,20,has_competitor,False,3.5124066,2.4488716,1.0,0.0064516129032258064,-1.4757055,-8.87013,1.7807742,2.472734000000001,119.60978816,11,1.2658459999999998,0.0,0.28125,10.388957292654387,21,206.14809246,19,74.33777813999998,1.9669100000000004,0,70.63554284752068,27.251560421097288,24
Louisiana,Baton Rouge,New Orleans,Llama-2-7b-hf,21,has_competitor,True,3.8420377,3.37141,1.0,0.0011337868480725624,-1.6909047,-10.176021,1.2671117,-2.0520949999999996,117.5804495,9,4.814728999999999,4.163757,1.0,10.401420685625936,20,211.921955296,19,29.026302803999997,54.65063790000001,20,73.51961987025052,65.70447833958988,20
Louisiana,Baton Rouge,New Orleans,Llama-2-7b-hf,21,has_competitor,False,3.6825085,3.3390021,1.0,0.0014347202295552368,-1.6137478,-9.995942,2.2234621999999997,-1.600479,113.52153906,11,4.776047999999999,3.707639499999999,0.6875,10.651349114697236,20,209.83213819899998,19,43.060499801000006,50.001408799999986,20,76.05895236231326,55.30656659467938,20
Maine,Augusta,Portland,Llama-2-7b-hf,22,has_competitor,True,3.1559002,3.4850857,1.0,0.0010162601626016261,-0.9199152,-10.212062,2.6037808,-1.4463289999999986,139.67349160000003,11,6.653179699999999,6.653179699999999,0.8125,3.9151640761060644,28,244.11202479999997,24,33.3773415,37.846139099999995,24,70.51143643660536,55.4742138821935,24
Maine,Augusta,Portland,Llama-2-7b-hf,22,has_competitor,False,2.632718,3.1135552,1.0,0.0012062726176115801,-0.63963974,-10.176933,3.4434862600000002,-0.6461450000000006,131.9850821,9,4.681862699999999,4.681862699999999,0.8125,6.640667346730158,25,232.17834258,24,45.627941320000005,24.666528699999997,24,78.1745197453449,45.40250053731877,24
Maryland,Annapolis,Baltimore,Llama-2-7b-hf,23,has_competitor,True,3.5301733,3.1006577,1.0,0.00024295432458697764,-1.8756373,-12.330793,0.3300495000000001,-0.6701259999999998,121.29621254,25,5.9227392000000005,5.9227392000000005,0.8125,7.277283973663943,25,250.02772309,19,33.95845611,36.10688420000001,25,76.58640272263185,50.17539898633592,25
Maryland,Annapolis,Baltimore,Llama-2-7b-hf,23,has_competitor,False,3.5858393,2.7151897,1.0,0.00026096033402922753,-1.738595,-12.535734,1.0094748000000002,-0.6510940000000005,123.8026117,25,5.0934466,5.0934466,0.71875,8.127635642906613,23,245.00895972,20,40.065296180000004,30.179122800000002,25,76.27188962063941,43.84304855565551,25
Michigan,Lansing,Detroit,Llama-2-7b-hf,24,has_competitor,True,3.608852,3.0855103,0.5,0.014705882352941176,-2.0603652,-7.574656,0.5620995,2.6348340000000006,113.47428192,9,4.912507199999999,4.912507199999999,0.71875,8.000334780380703,23,192.70674950400002,21,78.375909396,8.246707599999999,21,117.8496079097855,55.38651170631236,27
Michigan,Lansing,Detroit,Llama-2-7b-hf,24,has_competitor,False,3.5918832,2.9460092,0.5,0.02702702702702703,-1.8240366,-7.047505,1.3862094000000003,3.2477539999999996,111.20098679499999,9,2.6241402999999996,2.6241402999999996,0.71875,9.22338445399316,22,182.625511236,21,101.93682296400002,3.3968093,21,136.16853069706815,47.65404427465234,27
Minnesota,St. Paul,Minneapolis,Llama-2-7b-hf,25,has_competitor,True,3.6817462,2.2922866,0.2,0.0024875621890547263,-2.9351,-10.259596,1.5372105,0.34083299999999994,118.6802806,18,6.26257227,6.26257227,0.875,3.9049412980514724,27,255.4829902,19,40.4731253,35.966080039999994,24,68.55218669922571,56.79296460088175,29
Minnesota,St. Paul,Minneapolis,Llama-2-7b-hf,25,has_competitor,False,3.7348845,2.93514,0.2,0.002583979328165375,-3.002953,-9.771486,1.3298693,0.4998590000000007,123.6759884,9,5.9360496199999995,5.9360496199999995,0.875,3.968973211315256,27,247.53205309999998,19,41.5965098,32.65196361,24,70.72072019536834,58.39616016441176,29
Montana,Helena,Billings,Llama-2-7b-hf,26,has_competitor,True,3.9060044,3.7274663,0.5,0.00011049723756906077,-2.0537896,-13.641532,1.4088384,-4.497876999999999,121.2353086,20,6.129028,6.129028,0.71875,6.085315923359483,26,291.3598576,19,25.372283099999997,58.656903299999996,19,70.31550977277878,53.132908526446585,23
Montana,Helena,Billings,Llama-2-7b-hf,26,has_competitor,False,3.8061275,3.729972,0.5,0.00010860121633362293,-1.9228256,-13.621045,1.8607064000000002,-4.463363000000001,121.56280136,20,6.357559,6.357559,0.71875,6.081980490157985,26,290.86390385,19,29.042730549999998,58.885257900000006,19,72.34271224180985,50.57632459171847,23
Nebraska,Lincoln,Omaha,Llama-2-7b-hf,27,has_competitor,True,3.8414578,3.215916,0.5,0.00010725010725010725,-2.0766623,-14.148979,1.3836736999999997,-4.949562,127.63682495999998,9,7.885142000000002,7.885142000000002,1.0,4.745911925771521,22,304.25481955000004,19,13.176940949999999,90.9481343,22,73.38023354087609,83.64710911111254,22
Nebraska,Lincoln,Omaha,Llama-2-7b-hf,27,has_competitor,False,3.8178253,3.6118267,1.0,0.00010855405992184108,-1.8823403,-13.7228565,1.9611883999999997,-4.4285475000000005,129.23497654,22,8.106557,8.106557,1.0,6.17931028751396,22,300.21483355,19,20.601571250000003,85.7913825,22,78.20585306122703,76.84272261721405,22
Nevada,Carson City,Las Vegas,Llama-2-7b-hf,28,has_competitor,True,3.9068146,3.2711115,0.5,0.00024271844660194174,-2.535684,-12.167632,0.6428434000000003,-0.4093399999999985,125.6768744,22,7.21499965,7.21499965,0.90625,4.944657826945827,27,269.66579060000004,23,22.6793691,47.86235583,23,83.98743863295759,77.65947446694854,24
Nevada,Carson City,Las Vegas,Llama-2-7b-hf,28,has_competitor,False,3.7306337,2.8076243,0.3333333333333333,0.00022036139268400177,-2.3753104,-12.787778,1.5274362999999997,-0.43644149999999904,124.36785425000001,11,4.222553,4.222553,0.78125,5.156677857217254,23,265.25900690000003,19,33.0867827,27.0341938,23,87.9753502582917,59.00315401904383,23
New Hampshire,Concord,Manchester,Llama-2-7b-hf,29,has_competitor,True,3.9237838,3.466451,0.3333333333333333,0.000774593338497289,-2.4008021,-10.518834,1.3347407000000002,-0.6637240000000002,131.36825975,18,2.5236339999999995,2.5236339999999995,0.625,5.529608721118877,27,246.3391506,19,39.6976446,17.104832499999993,8,85.22295967288814,33.86963828843992,28
New Hampshire,Concord,Manchester,Llama-2-7b-hf,29,has_competitor,False,3.831894,3.754581,1.0,0.0009624639076034649,-1.9697378,-10.097431,2.4774552000000005,0.046123999999998944,125.12333555000001,9,2.504576,2.504576,0.59375,9.565190443665028,22,232.21008842999998,19,68.19818256999999,14.044286499999997,19,103.68505935065973,28.12725695655093,28
New Jersey,Trenton,Newark,Llama-2-7b-hf,30,has_competitor,True,4.022399,3.2307591,0.5,0.0006226650062266501,-2.3673124,-10.790015,0.3338433000000003,-2.7830010000000005,129.8770688,11,7.6913158,7.6913158,0.875,5.266558819608875,27,259.4740828,23,3.3576911000000003,99.8293167,23,40.82644114710478,61.977985808525354,23
New Jersey,Trenton,Newark,Llama-2-7b-hf,30,has_competitor,False,3.9983625,3.5564995,1.0,0.0008795074758135445,-2.119424,-10.296293,1.1052629,-2.1985580000000002,131.6863424,11,6.101892399999999,6.101892399999999,0.84375,7.6702824890939745,23,246.48733762,23,11.45115388,87.5068855,23,47.66649824691882,55.88953282600334,23
New Mexico,Santa Fe,Albuquerque,Llama-2-7b-hf,31,has_competitor,True,3.7103455,3.0291843,1.0,0.0005367686527106817,-1.8130172,-11.372082,1.9201814000000001,-0.20031,127.89078897,11,3.382453999999999,2.3699187999999998,1.0,3.87097268743039,30,265.30034450000005,19,18.475869900000003,24.969330800000012,26,50.72422521669485,66.15067410676565,22
New Mexico,Santa Fe,Albuquerque,Llama-2-7b-hf,31,has_competitor,False,3.6971576,3.0233302,1.0,0.0005373455131649651,-1.7279483,-11.334275,2.3542422000000003,-0.005639999999999645,127.48610255,17,3.3459199999999996,1.6895159999999998,0.875,4.782580455139777,30,264.2805482,19,24.365973000000007,22.423372900000004,26,55.6303110787543,61.96766033640235,18
New York,Albany,New York,Llama-2-7b-hf,32,has_competitor,True,3.453165,4.65201,1.0,0.00013579576317218902,-1.5759989,-12.644531,0.24520209999999998,-4.612468,122.10772674,11,8.528359,7.8244847,1.0,7.973819125436718,20,273.1318691,20,13.218994300000002,128.78421939000003,20,56.119935822646084,97.71387811965793,20
New York,Albany,New York,Llama-2-7b-hf,32,has_competitor,False,3.5423603,4.5486355,1.0,0.0001793400286944046,-1.1765709,-12.215828,1.4712543000000002,-4.2651334,124.39783575999999,20,8.5585855,8.3362375,1.0,10.37266482094433,20,264.750181537,20,28.109820463,118.94805423999998,20,60.13373454809777,77.66413097721257,20
North Carolina,Raleigh,Charlotte,Llama-2-7b-hf,33,has_competitor,True,3.7206151,3.2003884,0.2,0.013157894736842105,-2.8354135,-7.664359,2.7018764999999996,4.0800030000000005,121.65924461,9,3.0440601999999997,3.0440601999999997,0.78125,6.939465258459304,23,196.20300009,19,99.36842650999998,5.4649328,21,120.12706104291951,45.320100751081675,27
North Carolina,Raleigh,Charlotte,Llama-2-7b-hf,33,has_competitor,False,3.7966425,3.5359378,0.16666666666666666,0.010526315789473684,-2.8210354,-7.7187,2.4666766,3.576224,126.95137462000001,27,3.8506211999999995,3.8506211999999995,0.78125,7.250357345232499,23,194.45776218,19,92.76978382,8.9033202,21,118.54505794741857,46.80359058258994,27
North Dakota,Bismarck,Fargo,Llama-2-7b-hf,34,has_competitor,True,3.907414,4.2592034,0.5,0.06666666666666667,-2.206824,-5.237153,1.8158050000000001,3.7199870000000006,122.2214078,9,0.0,0.0,0.03125,8.658656125925203,23,161.19728343,13,81.53706727,0.0,13,65.67624465046119,26.102157952435352,26
North Dakota,Bismarck,Fargo,Llama-2-7b-hf,34,has_competitor,False,3.922921,3.8891554,0.5,0.06666666666666667,-2.30197,-5.5777903,2.1270104000000005,3.7903547,117.75632698,9,0.0,0.0,0.03125,8.162373475967142,23,165.50395211,13,86.97809649,0.0,13,69.61143292853168,25.58892532569977,26
Oregon,Salem,Portland,Llama-2-7b-hf,35,has_competitor,True,3.9645357,3.6746287,0.25,0.03333333333333333,-2.6754744,-6.3964257,0.7270279,2.4953208,137.5786096,29,8.4512739,8.4512739,0.8125,4.960264795642493,27,190.53224663999998,21,61.71582286000001,17.3434141,21,106.23115594829315,55.195704198705904,27
Oregon,Salem,Portland,Llama-2-7b-hf,35,has_competitor,False,3.9163249,3.066453,0.3333333333333333,0.05555555555555555,-2.3798177,-6.2118473,1.8915866000000006,3.2790097000000005,133.10792515,27,5.2883336000000005,5.2883336000000005,0.78125,7.761904371726679,23,172.83048056,21,87.25721134000001,7.359498400000001,21,120.20435183032697,45.3298108792164,27
Pennsylvania,Harrisburg,Philadelphia,Llama-2-7b-hf,36,has_competitor,True,3.7625074,2.9975643,1.0,0.00031857279388340236,-1.5748432,-11.881912,0.7476034,-2.235405,122.81104314000001,9,3.7376390000000006,3.7376390000000006,0.6875,9.392569652716979,30,230.92520013,19,43.96824937,19.722048700000002,21,72.23701258189786,40.961260696855675,21
Pennsylvania,Harrisburg,Philadelphia,Llama-2-7b-hf,36,has_competitor,False,3.9245653,1.9574912,1.0,0.0003322259136212625,-1.7164731,-12.681517,0.9124432000000002,-2.060326,125.5788727,9,3.4205946999999997,3.4205946999999997,0.6875,8.107052856402472,30,239.59712929999998,19,39.562832099999994,19.271916800000003,21,70.54552796869464,39.86963633129296,21
South Dakota,Pierre,Sioux Falls,Llama-2-7b-hf,37,has_competitor,True,3.4875045,3.490161,1.0,0.00010329511414110113,-1.1716795,-13.975164,2.9724770000000005,-2.402763,114.65869848999999,9,5.217285,5.217285,0.65625,11.14292276045716,20,266.61339703600004,19,47.285564064,35.881400000000006,20,50.38438548337634,36.12325156247592,20
South Dakota,Pierre,Sioux Falls,Llama-2-7b-hf,37,has_competitor,False,3.4765,3.3285363,1.0,0.00010578652279699566,-1.1087677,-13.847618,3.5751483,-2.1323290000000004,122.1241537,9,5.520758000000001,5.520758000000001,0.5625,11.086478313063745,20,273.99352673,20,57.72825117,37.362593000000004,20,61.037868573766076,35.15330253545955,20
Texas,Austin,Houston,Llama-2-7b-hf,38,has_competitor,True,3.6179452,4.260124,1.0,0.0006548788474132286,-1.3865623,-10.374813,2.8123273999999996,1.0874760000000006,118.07879604,11,1.2499669999999998,0.9214769999999994,0.46875,11.76713760842022,20,207.81122872999998,19,77.95496357,7.3198384999999995,20,65.047811705516,24.94886094638362,20
Texas,Austin,Houston,Llama-2-7b-hf,38,has_competitor,False,3.6729188,4.235301,1.0,0.000676132521974307,-1.3082094,-10.288867,2.9687462,1.1351840000000006,114.51085236,17,1.2051200000000009,0.9837670000000003,0.46875,11.753409182340846,20,206.451117665,19,81.35274803499998,7.367309000000002,20,67.4637153394001,24.527722597539064,20
Vermont,Montpelier,Burlington,Llama-2-7b-hf,39,has_competitor,True,3.8876915,3.8855755,1.0,0.0004268032437046522,-2.0081441,-11.124285,0.9136047999999999,1.1615289999999998,143.63352136999998,18,1.5526740000000014,1.5526740000000014,0.78125,6.987646469404103,30,234.6317659,20,55.89227639999999,2.1568648000000015,25,76.38550192989084,42.688796459869664,25
Vermont,Montpelier,Burlington,Llama-2-7b-hf,39,has_competitor,False,3.942464,3.9891455,0.5,0.0005737234652897303,-2.1055198,-10.683342,1.2609871999999998,1.380459,138.9221072,18,1.4682899999999997,1.4682899999999997,0.40625,7.793017270099865,20,226.90035255000004,20,74.95749955000001,1.6215039999999998,20,88.92743382628018,43.29625123243706,20
Virginia,Richmond,Virginia Beach,Llama-2-7b-hf,40,has_competitor,True,3.7824173,3.1075044,1.0,0.0002554931016862545,-1.3312145,-12.157758,2.6198015000000003,-2.1235979999999994,132.7406966,11,4.986610300000001,4.986610300000001,0.8125,3.7302132400720174,30,265.7999298,30,10.0249399,50.24810434,20,26.308659808462362,30.35831399590717,22
Virginia,Richmond,Virginia Beach,Llama-2-7b-hf,40,has_competitor,False,3.568717,2.8884544,1.0,0.0002453385672227674,-1.2160213,-12.264668,3.6450856999999997,-2.3336939999999995,134.4979781,9,3.8726563,3.8726563,0.75,6.279325957538751,30,262.5191441,20,18.481027700000002,43.1832438,20,30.675655952224794,24.042068550392337,22
Washington,Olympia,Seattle,Llama-2-7b-hf,41,has_competitor,True,3.5806196,5.1475687,1.0,0.00020238818053025704,-1.6023977,-11.6692295,1.4622163000000001,-3.1096664999999994,140.53717396000002,11,6.1978724000000005,6.1978724000000005,0.71875,6.931635805951711,30,286.5541724,20,19.1223386,79.3382933,20,51.013294055507004,53.37947127808455,25
Washington,Olympia,Seattle,Llama-2-7b-hf,41,has_competitor,False,3.546829,4.6389456,1.0,0.00020920502092050208,-1.5295616,-11.809589,2.201291,-2.7735115000000015,137.12626697000002,17,5.1445996,5.1445996,0.71875,6.7045762288946635,25,288.670325,20,25.387854200000003,72.4112319,20,55.211539149013085,47.96994662106538,25
Wisconsin,Madison,Milwaukee,Llama-2-7b-hf,42,has_competitor,True,3.7931423,3.3969228,0.25,0.0014749262536873156,-2.4649825,-9.922515,1.3230971999999999,-1.311465,128.9894913,9,1.322438,1.322438,0.6875,8.563163811392613,21,216.09138223,19,48.83587557,6.6748393,20,48.82627023116045,46.410379599579095,25
Wisconsin,Madison,Milwaukee,Llama-2-7b-hf,42,has_competitor,False,3.78577,3.3387756,0.3333333333333333,0.0020408163265306124,-2.19252,-9.575207,2.1335984999999997,-0.7973025000000007,129.69734555000002,9,0.8484095000000007,0.8484095000000007,0.6875,9.291415379729902,20,217.07318716,19,61.38018413999999,1.9954895000000032,20,57.59623325230913,39.08424860678688,20
Austria,Vienna,Graz,Llama-2-7b-hf,43,no_competitor,True,3.4865072,3.2406647,1.0,0.00020128824476650564,-1.206474,-12.592015,3.4132819999999997,-0.7708960000000005,132.24631397000002,11,3.4048719999999992,3.4048719999999992,0.53125,10.394363919618034,19,249.14536463,19,61.63628637000001,11.385371000000003,16,100.1756889438771,54.2830622416098,20
Austria,Vienna,Graz,Llama-2-7b-hf,43,no_competitor,False,3.0792718,4.2152615,1.0,0.0002626050420168067,-0.91245323,-11.560376,5.10560027,-0.08366700000000016,129.24053124,11,3.505955,3.505955,0.53125,11.161391053606017,30,237.21869254,13,94.08907115999999,10.3088015,16,107.35508793843503,38.57595314617956,20
Egypt,Cairo,Alexandria,Llama-2-7b-hf,44,no_competitor,True,3.4775472,4.7296743,1.0,0.006097560975609756,-1.3599136,-7.6291947,2.839616,6.1427252999999995,135.96709099999998,11,1.1708165999999993,1.1708165999999993,0.71875,8.117463332057804,24,191.99575988,21,114.02724402000003,2.4801557999999995,21,94.14555843314966,38.88329791217724,27
Egypt,Cairo,Alexandria,Llama-2-7b-hf,44,no_competitor,False,3.1481242,5.173951,1.0,0.03225806451612903,-1.0422554,-5.8474874,3.8019980999999996,7.8117106,132.9296551,11,0.0,0.0,0.03125,9.959585690239692,22,174.68621781000002,21,140.46003179,0.0,21,106.60633669917183,31.55803664067748,27
France,Paris,Marseille,Llama-2-7b-hf,45,no_competitor,True,3.719506,5.795347,1.0,0.0056179775280898875,-0.9195359,-7.5147676,2.2675953,6.5383574,142.32382859,11,0.0,0.0,0.03125,11.53839627205604,19,170.099636731,0,210.906026469,0.0,8,105.95365228900609,15.816462592080178,20
France,Paris,Marseille,Llama-2-7b-hf,45,no_competitor,False,2.7603116,5.928378,1.0,0.005376344086021506,-0.6222219,-7.516275,4.1797848,6.7888090000000005,129.47469815,11,0.0,0.0,0.03125,13.60880596914557,18,160.937130637,15,240.79251756300002,0.0,8,120.07576609449876,11.173593239865323,20
Germany,Berlin,Hamburg,Llama-2-7b-hf,46,no_competitor,True,3.5821614,4.798467,1.0,0.00021963540522732265,-1.1411996,-11.661289,4.5655744,1.2137829999999994,151.77176300000002,11,0.0,0.0,0.03125,7.347664923203581,30,234.10096049999999,18,113.85634500000003,0.0,3,78.3893139095227,8.186171428090335,25
Germany,Berlin,Hamburg,Llama-2-7b-hf,46,no_competitor,False,3.2340205,5.065957,1.0,0.00020837674515524068,-0.94274324,-11.619148,5.5294637600000005,1.5044900000000005,148.7677959,11,0.0,0.0,0.03125,9.295850089145667,30,227.48716471,18,126.95382308999999,0.0,3,85.46095356982877,6.760526966051509,25
Italy,Rome,Milan,Llama-2-7b-hf,47,no_competitor,True,3.5973325,4.2191973,0.5,0.0035971223021582736,-1.8995546,-8.411818,2.0845968,3.259454999999999,135.9398358,11,1.1071740000000005,0.0,0.0625,9.221909081539433,20,199.06556649,18,90.61554191,1.1071740000000005,0,48.27572112192811,7.668890933730064,17
Italy,Rome,Milan,Llama-2-7b-hf,47,no_competitor,False,3.4841433,4.255515,1.0,0.003236245954692557,-1.5915467,-8.497444,2.7847736999999997,3.1577455000000008,133.16738594999998,11,1.1166260000000001,0.0,0.0625,11.209146136734645,30,196.168268146,18,97.53399395400001,1.1166260000000001,0,55.2810080713928,5.3874557242019,19
Japan,Tokyo,Yokohama,Llama-2-7b-hf,48,no_competitor,True,3.5042915,3.8851848,1.0,0.012195121951219513,-1.3434278,-7.3451014,2.9580935000000004,2.0931816000000003,121.84244672,11,4.9324770000000004,2.3660770000000007,0.46875,13.39228421307933,18,195.43726686999997,13,77.57534373,30.402102000000006,13,89.83171873766614,64.35557652412021,23
Japan,Tokyo,Yokohama,Llama-2-7b-hf,48,no_competitor,False,2.7020526,4.523922,1.0,0.017241379310344827,-0.7171144,-6.7912226,4.4799738,2.5297688999999997,111.269287437,11,4.932606999999999,2.454834,0.46875,13.946004470516193,18,185.9182097136,13,105.3934908864,31.222722,13,106.55911284128935,63.61118369046151,23
Korea,Seoul,Busan,Llama-2-7b-hf,49,no_competitor,True,4.037628,3.328403,0.5,0.0012195121951219512,-2.378881,-9.852448,1.1827106,1.3997669999999989,117.50154763500001,23,2.1115896000000003,2.1115896000000003,0.5625,10.078327036723847,21,199.25132521800003,18,75.25985208200001,3.8412761000000035,23,87.98873441150482,39.18429468843962,23
Korea,Seoul,Busan,Llama-2-7b-hf,49,no_competitor,False,3.6359916,3.6839323,1.0,0.001718213058419244,-1.5605261,-9.299301,3.5598314,2.2334999999999994,110.81627045,23,2.1507856,2.1507856,0.46875,11.323870825524558,21,188.8095516484,18,116.7824710516,3.903392600000001,23,114.74696057598547,31.221136818630008,23
Russia,Moscow,Saint Petersburg,Llama-2-7b-hf,50,no_competitor,True,3.7387521,2.6389139,1.0,0.0012135922330097086,-1.5067631,-10.440638,2.1725577000000005,2.1595654999999994,152.07147830000002,11,0.7970208999999997,0.7970208999999997,0.96875,6.589694683290472,30,227.83573424999997,19,72.41896425000002,1.9528700999999997,19,63.73367237889043,54.64446367042375,19
Russia,Moscow,Saint Petersburg,Llama-2-7b-hf,50,no_competitor,False,3.5077505,3.899428,1.0,0.0015723270440251573,-1.3011329,-9.479063,2.2352181,2.619142,148.62830567,11,0.8231067000000001,0.8231067000000001,0.96875,8.02508709594812,30,220.61283016,19,74.99546553999998,2.0976980999999997,19,70.07156592094016,59.899036871885464,19
Spain,Madrid,Barcelona,Llama-2-7b-hf,51,no_competitor,True,3.7911189,3.2180536,1.0,0.0004830917874396135,-1.682179,-11.244725,2.7241715999999996,1.559709999999999,134.65612395,11,0.0,0.0,0.03125,8.821757349332445,30,236.82832205000003,19,78.86736434999997,0.0,15,51.91970637121841,7.853649567785087,19
Spain,Madrid,Barcelona,Llama-2-7b-hf,51,no_competitor,False,3.711967,3.6062028,1.0,0.0006150061500615006,-1.5889423,-10.627937,2.8464243,2.0143380000000004,132.28957679,11,0.03909699999999994,0.03909699999999994,0.40625,9.815870680739593,30,231.809425613,18,83.57237408699999,0.03909699999999994,15,53.395880942818025,6.266973967291114,19
Sweden,Stockholm,Gothenburg,Llama-2-7b-hf,52,no_competitor,True,3.7979395,2.9666903,1.0,0.0006119951040391676,-1.782419,-10.969125,2.4427645,5.439195,125.7937369,11,1.1626270000000005,1.1626270000000005,0.46875,8.358296830761605,30,261.453381165,19,83.92750583499998,4.654954999999999,19,65.52463923320703,23.00251581537471,19
Sweden,Stockholm,Gothenburg,Llama-2-7b-hf,52,no_competitor,False,3.7328973,3.612679,1.0,0.001098901098901099,-1.4484584,-9.890855,3.7055829000000005,5.935203,128.14246605,11,1.2945080000000004,1.2945080000000004,0.46875,9.606779467237256,30,251.711920354,13,103.97895214600001,5.368452000000003,13,76.45477314140419,16.057119790525082,19
United Kingdom,London,Birmingham,Llama-2-7b-hf,53,no_competitor,True,3.1906333,5.7540207,1.0,0.05555555555555555,-1.334355,-5.4088783,4.626784000000001,-0.03593199999999985,117.15519599000001,17,2.9905733000000003,2.164479000000001,0.53125,14.832122724615393,18,134.52384124,13,93.96056895999999,16.753678800000003,15,96.01228627071332,46.63591811233385,20
United Kingdom,London,Birmingham,Llama-2-7b-hf,53,no_competitor,False,2.7500563,6.1090994,1.0,0.09090909090909091,-0.9320098,-4.8736167,5.8089789,1.0835485,110.85553425,11,3.1413514000000005,2.2664646999999993,0.46875,15.340839855371609,16,128.73684638,13,123.96173452,17.389413400000002,15,112.19579362818251,44.22810918110132,20
Arizona,Phoenix,Tucson,Llama-2-7b-hf,54,no_competitor,True,3.747631,2.629632,1.0,0.004329004329004329,-1.9237406,-9.261018,1.9518490000000002,-1.2517645000000002,113.38984761,18,3.1979289999999994,2.4178289999999993,1.0,10.889360954139212,30,212.63854436399998,19,64.22025073599998,34.894586499999996,19,85.6776981215683,75.9233158801977,19
Arizona,Phoenix,Tucson,Llama-2-7b-hf,54,no_competitor,False,3.6747148,3.9097934,1.0,0.003745318352059925,-1.5984906,-8.624987,2.1789571,-1.4457105000000006,113.84243709999998,9,3.198513,2.6074756,0.53125,11.1189614424909,30,207.80348409,19,65.52328921,36.372405099999995,19,84.82110599390137,73.6414909598348,20
Colorado,Denver,Colorado Springs,Llama-2-7b-hf,55,no_competitor,True,3.9208899,2.6958008,0.5,0.0008857395925597874,-2.3628175,-10.968212,0.3528471000000004,0.569677500000001,115.6759664,9,2.4928670000000004,2.4928670000000004,0.6875,9.390717708264226,27,213.33265386000002,19,21.646781040000004,15.4908061,21,47.13881548887759,34.4624109955943,21
Colorado,Denver,Colorado Springs,Llama-2-7b-hf,55,no_competitor,False,3.8094506,2.4436367,0.5,0.0009372071227741331,-1.8871943,-10.763028,1.0574416000000002,0.5417199999999998,112.61833591,9,2.803128000000001,2.803128000000001,0.6875,10.14594268456262,20,204.91118735999999,16,34.31619894,15.298414600000001,20,55.94707684550593,31.68938527101295,21
Georgia,Atlanta,Augusta,Llama-2-7b-hf,56,no_competitor,True,3.222934,3.6741457,1.0,0.0038910505836575876,-1.1808493,-8.670811,1.6949729999999998,2.0658949999999994,132.46551359999998,23,3.9536125,3.9536125,0.46875,8.405919496900403,19,222.70579804,16,76.43649596000003,38.392604899999995,19,95.32330069563143,71.96608838283812,19
Georgia,Atlanta,Augusta,Llama-2-7b-hf,56,no_competitor,False,2.9696681,3.5886586,1.0,0.005917159763313609,-0.9441002,-8.246262,1.9766654000000003,2.3894325,136.75516340000001,11,3.8673699999999993,3.8673699999999993,0.46875,10.052279170233293,19,217.71611382999998,16,80.30358777,38.3444882,16,98.00026641890481,72.37906878768491,19
Hawaii,Honolulu,Hilo,Llama-2-7b-hf,57,no_competitor,True,3.6827006,2.6068158,0.3333333333333333,0.0015527950310559005,-2.5351744,-10.36582,1.4062176000000002,-4.263723399999999,113.26245607999999,11,5.9505604000000005,5.9505604000000005,0.65625,10.07039015485915,20,222.33811185000002,19,32.828077150000006,65.40673940000002,20,62.44262952524884,61.57148678818941,22
Hawaii,Honolulu,Hilo,Llama-2-7b-hf,57,no_competitor,False,3.4274702,4.060572,0.5,0.001838235294117647,-1.6472101,-9.226139,3.1990129000000005,-3.840479,112.64237976,11,5.8995750000000005,5.8995750000000005,0.625,10.88630957463728,20,208.234358442,1,54.685818757999996,63.4069689,20,82.15080811279667,56.52786024939866,22
