condition,exemplar,correct,incorrect,model,item_id,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting,exemplar_de
Typical,shark,fish,mammal,Llama-3.1-8B,11,1.0915985,9.59438,1.0,2.6348378257318262e-05,-0.16893096,-12.760308,8.35317304,-1.6368299999999998,227.83955545999999,22,4.020474999999999,2.346224000000001,0.59375,9.695136939947986,22,273.716612928,20,118.13144697200002,17.441135000000003,26,90.78391462700591,20.105894288947777,26,Hai
Typical,dog,mammal,insect,Llama-3.1-8B,12,2.8471277,9.183363,0.3333333333333333,0.00019968051118210862,-1.9825804,-10.387844,6.8205545999999995,3.8419940000000015,242.3718728,30,0.0,0.0,0.03125,3.0551192727142586,22,284.1976532,22,167.1693003,0.0,22,79.01379371188526,4.944219993417325,22,Hund
Typical,rabbit,mammal,reptile,Llama-3.1-8B,13,1.9531838,9.330696,1.0,9.310986964618249e-05,-0.61078,-11.157348,10.388031,0.24818999999999924,228.32124579999999,18,5.094252000000001,0.8058280000000018,0.59375,4.854921474524703,27,308.88926353,22,131.85239047,17.946704000000004,17,77.25967492130816,25.41073460363559,22,Kaninchen
Typical,cat,mammal,reptile,Llama-3.1-8B,14,3.290501,9.3125105,0.5,0.0002690341673392521,-1.9168261,-10.081144,5.960526600000001,1.562519,248.5561018,21,4.929176999999999,0.892334,0.5625,2.394822346022662,29,305.49382260000004,22,76.09166239999998,16.911076,7,57.967944498326005,21.891626113503868,19,Katze
Typical,rattlesnake,reptile,amphibian,Llama-3.1-8B,15,1.5527129,9.657375,0.16666666666666666,0.00017822135091783995,-4.3554144,-10.417004,6.596330600000001,2.526446999999999,220.79209179,20,0.3027774999999995,0.3027774999999995,0.34375,0.6891127225992713,30,329.5656966,4,118.99095389999997,0.3083144999999998,23,68.85646331162906,11.087178502692224,23,Klapperschlange
Typical,salmon,fish,mammal,Llama-3.1-8B,16,1.2799011,9.5084915,1.0,4.593477262287552e-05,-0.20779698,-11.9520645,8.88799502,-0.2275815000000012,205.30603125,22,3.838932999999999,1.8952899999999993,0.53125,12.500692638264539,20,243.92209269999998,17,198.30716280000004,12.2102855,17,116.73849543152721,14.307306826041897,22,Lachs
Typical,lion,mammal,fish,Llama-3.1-8B,17,2.6837158,9.480196,0.5,0.0006675567423230974,-1.9279801,-9.302201,5.8254474,6.008435,258.34424579999995,21,1.7714939999999988,1.7714939999999988,0.34375,4.0483560089257,22,286.70779400000004,22,157.58762349999998,5.465339999999999,14,64.25015273640516,14.186674727363322,20,Loewe
Typical,horse,mammal,bird,Llama-3.1-8B,18,3.1798077,9.32457,0.5,0.0001006947940791461,-2.005443,-11.09436,4.9245196,4.520605,224.8387054,20,0.0,0.0,0.03125,2.0691253739811155,30,300.9639285,21,158.96789959999998,0.0,21,69.07473820490131,15.09793390958006,21,Pferd
Typical,sparrow,bird,mammal,Llama-3.1-8B,19,1.3487917,9.625765,1.0,8.179959100204499e-05,-0.53954726,-11.2287245,11.48637674,0.36622749999999904,216.11099473000002,20,4.235671999999999,1.0794409999999992,0.46875,9.039469236269744,26,264.41977930999997,15,198.56446069000003,16.756435,20,111.72631560471454,14.223883387684873,20,Spatz
Atypical,eel,fish,reptile,OLMo-2-0325-32B,1,1.2246344,7.622784,1.0,1.0,-0.21941777,-2.511456,8.36262123,9.657309999999999,358.99009151100006,43,0.0038620000000015864,0.0,0.078125,24.33121459085909,24,342.29861289427004,3,410.96549920573005,0.0038620000000015864,57,167.90805710964528,67.28626168142269,57,Aal
Atypical,bat,mammal,bird,OLMo-2-0325-32B,2,3.9695232,7.1713142,1.0,0.004807692307692308,-1.2507015,-7.7002773,3.5921434999999997,0.6839352000000005,382.11982369,45,5.6690190000000005,2.1895290000000003,0.6875,6.665621164038802,59,600.103055473,57,190.784489727,34.17528109999999,52,147.83942894297869,53.05403347851626,52,Fledermaus
Atypical,penguin,bird,fish,OLMo-2-0325-32B,3,1.8737898,7.9959717,1.0,1.0,-0.709871,-3.0550582,4.888543,3.1957086,384.89834308999997,43,4.917495000000001,2.959019999999999,0.71875,10.730490948673422,30,486.57739838400005,57,149.479943816,54.37217549999999,52,144.54138438352635,47.560434564676264,52,Pinguin
Atypical,butterfly,insect,bird,OLMo-2-0325-32B,4,2.211282,6.611391,1.0,0.0031746031746031746,-0.39307845,-8.138565,6.31686855,0.5103399999999993,372.93035016,44,3.165749,2.4121024999999996,0.703125,9.38290266507261,57,536.010671276,53,229.52219072400004,24.5975767,52,161.84810623372508,56.311315642308465,52,Schmetterling
Atypical,sea lion,mammal,fish,OLMo-2-0325-32B,5,2.6509404,8.090331,0.16666666666666666,0.005263157894736842,-3.0453482,-7.3902197,3.9476795,1.1683242999999992,382.7085008,43,8.034801,3.851102000000001,0.640625,3.335090906009927,48,580.9751127,58,159.453986,70.11834640000001,45,157.45525334611273,64.62031945057225,45,Seeloewe
Atypical,whale,mammal,fish,OLMo-2-0325-32B,6,2.6602068,7.6109533,1.0,0.013333333333333334,-0.8488269,-6.6408234,3.7371180999999996,0.7122373,370.982471418,43,8.398928999999999,4.821938999999999,0.65625,10.058383159157772,58,543.18551632,57,196.94885828,85.0895008,52,164.72165152819207,59.46575816547418,52,Wal
Typical,alligator,reptile,mammal,OLMo-2-0325-32B,7,2.2378259,7.787584,0.5,0.008264462809917356,-1.5105833,-7.004684,7.381364699999999,3.2336160000000005,368.699379657,43,2.9588870000000007,2.367018999999999,0.34375,18.783216955117915,45,482.47025563895,43,362.01147326105007,37.11409300000001,45,186.47494466874997,63.72685327069463,45,Alligator
Typical,chameleon,reptile,insect,OLMo-2-0325-32B,8,1.268532,8.33727,0.5,0.014925373134328358,-2.1144824,-6.5469465,5.2384901,4.7383415,369.5311084,45,6.270302000000001,1.6898350000000004,0.359375,14.155460028545994,44,492.1490299,24,369.12292949999994,57.880843000000006,45,173.8208298418663,58.83963906143881,51,Chamaeleon
Typical,falcon,bird,reptile,OLMo-2-0325-32B,9,1.5690343,7.4047976,1.0,1.0,-0.41624987,-2.0837333,8.63611013,10.2807982,376.097838744,45,2.1941180000000013,0.0,0.03125,19.72527833200551,30,402.99058848400006,23,409.2609340160001,2.1941180000000013,51,168.83531189015065,48.84160386577801,51,Falke
Typical,goldfish,fish,amphibian,OLMo-2-0325-32B,10,2.2895308,7.352153,1.0,0.3333333333333333,-0.87617743,-3.3759232,8.13800257,4.0586032,367.46387434999997,43,1.8527269999999998,1.0566996999999994,0.734375,16.224990577870265,56,369.01180689,3,293.39783631,5.792032399999998,45,165.40850666437544,80.80468446743266,52,Goldfisch
Typical,shark,fish,mammal,OLMo-2-0325-32B,11,1.1981065,7.3557925,1.0,1.0,-0.1982876,-2.2240088,8.0412474,6.1768242,369.9760868055,43,2.456106,0.1303416000000004,0.703125,19.037504535309488,28,367.35973466940004,3,413.82791063059994,2.5864476000000005,3,197.76735916267927,76.51232389386583,57,Hai
Typical,dog,mammal,insect,OLMo-2-0325-32B,12,2.4377313,6.854408,0.5,0.010101010101010102,-1.9441895,-6.997942,5.6101728,3.3129790000000003,373.68498321,43,5.887713,0.9056909999999991,0.28125,4.441051883906051,57,568.3822789,46,277.7175194,24.5218085,8,162.3759430174242,42.22232042998058,55,Hund
Typical,rabbit,mammal,reptile,OLMo-2-0325-32B,13,2.6861033,6.9080386,1.0,0.01098901098901099,-0.9388152,-6.9417233,8.1856388,5.2286827,385.81519724,43,1.8104870000000002,1.8104870000000002,0.390625,8.408099370911263,57,530.9160033200001,53,250.79574928000002,2.2049840000000014,55,161.62041126692958,43.11242863774061,55,Kaninchen
Typical,cat,mammal,reptile,OLMo-2-0325-32B,14,2.5104113,6.995022,0.5,0.01098901098901099,-2.047825,-6.976801,4.1854499999999994,4.249248,381.57121429999995,43,1.5179679999999998,1.5179679999999998,0.609375,5.037624527698207,57,559.2945268999999,23,166.96876769999997,4.6537805,23,134.46254451233065,61.52584377430083,55,Katze
Typical,rattlesnake,reptile,amphibian,OLMo-2-0325-32B,15,1.9213755,8.159157,0.2,0.0007077140835102619,-4.0730667,-9.305981,7.1081173,1.1689930000000004,383.09945852,45,6.6653020000000005,6.027305,0.703125,3.5947374295412553,44,656.9417138,43,238.15476270000002,85.16196869999997,45,144.97456200072148,68.8467315674294,45,Klapperschlange
Typical,salmon,fish,mammal,OLMo-2-0325-32B,16,1.3101001,6.196619,1.0,1.0,-0.206761,-1.3999094,9.036462,9.8153586,350.1172743819,43,2.4083880000000004,0.0,0.078125,31.34628760320431,24,291.71698772090997,3,635.4440641790902,2.4083880000000004,45,198.46198065122252,80.98268868178964,45,Lachs
Typical,lion,mammal,fish,OLMo-2-0325-32B,17,2.6099622,6.5235653,0.2,0.006993006993006993,-2.8901205,-7.4720583,3.8742770999999996,1.6406847000000004,382.47892383,43,8.532833000000002,4.764868,0.625,3.791805604517218,43,582.6384104,53,216.98187049999993,76.00089949999997,23,160.65748564474973,52.34295033446771,55,Loewe
Typical,horse,mammal,bird,OLMo-2-0325-32B,18,3.2150624,5.416937,0.5,0.004291845493562232,-1.5233198,-8.29261,5.2013549,4.288102,356.85954663999996,43,6.1108329999999995,0.0,0.1875,4.6651406903769495,57,594.6747413999999,52,342.65854100000007,28.225324999999998,23,187.78103867829373,74.38035178781874,53,Pferd
Typical,sparrow,bird,mammal,OLMo-2-0325-32B,19,1.3256793,7.489633,1.0,0.14285714285714285,-0.2757977,-4.654003,8.8048033,6.030698999999999,377.06656549670004,45,3.0091069999999984,0.0,0.25,14.601066611829,45,445.74282935609995,23,486.9934388438999,7.484161999999998,45,216.261758578301,65.1587047211749,45,Spatz
Atypical,eel,fish,reptile,OLMo-2-1124-13B,1,2.1260161,6.055672,1.0,0.2,-0.5229051,-3.5975556,6.7040613,3.6242284000000002,187.702354815,22,2.6587619999999994,1.5909589999999998,0.375,17.97038399584938,22,198.19345772199998,17,180.204490078,12.836064499999997,13,118.69167121798063,31.856122065427048,25,Aal
Atypical,bat,mammal,bird,OLMo-2-1124-13B,2,2.315167,3.6946669,1.0,0.09090909090909091,-0.64996266,-5.2897415,3.1641547400000003,5.0541184999999995,170.943098313,22,1.5782882999999996,0.0,0.275,11.911484423566641,29,235.61866329190002,29,220.46690360809998,2.534889299999999,1,115.6877479034892,39.71661107100615,30,Fledermaus
Atypical,penguin,bird,fish,OLMo-2-1124-13B,3,1.4910281,5.714315,1.0,0.023255813953488372,-0.3857893,-6.612939,5.3165437,2.0390539999999993,206.07005081,24,1.9902460000000008,1.9902460000000008,0.4,11.34183139558768,30,244.841870642,0,168.72181325800003,6.356152500000002,30,112.5723608417898,20.798948847225454,30,Pinguin
Atypical,butterfly,insect,bird,OLMo-2-1124-13B,4,1.4559691,5.0397696,1.0,0.037037037037037035,-0.26448226,-5.8345737,6.17015174,3.498285299999999,191.99702638000002,22,3.348853,0.0,0.275,10.649936237194595,32,245.965728442,17,215.39044285800003,13.293664,30,114.83257604032343,27.32554748563738,31,Schmetterling
Atypical,sea lion,mammal,fish,OLMo-2-1124-13B,5,2.7707367,3.9396143,0.125,0.05555555555555555,-3.3603148,-5.778986,3.5615191999999998,5.2688690000000005,189.36455908,26,1.509067,1.509067,0.375,5.009016568038213,26,259.0383328,16,196.10924939999998,3.5826520000000013,26,110.20267342947075,35.46771170332354,26,Seeloewe
Atypical,whale,mammal,fish,OLMo-2-1124-13B,6,2.525286,3.8044019,1.0,0.3333333333333333,-0.89545006,-3.0728874,2.27579214,5.404446600000001,188.8132523,22,2.209305999999999,0.1082149999999995,0.35,14.677350208974502,27,184.572118175,1,201.78059342499998,4.538013999999998,33,109.37957022878976,26.35957137861232,33,Wal
Typical,alligator,reptile,mammal,OLMo-2-1124-13B,7,2.3198056,5.385845,0.5,0.14285714285714285,-1.0934811,-4.330042,6.9781189,2.2761353,170.00123595600002,11,2.8000753000000005,1.5282345,0.4,19.44745976936027,20,177.44414584659998,7,275.12748295340003,15.496294,28,158.2577303427478,22.83014388721595,28,Alligator
Typical,chameleon,reptile,insect,OLMo-2-1124-13B,8,1.1905248,4.900137,0.5,0.047619047619047616,-2.0079286,-5.8814936,4.3846174,3.2186423999999993,178.93981139,22,2.2638130000000007,0.20134599999999914,0.4,11.886500421193478,22,214.96490362,0,240.48253537999994,2.541409,28,149.58662678770798,27.598533253010984,28,Chamaeleon
Typical,falcon,bird,reptile,OLMo-2-1124-13B,9,1.2385416,3.0104067,1.0,0.14285714285714285,-0.29781848,-4.708995,9.39251202,6.890097000000001,178.34479270999998,11,2.399591000000001,2.399591000000001,0.375,14.607738415433046,22,210.27147262649999,0,287.08818287350005,9.499265000000003,21,131.7534269603036,14.621808400871254,25,Falke
Typical,goldfish,fish,amphibian,OLMo-2-1124-13B,10,2.1405404,4.7362165,1.0,0.1,-0.86015964,-4.9007897,7.72177736,3.2288403000000008,199.6913993,22,0.7380479999999991,0.7380479999999991,0.375,13.505577970404843,26,217.34957662,17,186.31124738000003,2.4437504999999984,28,108.52995557511409,20.369294959446947,28,Goldfisch
Typical,shark,fish,mammal,OLMo-2-1124-13B,11,1.2434111,3.5725684,1.0,0.020833333333333332,-0.218854,-6.913903,10.002341,-0.8325818000000007,180.78964281400002,23,5.9279017000000005,1.0508908999999997,0.575,12.193450265980704,28,235.13642449305001,22,216.71788270695,30.149362599999996,26,138.55088503387412,30.361686375990775,29,Hai
Typical,dog,mammal,insect,OLMo-2-1124-13B,12,2.7894583,6.284182,0.5,0.125,-2.06095,-4.319565,6.633898,6.914129,208.10470530999999,22,0.6818190000000008,0.0,0.05,10.855970695849336,29,204.35312753,29,325.77955746999993,0.6818190000000008,29,152.30352865455495,14.153808109132344,29,Hund
Typical,rabbit,mammal,reptile,OLMo-2-1124-13B,13,3.2000766,5.2687287,0.5,0.09090909090909091,-1.4383397,-4.5768886,6.6351093,4.7705684,195.31734217,22,2.352952,1.7891370000000002,0.35,10.184377163067602,31,240.977727549,29,223.26905945100006,7.5328765,1,109.75580396599497,31.56709109028992,29,Kaninchen
Typical,cat,mammal,reptile,OLMo-2-1124-13B,14,2.8524628,6.0313487,0.5,0.07692307692307693,-2.0082934,-4.5835085,5.3924556,2.2386215,204.76493518,22,2.6273624,1.4812410000000007,0.35,10.061853109159905,30,219.32801812999998,29,200.16278687000002,6.954734399999999,1,113.04228458925422,23.773709872148324,30,Katze
Typical,rattlesnake,reptile,amphibian,OLMo-2-1124-13B,15,1.8917879,4.226333,0.16666666666666666,0.029411764705882353,-3.844786,-6.6529903,5.5299190000000005,3.4425867000000006,178.13263939,11,1.3856350000000006,1.3856350000000006,0.4,2.7638282482112375,19,297.1649996,15,211.11059989999998,2.832229,0,126.88923666724423,22.25212181839711,31,Klapperschlange
Typical,salmon,fish,mammal,OLMo-2-1124-13B,16,1.6090549,2.4243295,1.0,0.5,-0.26181617,-2.0566137,8.224145830000001,8.3851133,166.10053552099998,22,6.227979700000001,0.0,0.2,21.23051433968549,17,173.76879890599997,15,345.62092659399997,22.6698434,25,181.46746395212847,37.502771904350425,25,Lachs
Typical,lion,mammal,fish,OLMo-2-1124-13B,17,3.1799343,6.2142324,0.2,0.09090909090909091,-2.6159725,-4.7517986,4.0352335,7.5166779,208.83327407000002,22,0.4482020000000002,0.0,0.25,4.887165488834691,33,258.90734184999997,31,241.80362764999998,0.4482020000000002,30,125.9495643873014,23.09070151043868,30,Loewe
Typical,horse,mammal,bird,OLMo-2-1124-13B,18,3.362982,6.556157,0.5,0.08333333333333333,-2.1549468,-4.7558994,5.0949952,6.5504375999999995,214.5490931,22,1.100271000000001,0.0,0.25,7.920862975724404,30,223.7616662,29,280.40612480000004,1.7095430000000018,1,130.85845863612272,21.76330528247237,29,Pferd
Typical,sparrow,bird,mammal,OLMo-2-1124-13B,19,1.5034108,5.307826,1.0,0.25,-0.86156124,-3.2090158,8.97440176,5.3068542,177.57626456,22,4.6591819999999995,0.29738500000000023,0.375,17.930668604504877,22,180.285640923,15,304.32251187699995,16.9282628,22,173.48008247616514,20.4938262738155,30,Spatz
Atypical,eel,fish,reptile,OLMo-2-1124-7B,1,1.2679929,9.873521,1.0,0.001607717041800643,-0.25744468,-8.7284355,8.46508332,3.9585834999999996,216.22253827999998,21,0.12342399999999998,0.0,0.21875,11.95996140176246,20,224.541830112,17,140.759031388,0.12342399999999998,21,67.4130461689468,12.762736116871126,21,Aal
Atypical,bat,mammal,bird,OLMo-2-1124-7B,2,2.3010058,9.7834835,1.0,0.00033760972316002703,-0.85773796,-9.851813,4.08508404,-0.4825789999999994,219.75012470000001,20,1.6269539999999996,1.2267460000000003,0.53125,9.191047362179082,21,218.19524907,19,94.87122593,8.394692499999998,4,67.165284758303,13.986285007307368,20,Fledermaus
Atypical,penguin,bird,fish,OLMo-2-1124-7B,3,1.7472526,9.85448,1.0,0.00046533271288971617,-0.42087165,-9.573387,6.7852403500000005,-0.34684200000000054,220.41389582,22,0.34684200000000054,0.34684200000000054,0.53125,11.37832802795496,20,208.061587305,20,129.34243769499997,0.5884310000000017,22,73.83319535632883,16.796231413331103,22,Pinguin
Atypical,butterfly,insect,bird,OLMo-2-1124-7B,4,1.2884002,9.8462515,1.0,0.00015748031496062991,-0.28415433,-10.452545,7.33604167,-1.2214390000000002,219.15508486,20,2.4556240000000003,2.4556240000000003,0.5625,9.525238853570013,23,235.15330764,17,118.45692836,23.609174999999993,22,80.34745692334405,16.32168012760976,22,Schmetterling
Atypical,sea lion,mammal,fish,OLMo-2-1124-7B,5,2.8972492,9.79849,0.5,0.00014353380221042057,-1.7657447,-10.567852,3.0353833000000003,-0.7612109999999994,230.39845549999998,22,0.7612109999999994,0.7612109999999994,0.53125,8.226150796766516,19,224.16894184,17,97.30050166,1.1171159999999993,15,52.15576374164216,9.78281383102647,23,Seeloewe
Atypical,whale,mammal,fish,OLMo-2-1124-7B,6,2.6801584,9.776075,1.0,0.0004139072847682119,-1.2276706,-9.698757,2.449668,-0.69449,219.53581085,19,0.69449,0.69449,0.53125,10.177893145190446,23,208.58195970999998,17,102.22536629000003,1.0197795000000003,15,60.09132324062482,14.087999134783615,25,Wal
Typical,alligator,reptile,mammal,OLMo-2-1124-7B,7,1.7622122,9.927217,1.0,8.866820358219543e-05,-0.7663471,-10.9797,7.8980869,-0.45637999999999934,220.14508624,21,3.2398050000000005,3.2398050000000005,0.5625,12.760771401312933,19,228.493994007,17,108.18101539299998,17.3321895,21,66.63550516820658,14.147547121029067,22,Alligator
Typical,chameleon,reptile,insect,OLMo-2-1124-7B,8,0.84058976,9.86083,0.5,1.960630538781272e-05,-2.5126932,-12.986317,4.6804128,-1.584356999999999,223.26371413,22,2.6332664999999995,2.6332664999999995,0.53125,8.633120903894536,19,261.00644519,19,121.41279200999999,9.2685515,22,83.22298477395482,7.3570303857955235,22,Chamaeleon
Typical,falcon,bird,reptile,OLMo-2-1124-7B,9,1.449911,9.61034,1.0,0.0018726591760299626,-0.29504913,-8.680469,9.63337887,3.7189429999999994,215.13305913,20,0.0,0.0,0.03125,12.495060531069905,19,195.93729766950003,17,211.46329533050002,0.0,22,92.42487515764768,9.195264277440925,22,Falke
Typical,goldfish,fish,amphibian,OLMo-2-1124-7B,10,2.508828,9.786882,1.0,0.0004906771344455348,-0.79735696,-9.555283,10.19875304,3.603351,214.48274057,20,2.5155364999999996,2.5155364999999996,0.46875,12.420365833581176,19,227.174866409,17,183.477175091,7.529987499999999,21,98.36410349302078,4.5495403771283405,22,Goldfisch
Typical,shark,fish,mammal,OLMo-2-1124-7B,11,1.1394212,9.730763,1.0,0.0033444816053511705,-0.18617605,-8.24924,8.35416245,1.9495319999999996,220.639859964,22,4.013958000000001,2.143898,0.59375,10.271035767218654,21,232.527848467,21,89.502865133,17.982011,22,52.84577176502463,22.483349249543583,22,Hai
Typical,dog,mammal,insect,OLMo-2-1124-7B,12,3.065797,9.79269,0.5,0.0006920415224913495,-1.8874753,-9.281548,6.050275699999999,3.2239129999999996,231.1615079,21,0.0,0.0,0.03125,7.498497692375405,21,227.39776737,21,178.96317612999997,0.0,4,78.26677544566571,6.692435592341947,21,Hund
Typical,rabbit,mammal,reptile,OLMo-2-1124-7B,13,1.9343936,9.846284,1.0,0.00019364833462432224,-0.47138113,-10.2803135,9.75995587,2.2620935000000006,222.50576210000003,21,0.0,0.0,0.03125,10.76307554626531,23,213.54148058,23,166.25816042,0.0,23,78.65591698186543,1.408118432655419,19,Kaninchen
Typical,cat,mammal,reptile,OLMo-2-1124-7B,14,3.3777509,9.839631,0.5,0.0003486750348675035,-1.955329,-9.793701,6.307651000000001,1.684830999999999,227.0601202,19,0.0,0.0,0.03125,6.528240793749502,23,232.24225014,23,120.93507536,0.0,9,62.19872424831331,2.6658244198721226,21,Katze
Typical,rattlesnake,reptile,amphibian,OLMo-2-1124-7B,15,1.824601,9.828095,0.2,2.2380376885546754e-05,-3.6022668,-12.739927,8.122890199999999,0.4968470000000007,211.55103050000002,19,2.1952714999999987,2.1952714999999987,0.5,2.4832254452821765,19,293.3217528,19,145.0357962,12.286957999999998,19,66.50536196408028,9.333861807472058,22,Klapperschlange
Typical,salmon,fish,mammal,OLMo-2-1124-7B,16,1.4580107,9.822776,1.0,0.00078125,-0.21658792,-9.213175,9.17338708,2.0658279999999998,209.96547388,21,3.0915725000000016,2.640141999999999,0.46875,13.538455764648038,17,215.9091144906,17,179.89284100939997,18.804055,21,113.3835323322191,23.449424622933588,21,Lachs
Typical,lion,mammal,fish,OLMo-2-1124-7B,17,2.6071286,9.741325,0.16666666666666666,0.00011734334663224596,-3.2009933,-10.748874,4.930069699999999,-0.9465370000000011,237.2497173,22,0.9465370000000011,0.9465370000000011,0.53125,5.23853339780155,23,238.7815824,23,128.42836160000002,1.539802,4,77.87693093164297,8.260849827386544,23,Loewe
Typical,horse,mammal,bird,OLMo-2-1124-7B,18,3.3377638,9.858526,0.5,0.0006422607578676942,-2.3186738,-9.338076,5.4552897,1.3484450000000017,235.80922320000002,21,1.0748159999999984,0.5236780000000003,0.34375,7.9738997518059955,20,227.18680503000002,21,122.92781296999999,2.5369319999999984,4,70.63395605028437,10.559634112754642,21,Pferd
Typical,sparrow,bird,mammal,OLMo-2-1124-7B,19,1.4373997,9.718391,1.0,0.0038314176245210726,-0.35812238,-8.138001,8.909887620000001,3.3265400000000014,202.630992476,19,0.840014,0.0,0.25,13.513687714923725,17,191.29653588500003,17,195.59118961500002,1.331770500000001,17,106.71613070941407,12.64982045287874,22,Spatz
Atypical,eel,fish,reptile,gemma-2-27b,1,0.0004675637,1.7817262,1.0,9.702520714881727e-06,-3.8980677e-05,-36.902443,21.168586019322998,0.4662270000000035,27.782816714482223,30,0.0,0.0,0.021739130434782608,11.568914936358304,34,2102.132469550773,8,1021.3200064492274,0.0,42,824.1585895464088,192.92941513991215,36,Aal
Atypical,bat,mammal,bird,gemma-2-27b,2,1.1055715,1.5364869,0.5,2.6074259491030454e-05,-1.6974611,-41.51386,3.9774358999999997,4.038314,31.792248565129174,36,20.624509999999987,19.122804000000002,1.0,2.204397487364256,44,2817.1407760000006,5,281.10700499999996,211.8414545999999,44,529.9226953847033,355.689394224505,36,Fledermaus
Atypical,penguin,bird,fish,gemma-2-27b,3,0.49816474,0.8679093,1.0,7.4959709156328475e-06,-0.16596416,-41.553307,15.67997584,-0.05743700000000018,21.44417402281473,24,18.442599999999985,9.37079,0.5652173913043478,7.545593457627446,37,2433.0079800765798,5,514.73885392342,210.24106699999996,36,687.926592438979,188.32155026267208,36,Pinguin
Atypical,butterfly,insect,bird,gemma-2-27b,4,0.00030129365,1.298378,1.0,2.2977413202821626e-05,-2.5629668e-05,-34.680977,23.810937370332002,5.714168000000001,28.56386900083952,33,0.0,0.0,0.021739130434782608,6.2214450904731216,41,2176.198176079188,5,827.4640769208123,0.0,37,729.5293200779757,199.19964895520133,37,Schmetterling
Atypical,sea lion,mammal,fish,gemma-2-27b,5,1.0002648,0.5075109,0.14285714285714285,1.0018333550397227e-05,-7.6648264,-38.247448,0.6151126000000007,2.2934020000000004,22.42854957322862,3,35.98009999999999,26.19726,1.0,0.293010685114511,44,2883.7608649000003,5,198.53514110000006,373.9171970000001,5,438.38985000973804,419.1717684215196,36,Seeloewe
Atypical,whale,mammal,fish,gemma-2-27b,6,0.31834468,0.54209346,0.5,2.126845038070526e-05,-3.3648958,-37.520622,1.5087966999999995,3.772121999999996,8.999319089463757,42,36.36772600000002,28.57513,1.0,2.9124476932686214,44,2774.6306348,44,248.4123837,400.49766000000005,44,563.0153735429034,435.00873608760304,36,Wal
Typical,alligator,reptile,mammal,gemma-2-27b,7,0.39597383,1.7312226,1.0,8.815698996773455e-06,-0.095724314,-39.733707,19.365760685999998,-1.3481820000000013,20.692428585426107,37,13.927309999999991,9.875379999999993,0.5434782608695652,5.716608767147108,44,2746.373703114,5,562.255635886,146.96696599999996,34,685.9481220949515,153.70545316001142,34,Alligator
Typical,chameleon,reptile,insect,gemma-2-27b,8,0.014822843,0.9705731,0.3333333333333333,8.117410221442951e-06,-7.6430545,-35.26921,13.773357500000001,-6.712892,29.265468333938422,34,42.99916999999999,35.670744,0.5434782608695652,4.136413819586039,34,2705.6021272000003,5,534.8548678000001,546.997098,35,764.6103918080726,362.36649466494276,34,Chamaeleon
Typical,falcon,bird,reptile,gemma-2-27b,9,0.006234636,0.22795576,1.0,1.3644053921301098e-05,-0.00072512554,-40.03968,26.83304387446,1.727055,32.662822888613654,34,5.4303740000000005,0.0,0.06521739130434782,6.149796299679419,41,2430.8696973848137,5,938.6506826151859,8.966543999999999,42,794.5866003258908,146.3660895793417,41,Falke
Typical,goldfish,fish,amphibian,gemma-2-27b,10,0.25635427,1.8467274,1.0,7.115057596391243e-06,-0.0731966,-42.933834,22.4530754,-4.0381339999999994,29.634217120204852,30,19.40052,4.0381339999999994,0.5434782608695652,11.000968722895385,30,2117.0422432436703,8,713.02721575633,84.553686,24,792.5131169925659,118.31686085360658,29,Goldfisch
Typical,shark,fish,mammal,gemma-2-27b,11,1.0161612e-05,1.3722038,1.0,8.58568080155916e-06,-4.7683704e-07,-37.359726,24.95291452316296,-3.535336000000001,23.72963347377672,30,3.535336000000001,3.535336000000001,0.5434782608695652,11.088417234529256,34,2148.964766461856,8,1103.9112095381442,4.7180449999999965,36,1120.4704649218315,243.6443711266545,36,Hai
Typical,dog,mammal,insect,gemma-2-27b,12,0.26491126,1.1126643,0.5,1.4492333555549115e-05,-3.2861216,-35.959877,18.3288004,0.15747100000000103,38.98465315760835,41,35.52523000000001,29.003969999999995,0.5,1.5327324330556058,44,2670.5405834000003,5,389.3047316,400.34754200000003,36,588.1725190727124,306.89228653579414,36,Hund
Typical,rabbit,mammal,reptile,gemma-2-27b,13,1.0521088,1.336203,0.5,1.6858289220809872e-05,-1.32245,-39.728283,20.079066,5.093281000000005,32.289973174254975,33,0.0,0.0,0.021739130434782608,2.578300438902274,44,2770.7740229999995,5,590.295688,0.0,36,565.9262857169612,142.00222056315135,36,Kaninchen
Typical,cat,mammal,reptile,gemma-2-27b,14,0.6828507,1.7971663,0.125,1.8180495963929897e-05,-7.9822893,-35.400295,13.039786699999999,5.282249999999998,25.43973860393648,33,0.0,0.0,0.021739130434782608,0.5278224544659996,41,2806.4037252999997,5,525.2884347,0.0,34,517.2744410296899,145.98670261512842,36,Katze
