rt,response,task,item_id,entity_type,entity,correct,intuitive,question,prefix,population_correct,population_intuitive,population_ratio,display_correct_first,task_type,trial_type,trial_index,time_elapsed,subject_id,study_id,session_id,rng_seed,response_correct,response_position,rt_zscore,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
1569,j,capitals,17,state,Florida,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,False,critical,html-keyboard-response,11,34946,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,-1.2782511667282146,0.166094885,0.041181376500000005,0.5,5.1158173098192725e-06,-4.28883395,-45.672861499999996,7.29874405,-4.257055000000001,6.7177428435198525,26.0,11.491686500000004,11.491686500000004,0.8333333333333333,0.6676142068669726,40.0,2440.7129419499997,0.0,27.226570049999996,146.202334,20.5,112.9173472189762,62.193907948809866,38.0
2003,j,capitals,14,state,California,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,False,critical,html-keyboard-response,13,37953,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,-0.5715921145893729,0.264193185,0.035951121,1.0,7.657692355153879e-06,-0.08802430150000001,-40.8044635,14.6381986985,-11.015097500000001,7.4872089557850625,26.0,17.6573055,17.6573055,0.9047619047619047,1.5247537233138686,40.0,2165.0441493014996,0.0,41.48092519849999,292.728426,0.0,192.71084039288615,97.76902002167651,34.0
2193,f,capitals,8,country,South Africa,Pretoria,Johannesburg,What is the capital of South Africa?,The capital of South Africa is,3.0,6.4,2.133333333,False,critical,html-keyboard-response,15,41161,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,0,left,-0.2622252484456403,0.0586968105,0.09038874,0.25,5.52025012804086e-06,-8.7701215,-44.7337115,9.069452,0.6758474999999962,8.060272135261926,26.0,11.979007999999997,9.916043500000004,0.5476190476190477,0.36177124240756875,40.0,2399.6872775,0.0,81.43294449999999,140.61532900000003,21.5,104.85504962232021,65.07131213233534,35.0
3008,j,capitals,1,country,Australia,Canberra,Sydney,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,True,critical,html-keyboard-response,17,45177,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,0,right,1.0647957826445809,0.0002066403235,0.09735999249999999,1.0,8.514745945508586e-06,-1.710629235e-05,-39.043452,18.144178893707647,-6.0081820000000015,11.119332800311245,26.0,11.205100000000002,11.205100000000002,0.6904761904761905,2.58872764759427,40.0,1977.0174681062927,0.0,119.25144689370765,161.734033,0.0,192.78073104716879,42.221231429172036,33.0
3065,f,capitals,5,country,Morrocco,Rabat,Marrakesh,What is the capital of Morrocco?,The capital of Morrocco is,2.02,1.085,0.5371287129,True,critical,html-keyboard-response,19,49259,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,1.1576058424877005,0.0425592225,0.07910885000000001,1.0,4.140173808364993e-06,-0.0072910015,-51.904906999999994,14.356959998499999,-13.0716015,6.093064574797921,26.0,20.387103500000002,20.387103500000002,0.9761904761904762,1.3521540152218532,40.0,2564.2451965015,0.0,34.32218049849999,422.0078065,19.5,148.94579923696662,112.75416466566288,39.0
1936,f,capitals,40,state,Virginia,Richmond,Virginia Beach,What is the capital of Virginia?,The capital of Virginia is,0.231,0.45,1.948051948,True,critical,html-keyboard-response,21,52201,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,-0.6806846410716364,0.42418374,0.03142537,0.75,1.051753434095135e-05,-1.50358233,-39.1356425,10.99024617,2.3888095000000007,6.398824557579386,26.0,5.742762000000003,3.4624665000000014,0.5,1.251367758802942,40.0,2100.74850183,0.0,193.21621767,34.50048600000001,27.0,137.26063684325618,100.62446834974507,36.0
1889,j,capitals,21,state,Louisiana,Baton Rouge,New Orleans,What is the capital of Louisiana?,The capital of Louisiana is,0.215,0.351,1.63255814,False,critical,html-keyboard-response,23,55097,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,-0.7572122342756124,0.0454110655,0.0461852665,0.5,5.663881073953576e-06,-4.88488985,-43.5605125,7.2028941500000006,-16.9961445,6.631966152783169,26.0,24.5447855,24.5447855,0.9761904761904762,0.7237571716276522,40.0,2315.6792108500003,0.0,22.402080649999995,435.92133049999995,0.0,184.03218604290896,156.84992820111705,39.0
1633,f,capitals,15,state,Connecticut,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,True,critical,html-keyboard-response,25,57746,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,-1.1740433802376942,0.6729693,0.041876963,0.75,4.927583519335626e-06,-0.9594009,-46.0107935,17.7733721,-3.0813019999999973,8.152788332667841,26.0,17.080704999999995,4.279843,0.7023809523809523,0.9451258825747655,40.0,2416.1683534000003,0.0,105.4882006,140.635051,11.0,126.84119756550513,40.61478540585446,36.0
1926,f,capitals,13,state,Alaska,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,True,critical,html-keyboard-response,27,60713,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,-0.6969671077107802,0.00440756115,0.05277783,0.5,4.770722316210127e-06,-8.4901767,-46.4232715,1.5594978000000004,-7.750755999999999,6.5071202802950925,26.0,13.700328000000003,13.700328000000003,0.9642857142857142,0.5858989114540187,40.0,2492.3333122000004,0.0,15.7923833,138.214535,0.0,80.04286700839103,72.6078110720558,38.5
1484,f,capitals,16,state,Delaware,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,True,critical,html-keyboard-response,29,63201,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,-1.416652133160937,0.000146751675,0.043733468,0.18333333333333335,9.147258734883584e-06,-13.8263125,-38.79116,3.5045849999999987,5.153032500000002,5.534011914535343,25.5,0.32125899999999774,0.32125899999999774,0.6666666666666666,0.22958121205025578,40.0,2308.0556635000003,0.0,213.9793565,0.32125899999999774,4.0,81.27782996477828,88.92093599396169,36.5
1635,j,capitals,20,state,Kentucky,Frankfort,Louisville,What is the capital of Kentucky?,The capital of Kentucky is,0.0281,0.617,21.95729537,False,critical,html-keyboard-response,31,65841,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,-1.1707868869098654,0.43279857,0.039564738,0.5,4.4922588832056556e-06,-1.9124387999999999,-47.890844,9.256973200000001,-2.5473855000000007,6.718323098355812,26.0,6.382899999999999,6.382899999999999,0.7619047619047619,0.8665617362926021,39.0,2371.3743543,0.0,76.1903662,36.65225749999999,19.5,114.89159163811519,52.5597603613364,39.0
2015,j,capitals,41,state,Washington,Olympia,Seattle,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,False,critical,html-keyboard-response,33,68874,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,-0.5520531546224002,0.03037201125,0.033403750499999996,1.0,7.537358412077289e-06,-0.0052255949,-40.672433,16.1697214051,-3.134366,6.7202182913050015,26.0,11.384224,11.384224,0.8809523809523809,1.6313973870098626,40.0,2267.2850470948997,0.0,135.9479839051,135.68190049999998,19.5,203.96112147788085,86.47931369984008,34.0
3038,j,capitals,6,country,New Zealand,Wellington,Auckland,What is the capital of New Zealand?,The capital of New Zealand is,0.428,1.711,3.997663551,True,critical,html-keyboard-response,35,72927,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,0,right,1.1136431825620123,0.348005995,0.131765485,0.5,9.261793689060619e-06,-2.4423044000000003,-38.265671499999996,10.2661911,-1.0420680000000004,9.51161813790926,26.0,4.767896499999992,4.713569999999994,0.7976190476190477,0.9279718285797269,39.0,2216.4838564,0.0,98.0031966,45.44503849999998,36.0,108.27782947108281,68.83989171080108,36.0
1509,f,capitals,42,state,Wisconsin,Madison,Milwaukee,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,True,critical,html-keyboard-response,37,75441,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,-1.375945966563077,0.1160289535,0.046598604,0.41666666666666663,1.269481045856544e-05,-5.119931,-35.450143,6.2308635,8.675873499999998,9.161775415935356,26.0,2.350855000000003,0.0,0.14285714285714285,0.7405274040952907,40.0,2092.131501,0.0,334.5840655,2.926732500000007,5.0,94.44136937358485,71.3227869148221,38.5
1870,j,capitals,24,state,Michigan,Lansing,Detroit,What is the capital of Michigan?,The capital of Michigan is,0.112,0.63,5.625,False,critical,html-keyboard-response,39,78329,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,-0.7881489208899857,0.5374084,0.040315859,0.5,4.532216065598196e-06,-1.40726775,-47.616082500000005,9.07107225,-8.183053500000003,7.266084024289812,26.0,12.5494245,12.5494245,0.9761904761904762,0.7562693498238291,39.5,2442.7482927499996,0.0,68.71130124999999,232.851166,0.0,147.3963643336674,96.32683821102665,36.5
2326,f,capitals,26,state,Montana,Helena,Billings,What is the capital of Montana?,The capital of Montana is,0.0359,0.123,3.426183844,True,critical,html-keyboard-response,41,81657,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,-0.0456684421450275,0.29616138000000003,0.044733052,0.5,8.32850695925569e-06,-2.6633662,-39.215623,11.2966883,-2.1135400000000004,6.757962062144423,26.0,12.036459999999991,10.1620065,0.9285714285714286,0.6763527731310193,40.0,2275.1194717,0.0,31.16757379999999,175.683709,40.0,126.76362600369542,87.1558778347542,34.0
2440,f,capitals,30,state,New Jersey,Trenton,Newark,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,True,critical,html-keyboard-response,43,85106,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,0.139951677541212,0.00126738885,0.0451616865,0.5,6.562850850513067e-06,-9.377194,-41.681856499999995,4.409841500000001,-2.225204999999999,6.712211532077257,25.5,4.7251935,4.7251935,0.9047619047619047,0.6082134143379103,40.0,2351.413157,0.0,41.68649150000001,45.990127499999986,5.0,119.79721540212758,89.03610783143843,36.0
2544,j,capitals,38,state,Texas,Austin,Houston,What is the capital of Texas?,The capital of Texas is,0.989,2.324,2.349848332,False,critical,html-keyboard-response,45,88656,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,0.3092893305883077,0.8315845,0.04234039,0.41666666666666663,9.974732266512299e-05,-1.8626145,-27.3052605,9.525417000000001,6.081315,12.524609048316933,26.0,0.0,0.0,0.023809523809523808,1.6424176954181708,39.0,1721.3463395,0.0,343.742662,0.0,29.0,140.14511259624635,74.12440433440011,36.5
1933,f,capitals,39,state,Vermont,Montpelier,Burlington,What is the capital of Vermont?,The capital of Vermont is,0.0079,0.0444,5.620253165,True,critical,html-keyboard-response,47,91601,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,-0.6855693810633796,0.220241581,0.034595647,0.5,1.048265610149329e-05,-3.63316995,-37.901908500000005,10.12754255,6.9830144999999995,5.583034197645768,26.0,4.6792184999999975,4.6792184999999975,0.8809523809523809,1.0091721704353802,39.0,2128.63585645,0.0,293.35939405,5.8974104999999994,35.5,168.0238053948375,114.62376386264842,35.0
2342,j,capitals,29,state,New Hampshire,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,False,critical,html-keyboard-response,49,94953,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,-0.0196164955223974,0.010513242499999999,0.048719993,0.5,6.572940461475934e-06,-7.152786450000001,-41.72546,9.85829055,1.0085269999999973,6.872017066489389,26.0,4.211662999999994,3.119228500000002,0.8809523809523809,0.6259995730336203,40.0,2325.19803445,0.0,103.56972305,21.861334999999993,7.0,126.43828851626076,68.38573067131134,32.0
2873,f,capitals,25,state,Minnesota,St. Paul,Minneapolis,What is the capital of Minnesota?,The capital of Minnesota is,0.299,0.421,1.408026756,True,critical,html-keyboard-response,51,98840,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,0.8449824830161393,0.0012889958499999999,0.066293085,0.1625,4.8791174115067403e-05,-15.100624,-29.0071815,-1.2997930000000002,10.6994485,7.83731977412385,26.0,4.740073,1.7198129999999994,0.5714285714285714,0.4010193579884681,38.5,2043.774506,0.0,346.7283255,31.8262495,30.5,120.31090956583031,153.17596254978173,36.5
2217,j,capitals,19,state,Kansas,Topeka,Wichita,What is the capital of Kansas?,The capital of Kansas is,0.125,0.395,3.16,False,critical,html-keyboard-response,53,102129,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,-0.2231473285116951,0.0486440785,0.028764479000000003,0.5,5.90480939436333e-06,-5.0567893,-43.039009,9.1830422,-0.9350780000000007,7.158906809740444,26.0,9.281307000000002,7.312368499999998,0.8333333333333333,0.5861220750344158,40.0,2399.3494727999996,0.0,37.30941969999999,115.38863949999998,18.0,103.82108961078094,56.82687300491422,38.5
2222,f,capitals,3,country,Canada,Ottawa,Toronto,What is the capital of Canada?,The capital of Canada is,1.465,6.491,4.430716724,False,critical,html-keyboard-response,55,105352,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,0,left,-0.2150060951921232,0.049387918999999995,0.0917659,1.0,6.643107824345453e-06,-0.008490229,-41.2071745,13.852342271000001,-5.4742265,10.99312137997422,26.0,8.599045,8.599045,0.7380952380952381,2.2648467958243588,40.0,2003.4074664290001,0.0,77.09708307099999,126.57268750000003,5.0,170.55764347621442,33.11155006026276,36.0
3111,f,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,True,critical,html-keyboard-response,57,109481,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,1.232505189027762,0.061949627,0.04967704,0.5,9.217990571617452e-06,-5.17166735,-38.1756055,5.781900649999999,1.0979714999999963,7.009193792148384,26.0,5.2358315,0.7650609999999993,0.5476190476190477,0.9110743602902247,39.0,2060.07665735,0.0,199.17808915,12.125399999999992,10.0,113.36474306761394,85.79671204204769,36.5
2385,f,capitals,28,state,Nevada,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,True,critical,html-keyboard-response,59,112870,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,0.0503981110259209,0.1720940575,0.048613893500000005,0.75,2.037800433801789e-05,-2.035803292,-33.819117500000004,16.556140208000002,3.781860499999997,6.568355486012528,26.0,12.568043499999998,12.568043499999998,0.6547619047619048,1.318052498008138,39.5,2053.393732792,0.0,124.654606708,96.76894600000001,34.0,178.57102045398966,65.73786666204843,34.0
2200,j,capitals,27,state,Nebraska,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,True,critical,html-keyboard-response,61,116080,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,0,right,-0.2508275217982396,0.006167202,0.04370492,0.41666666666666663,8.47178346166494e-06,-8.212865,-38.732191,4.310674499999999,5.501192499999998,6.8208001884375795,26.0,0.004362499999999159,0.0,0.07142857142857142,0.6269539970336084,40.0,2283.9412245,0.0,272.927956,0.004362499999999159,36.0,131.71367063889338,118.3318111837104,36.0
1500,j,capitals,32,state,New York,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,False,critical,html-keyboard-response,63,118609,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,-1.3906001865383069,0.40719356,0.074132435,0.75,7.208114486734608e-06,-0.588538083,-40.56624,11.758131417,-14.7003775,7.014455735656661,26.0,22.089985999999996,22.089985999999996,0.9761904761904762,1.4063456808412043,39.5,2213.677748583,0.0,42.194966416999996,398.52881299999996,0.0,217.91228721668602,140.19774629848024,34.0
1951,j,capitals,10,country,Turkey,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,True,critical,html-keyboard-response,65,121575,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,0,right,-0.6562609411129207,0.024394815,0.10190331,1.0,4.356247016974028e-06,-0.00367197215,-49.121914000000004,9.656657527850001,-6.069162500000001,6.8730416498132865,26.0,7.9437560000000005,7.9437560000000005,0.8571428571428571,1.6108224976027574,40.0,2300.6218303221503,0.0,33.42494667785,152.90366550000005,34.0,95.545329408503,44.03434387088663,34.0
2731,f,capitals,4,country,India,New Delhi,Mumbai,What is the capital of India?,The capital of India is,0.206,22.1,107.2815534,False,critical,html-keyboard-response,67,125321,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,0,left,0.6137714567402971,0.64077825,0.13370854,0.75,0.00017102105727659722,-1.99604031,-25.674596,10.227034190000001,12.924936500000003,11.273735356396177,26.0,9.1879055,5.829938500000001,0.8809523809523809,2.2528231306248028,37.5,1686.32429426,0.0,435.68925723999996,35.93009550000001,37.0,267.7604273316428,226.64845058189098,37.0
1548,j,capitals,18,state,Illinois,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,False,critical,html-keyboard-response,69,127882,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,-1.3124443466704163,0.0038932534000000003,0.0420338075,0.5,1.2413625005606241e-05,-8.047184,-36.357429499999995,3.3592460000000006,1.1453970000000027,7.098103582106091,26.0,4.905296499999999,4.905296499999999,0.9880952380952381,0.7086707367790848,40.0,2156.7767915,0.0,88.53218050000004,33.48191200000001,0.0,154.10004894621872,121.82073841967349,35.5
3763,j,capitals,23,state,Maryland,Annapolis,Baltimore,What is the capital of Maryland?,The capital of Maryland is,0.0403,0.553,13.72208437,False,critical,html-keyboard-response,71,132657,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,2.294122013899939,0.000135757645,0.049168765,0.41666666666666663,5.862849811432456e-06,-12.3132405,-43.5515725,1.5077932499999998,-1.5389574999999986,5.456804153505166,26.0,6.702270250000003,6.702270250000003,0.9880952380952381,0.511912039326652,40.0,2411.3901925,0.0,24.36268750000001,86.99531624999997,0.0,105.9475552416068,78.36046317999512,19.5
3343,j,capitals,7,country,Pakistan,Islamabad,Karachi,What is the capital of Pakistan?,The capital of Pakistan is,1.3,18.1,13.92307692,False,critical,html-keyboard-response,73,137010,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,1.6102584150558987,0.0127414305,0.07759102500000001,1.0,4.99515501771293e-06,-0.0016820534500000001,-45.8421125,16.357883446549998,3.075671,9.15853635460338,33.0,2.3243185000000004,2.3243185000000004,0.3333333333333333,1.8243845019782021,40.0,2065.19974765345,0.0,392.85624784654993,3.6358084999999996,13.5,163.93593185510716,56.23861675404627,36.0
2509,f,capitals,9,country,Switzerland,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,False,critical,html-keyboard-response,75,140528,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,0,left,0.2523006973513043,0.7659,0.13150506,0.3333333333333333,1.0885183506660183e-05,-3.60072235,-35.9915715,7.39434015,6.817528500000002,11.497921464790867,26.0,12.010622999999995,1.3781164999999973,0.8571428571428571,0.8518310588590274,38.0,2105.6746101,0.0,233.6016894,48.98734449999999,5.0,160.46585550310022,124.89030393343404,35.0
1707,j,capitals,22,state,Maine,Augusta,Portland,What is the capital of Maine?,The capital of Maine is,0.0192,0.0695,3.619791667,False,critical,html-keyboard-response,77,143249,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,-1.0535531271080298,0.36645755,0.057682078,0.5,7.845427513146537e-06,-2.4177473999999997,-39.25957,8.2589066,1.697659999999999,6.98275953962962,26.0,12.198668499999998,12.198668499999998,0.9642857142857142,0.6608635573615662,40.0,2350.6599824000004,0.0,91.3694276,141.112568,0.0,109.66975190508745,77.73438554582448,36.5
2932,f,capitals,35,state,Oregon,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,True,critical,html-keyboard-response,79,147193,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,0.9410490361870878,0.091804517,0.05238395999999999,0.5,7.337085141342909e-06,-4.77391825,-40.0801,5.8751411000000004,0.8319650000000003,6.9939523583855205,26.0,4.957802500000003,4.957802500000003,0.8571428571428572,0.7850753915202733,39.5,2244.40425925,0.0,73.80856859999997,38.44438049999998,36.5,116.78598914514404,121.98627498247748,34.0
2643,f,capitals,37,state,South Dakota,Pierre,Sioux Falls,What is the capital of South Dakota?,The capital of South Dakota is,0.0138,0.215,15.57971014,True,critical,html-keyboard-response,81,150850,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,0.4704857503158315,0.2071809405,0.0414368975,0.75,1.5061098791930534e-05,-2.89676921,-35.3617115,6.6216007900000005,8.763915499999996,6.703557125516558,26.0,0.0,0.0,0.023809523809523808,1.2252015718328848,40.0,2081.11566571,0.0,472.58116228999995,0.0,21.5,132.32918620697274,138.17069861243328,33.0
3437,f,capitals,33,state,North Carolina,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,True,critical,html-keyboard-response,83,155291,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,left,1.7633136014638506,0.61000077,0.046434175,0.5,6.859474485217582e-06,-1.27107395,-41.6991445,9.66825255,-4.931695999999999,8.535219580772347,26.0,7.7638159999999985,7.7638159999999985,0.8571428571428571,0.7973886129363399,40.0,2205.7060734499996,0.0,81.17978205000003,91.51888500000001,0.0,120.25678648748334,41.47248787117199,36.0
2883,j,capitals,34,state,North Dakota,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,False,critical,html-keyboard-response,85,159176,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,1,right,0.8612649496552831,0.52321285,0.06962091200000001,1.0,1.1152005033148802e-05,-0.24421429,-36.387828,11.57923671,13.079642,8.63390203293927,26.0,0.0,0.0,0.023809523809523808,1.2978338193164927,40.0,2146.3452317899996,0.0,433.63903970999996,0.0,2.0,139.01121542631597,48.29739290499187,35.5
3063,j,capitals,11,country,United Arab Emirates,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,True,critical,html-keyboard-response,87,163242,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,0,right,1.1543493491598718,1.93551855e-05,0.0407123265,1.0,9.95791372545854e-06,-1.2516963999999999e-06,-39.223496499999996,20.6811292483036,0.45490049999999727,6.863268422459472,26.0,12.61225000000001,6.0850425,0.8571428571428571,2.62697460647171,39.0,1969.5722406791965,0.0,134.3576208208036,76.18320100000003,4.0,173.98496096532315,97.3267949512458,36.0
1948,f,capitals,2,country,Brazil,Brasilia,Rio de Janeiro,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,False,critical,html-keyboard-response,89,166193,subject_5,67d993866d1d7516d87e97de,67dafa2c9205c56ffe1e34e9,0.6318016865263707,0,left,-0.6611456811046639,0.64088268,0.08625063999999999,0.75,2.4229836404600176e-05,-0.6686468,-33.4278755,12.9337027,3.6068464999999996,7.240024515878149,26.0,10.5201365,0.6748005000000035,0.5952380952380952,1.7985145391693849,39.0,2065.67066795,0.0,239.93559155000003,38.3103665,5.0,248.7014910264112,113.6584119320106,37.0
1410,j,capitals,39,state,Vermont,Montpelier,Burlington,What is the capital of Vermont?,The capital of Vermont is,0.0079,0.0444,5.620253165,False,critical,html-keyboard-response,7,22663,subject_6,67d993866d1d7516d87e97de,67f54f7c3dcd7be72d7f8b07,0.9713996778653378,1,right,-1.346285626237574,0.220241581,0.034595647,0.5,1.048265610149329e-05,-3.63316995,-37.901908500000005,10.12754255,6.9830144999999995,5.583034197645768,26.0,4.6792184999999975,4.6792184999999975,0.8809523809523809,1.0091721704353802,39.0,2128.63585645,0.0,293.35939405,5.8974104999999994,35.5,168.0238053948375,114.62376386264842,35.0
2475,j,capitals,28,state,Nevada,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,True,critical,html-keyboard-response,9,26149,subject_6,67d993866d1d7516d87e97de,67f54f7c3dcd7be72d7f8b07,0.9713996778653378,0,right,0.3952151708244197,0.1720940575,0.048613893500000005,0.75,2.037800433801789e-05,-2.035803292,-33.819117500000004,16.556140208000002,3.781860499999997,6.568355486012528,26.0,12.568043499999998,12.568043499999998,0.6547619047619048,1.318052498008138,39.5,2053.393732792,0.0,124.654606708,96.76894600000001,34.0,178.57102045398966,65.73786666204843,34.0
2296,f,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,True,critical,html-keyboard-response,11,29460,subject_6,67d993866d1d7516d87e97de,67f54f7c3dcd7be72d7f8b07,0.9713996778653378,1,left,0.1025122199567231,0.061949627,0.04967704,0.5,9.217990571617452e-06,-5.17166735,-38.1756055,5.781900649999999,1.0979714999999963,7.009193792148384,26.0,5.2358315,0.7650609999999993,0.5476190476190477,0.9110743602902247,39.0,2060.07665735,0.0,199.17808915,12.125399999999992,10.0,113.36474306761394,85.79671204204769,36.5
2641,f,capitals,29,state,New Hampshire,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,False,critical,html-keyboard-response,13,33111,subject_6,67d993866d1d7516d87e97de,67f54f7c3dcd7be72d7f8b07,0.9713996778653378,0,left,0.6666603654838479,0.010513242499999999,0.048719993,0.5,6.572940461475934e-06,-7.152786450000001,-41.72546,9.85829055,1.0085269999999973,6.872017066489389,26.0,4.211662999999994,3.119228500000002,0.8809523809523809,0.6259995730336203,40.0,2325.19803445,0.0,103.56972305,21.861334999999993,7.0,126.43828851626076,68.38573067131134,32.0
