rt,response,task,item_id,entity_type,entity,correct,intuitive,question,prefix,population_correct,population_intuitive,population_ratio,task_type,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,keystrokes,rt_zscore,response_correct_strict,response_intuitive_strict,response_correct_edit1,response_intuitive_edit1,load_timestamp,finish_timestamp,index_last_empty,n_backspace,n_keystrokes,n_keystrokes_len_diff,n_keystrokes_len_norm,time_last_empty_keystrokes,time_last_empty_keystrokes_normalized,time_last_empty_trial,time_last_empty_trial_normalized,time_stroke_after_last_empty_trial,time_stroke_after_last_empty_trial_normalized,gpt-4o_label,gpt-4o_label_logprobs,query_time,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
16438,MONTGOMERY,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,critical,survey-text,69,665149,0.0-3.0-0.33,subject_37,67e03b666014ad9eaa888659,67f57f7fef583dfb3bf9af77,0.0969045232166807,"[{'key': 'M', 'code': 'KeyM', 'timeStamp': 682526.399999857, 'stimLoadTimeStamp': 671676.7000000477, 'timeSinceStimLoad': 10850.599999904633, 'content': 'M', 'is_empty': False}, {'key': 'O', 'code': 'KeyO', 'timeStamp': 682902.2999999523, 'stimLoadTimeStamp': 671676.7000000477, 'timeSinceStimLoad': 11227, 'content': 'MO', 'is_empty': False}, {'key': 'N', 'code': 'KeyN', 'timeStamp': 683321.0999999046, 'stimLoadTimeStamp': 671676.7000000477, 'timeSinceStimLoad': 11646.5, 'content': 'MON', 'is_empty': False}, {'key': 'T', 'code': 'KeyT', 'timeStamp': 684579.5999999046, 'stimLoadTimeStamp': 671676.7000000477, 'timeSinceStimLoad': 12904.299999952316, 'content': 'MONT', 'is_empty': False}, {'key': 'G', 'code': 'KeyG', 'timeStamp': 685639, 'stimLoadTimeStamp': 671676.7000000477, 'timeSinceStimLoad': 13962.899999856949, 'content': 'MONTG', 'is_empty': False}, {'key': 'O', 'code': 'KeyO', 'timeStamp': 686129.2999999523, 'stimLoadTimeStamp': 671676.7000000477, 'timeSinceStimLoad': 14454.099999904633, 'content': 'MONTGO', 'is_empty': False}, {'key': 'M', 'code': 'KeyM', 'timeStamp': 686422, 'stimLoadTimeStamp': 671676.7000000477, 'timeSinceStimLoad': 14746.799999952316, 'content': 'MONTGOM', 'is_empty': False}, {'key': 'E', 'code': 'KeyE', 'timeStamp': 686901.7000000477, 'stimLoadTimeStamp': 671676.7000000477, 'timeSinceStimLoad': 15227.199999809265, 'content': 'MONTGOME', 'is_empty': False}, {'key': 'R', 'code': 'KeyR', 'timeStamp': 687127.399999857, 'stimLoadTimeStamp': 671676.7000000477, 'timeSinceStimLoad': 15452.099999904633, 'content': 'MONTGOMER', 'is_empty': False}, {'key': 'Y', 'code': 'KeyY', 'timeStamp': 687421.2000000477, 'stimLoadTimeStamp': 671676.7000000477, 'timeSinceStimLoad': 15745.799999952316, 'content': 'MONTGOMERY', 'is_empty': False}]",-0.1489798143381897,True,False,True,False,671676.7000000477,688115.7000000477,,0.0,10.0,0.0,1.0,682526.399999857,0.0,10850.599999904633,0.6600523146118762,10850.599999904633,0.6600523146118762,Correct,{'Correct': 0.0},2025-04-08T17:23:16.798596,5.055,6.383,0.2,0.0003049710277523635,-2.877,-10.73,-0.75,1.9399999999999995,120.40700000000001,20.0,2.9869999999999997,2.9869999999999997,1.0,0.5214864402920509,21.0,245.50099999999998,21.0,33.066,16.438,21.0,44.25114287635442,74.64948386073296,21.0
4900,Mobile,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,critical,survey-text,35,229329,0.0-3.0-0.16,subject_45,67d9934d34ab881ca1365b4a,67daffd116e5c6ec801e3212,0.2815358798479368,"[{'key': 'M', 'code': 'KeyM', 'timeStamp': 232243.19999992847, 'content': 'M', 'is_empty': False}, {'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 232259, 'content': 'M', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 232520.69999992847, 'content': 'Mo', 'is_empty': False}, {'key': 'b', 'code': 'KeyB', 'timeStamp': 233156.09999990463, 'content': 'Mob', 'is_empty': False}, {'key': 'i', 'code': 'KeyI', 'timeStamp': 233242.89999997616, 'content': 'Mobi', 'is_empty': False}, {'key': 'l', 'code': 'KeyL', 'timeStamp': 233380.59999990463, 'content': 'Mobile', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 233442.19999992847, 'content': 'Mobile', 'is_empty': False}]",-0.9897247886154686,False,False,False,False,,,,0.0,7.0,1.0,1.1666666666666667,232243.19999992847,0.0,,,,,Alternate city,"{'Alternate': -6.704273118884885e-07, ' city': 0.0}",2025-04-08T17:23:17.515642,5.055,6.383,0.2,0.0003049710277523635,-2.877,-10.73,-0.75,1.9399999999999995,120.40700000000001,20.0,2.9869999999999997,2.9869999999999997,1.0,0.5214864402920509,21.0,245.50099999999998,21.0,33.066,16.438,21.0,44.25114287635442,74.64948386073296,21.0
6957,Mobile,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,critical,survey-text,83,390407,0.0-3.0-0.40,subject_48,67d9934d34ab881ca1365b4a,67db262976b081eed65fa6ca,0.1935239629415595,"[{'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 400641.3000000119, 'content': '', 'is_empty': True}, {'key': 'M', 'code': 'KeyM', 'timeStamp': 402915.59999999404, 'content': 'M', 'is_empty': False}, {'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 402956.2000000179, 'content': 'M', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 403503.90000000596, 'content': 'Mo', 'is_empty': False}, {'key': 'b', 'code': 'KeyB', 'timeStamp': 404059, 'content': 'Mob', 'is_empty': False}, {'key': 'i', 'code': 'KeyI', 'timeStamp': 404136.3000000119, 'content': 'Mobi', 'is_empty': False}, {'key': 'l', 'code': 'KeyL', 'timeStamp': 404354.3000000119, 'content': 'Mobil', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 404429.09999999404, 'content': 'Mobile', 'is_empty': False}]",-0.1440917972443338,False,False,False,False,,,0.0,0.0,8.0,2.0,1.3333333333333333,400641.3000000119,0.0,,,,,Alternate city,"{'Alternate': -2.1008713702030946e-06, ' city': 0.0}",2025-04-08T17:23:18.231976,5.055,6.383,0.2,0.0003049710277523635,-2.877,-10.73,-0.75,1.9399999999999995,120.40700000000001,20.0,2.9869999999999997,2.9869999999999997,1.0,0.5214864402920509,21.0,245.50099999999998,21.0,33.066,16.438,21.0,44.25114287635442,74.64948386073296,21.0
15893,Montgomery,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,critical,survey-text,85,828327,0.0-3.0-0.41,subject_11,67d9934d34ab881ca1365b4a,67db00eb6ff2a8d03aecd603,0.7789967322379479,"[{'key': 'Shift', 'code': 'ShiftRight', 'timeStamp': 828590.8999999762, 'content': 'M', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 828722.2999999821, 'content': 'Mo', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 828808.7999999821, 'content': 'Mo', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 829014.8999999762, 'content': 'Mon', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 829508, 'content': 'Mont', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 829617.6999999881, 'content': 'Monte', 'is_empty': False}, {'key': 'Backspace', 'code': 'Backspace', 'timeStamp': 831141.5, 'content': 'Mont', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 831858.6999999881, 'content': 'Montg', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 832024.099999994, 'content': 'Montgo', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 832271.2999999821, 'content': 'Montgom', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 832537.7999999821, 'content': 'Montgomer', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 832627.099999994, 'content': 'Montgomer', 'is_empty': False}, {'key': 'y', 'code': 'KeyY', 'timeStamp': 832879.099999994, 'content': 'Montgomery', 'is_empty': False}]",-0.2854676592857515,True,False,True,False,,,,1.0,13.0,3.0,1.3,828590.8999999762,0.0,,,,,Correct,{'Correct': 0.0},2025-04-08T17:23:18.780698,5.055,6.383,0.2,0.0003049710277523635,-2.877,-10.73,-0.75,1.9399999999999995,120.40700000000001,20.0,2.9869999999999997,2.9869999999999997,1.0,0.5214864402920509,21.0,245.50099999999998,21.0,33.066,16.438,21.0,44.25114287635442,74.64948386073296,21.0
5360,Montgomery,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,critical,survey-text,13,95915,0.0-3.0-0.5,subject_0,67d9934d34ab881ca1365b4a,67db2bd8c2c0cba26bbc053a,0.4361833135976185,"[{'key': 'M', 'code': 'KeyM', 'timeStamp': 106294.89999997616, 'content': 'M', 'is_empty': False}, {'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 106303.10000002384, 'content': 'M', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 106511.29999995232, 'content': 'Mo', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 106640, 'content': 'Mon', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 106895, 'content': 'Mont', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 107399.10000002384, 'content': 'Montgo', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 107479.10000002384, 'content': 'Montgo', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 107639.20000004768, 'content': 'Montgom', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 107807.39999997616, 'content': 'Montgomer', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 107895, 'content': 'Montgomer', 'is_empty': False}, {'key': 'y', 'code': 'KeyY', 'timeStamp': 108039.60000002384, 'content': 'Montgomery', 'is_empty': False}]",-0.6604374954930748,True,False,True,False,,,,0.0,11.0,1.0,1.1,106294.89999997616,0.0,,,,,Correct,{'Correct': 0.0},2025-04-08T17:23:19.357668,5.055,6.383,0.2,0.0003049710277523635,-2.877,-10.73,-0.75,1.9399999999999995,120.40700000000001,20.0,2.9869999999999997,2.9869999999999997,1.0,0.5214864402920509,21.0,245.50099999999998,21.0,33.066,16.438,21.0,44.25114287635442,74.64948386073296,21.0
15456,Montgomery,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,critical,survey-text,73,835763,0.0-3.0-0.35,subject_18,67d9934d34ab881ca1365b4a,67db2ed50e7a5f7d577c212a,0.2872963366059793,"[{'key': 'v', 'code': 'KeyV', 'timeStamp': 846795.3000000119, 'content': 'Montgomery ', 'is_empty': False}, {'key': 'Control', 'code': 'ControlLeft', 'timeStamp': 846844.2000000179, 'content': 'Montgomery ', 'is_empty': False}, {'key': 'Backspace', 'code': 'Backspace', 'timeStamp': 847757.900000006, 'content': 'Montgomery', 'is_empty': False}]",-0.2024371144286109,True,False,True,False,,,,1.0,3.0,-7.0,0.3,846795.3000000119,0.0,,,,,Correct,{'Correct': 0.0},2025-04-08T17:23:19.871019,5.055,6.383,0.2,0.0003049710277523635,-2.877,-10.73,-0.75,1.9399999999999995,120.40700000000001,20.0,2.9869999999999997,2.9869999999999997,1.0,0.5214864402920509,21.0,245.50099999999998,21.0,33.066,16.438,21.0,44.25114287635442,74.64948386073296,21.0
12749,Montgomery,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,critical,survey-text,37,938701,0.0-3.0-0.17,subject_17,67d9934d34ab881ca1365b4a,67db2d41369b11a5775457d6,0.6755895742179279,"[{'key': 'v', 'code': 'KeyV', 'timeStamp': 951036.8999999762, 'content': 'Montgomery', 'is_empty': False}, {'key': 'Control', 'code': 'ControlLeft', 'timeStamp': 951278.7999999523, 'content': 'Montgomery', 'is_empty': False}]",-0.160784834184677,True,False,True,False,,,,0.0,2.0,-8.0,0.2,951036.8999999762,0.0,,,,,Correct,{'Correct': 0.0},2025-04-08T17:23:20.586048,5.055,6.383,0.2,0.0003049710277523635,-2.877,-10.73,-0.75,1.9399999999999995,120.40700000000001,20.0,2.9869999999999997,2.9869999999999997,1.0,0.5214864402920509,21.0,245.50099999999998,21.0,33.066,16.438,21.0,44.25114287635442,74.64948386073296,21.0
22445,Montgomery,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,critical,survey-text,41,423407,0.0-3.0-0.19,subject_40,67d9934d34ab881ca1365b4a,67db2c3ba418bae3d80a404f,0.7177278244460867,"[{'key': 'M', 'code': 'KeyM', 'timeStamp': 435516.89999997616, 'content': 'M', 'is_empty': False}, {'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 435588.09999996424, 'content': 'M', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 436188.39999997616, 'content': 'Mon', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 436261.8000000119, 'content': 'Mon', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 436418.6999999881, 'content': 'Mont', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 436833, 'content': 'Montg', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 436988.3000000119, 'content': 'Montgo', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 437379.6999999881, 'content': 'Montgome', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 437544.8000000119, 'content': 'Montgomer', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 437658.89999997616, 'content': 'Montgomer', 'is_empty': False}, {'key': 'y', 'code': 'KeyY', 'timeStamp': 437903.39999997616, 'content': 'Montgomery', 'is_empty': False}]",0.4351521856271405,True,False,True,False,,,,0.0,11.0,1.0,1.1,435516.89999997616,0.0,,,,,Correct,{'Correct': 0.0},2025-04-08T17:23:21.097062,5.055,6.383,0.2,0.0003049710277523635,-2.877,-10.73,-0.75,1.9399999999999995,120.40700000000001,20.0,2.9869999999999997,2.9869999999999997,1.0,0.5214864402920509,21.0,245.50099999999998,21.0,33.066,16.438,21.0,44.25114287635442,74.64948386073296,21.0
5290,Montgomery,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,critical,survey-text,27,116346,0.0-3.0-0.12,subject_39,67d9934d34ab881ca1365b4a,67db2a82c848a4fc78526e78,0.368462718265063,"[{'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 125724, 'content': 'M', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 125740.00000000001, 'content': 'M', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 125975.00000000001, 'content': 'Mon', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 126168, 'content': 'Mon', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 126276, 'content': 'Mont', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 126576.00000000001, 'content': 'Montg', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 127044, 'content': 'Montgo', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 127279, 'content': 'Montgomery', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 127507, 'content': 'Montgomery', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 127715, 'content': 'Montgomery', 'is_empty': False}, {'key': 'y', 'code': 'KeyY', 'timeStamp': 127804, 'content': 'Montgomery', 'is_empty': False}]",-0.4946394122605651,True,False,True,False,,,,0.0,11.0,1.0,1.1,125724.0,0.0,,,,,Correct,{'Correct': 0.0},2025-04-08T17:23:21.601631,5.055,6.383,0.2,0.0003049710277523635,-2.877,-10.73,-0.75,1.9399999999999995,120.40700000000001,20.0,2.9869999999999997,2.9869999999999997,1.0,0.5214864402920509,21.0,245.50099999999998,21.0,33.066,16.438,21.0,44.25114287635442,74.64948386073296,21.0
5789,Montgomery,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,critical,survey-text,81,478375,0.0-3.0-0.39,subject_44,67e03b666014ad9eaa888659,67e0415fbe5fb745afd79f20,0.5254246937685768,"[{'key': 'M', 'code': 'KeyM', 'timeStamp': 482929, 'stimLoadTimeStamp': 479612, 'timeSinceStimLoad': 3326, 'content': 'M', 'is_empty': False}, {'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 482945, 'stimLoadTimeStamp': 479612, 'timeSinceStimLoad': 3346, 'content': 'M', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 483132, 'stimLoadTimeStamp': 479612, 'timeSinceStimLoad': 3523, 'content': 'Mon', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 483195, 'stimLoadTimeStamp': 479612, 'timeSinceStimLoad': 3599, 'content': 'Mon', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 483508, 'stimLoadTimeStamp': 479612, 'timeSinceStimLoad': 3910, 'content': 'Mont', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 484226, 'stimLoadTimeStamp': 479612, 'timeSinceStimLoad': 4624, 'content': 'Montg', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 484382, 'stimLoadTimeStamp': 479612, 'timeSinceStimLoad': 4778, 'content': 'Montgom', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 484461, 'stimLoadTimeStamp': 479612, 'timeSinceStimLoad': 4852, 'content': 'Montgome', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 484570, 'stimLoadTimeStamp': 479612, 'timeSinceStimLoad': 4970, 'content': 'Montgomer', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 484633, 'stimLoadTimeStamp': 479612, 'timeSinceStimLoad': 5030, 'content': 'Montgomer', 'is_empty': False}, {'key': 'y', 'code': 'KeyY', 'timeStamp': 484726, 'stimLoadTimeStamp': 479612, 'timeSinceStimLoad': 5120, 'content': 'Montgomery', 'is_empty': False}]",-0.5700614563741483,True,False,True,False,479612.0,485401.0,,0.0,11.0,1.0,1.1,482929.0,0.0,3326.0,0.5745379167386423,3326.0,0.5745379167386423,Correct,{'Correct': 0.0},2025-04-08T17:23:22.109436,5.055,6.383,0.2,0.0003049710277523635,-2.877,-10.73,-0.75,1.9399999999999995,120.40700000000001,20.0,2.9869999999999997,2.9869999999999997,1.0,0.5214864402920509,21.0,245.50099999999998,21.0,33.066,16.438,21.0,44.25114287635442,74.64948386073296,21.0
19127,Montgomery,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,critical,survey-text,71,677613,0.0-3.0-0.34,subject_24,67e03b666014ad9eaa888659,67f57fe00275e483dc9f32bd,0.9770007417923549,"[{'key': 'CapsLock', 'code': 'CapsLock', 'timeStamp': 680990.5, 'stimLoadTimeStamp': 670746.3000001907, 'timeSinceStimLoad': 10246.5, 'content': '', 'is_empty': True}, {'key': 'M', 'code': 'KeyM', 'timeStamp': 681655, 'stimLoadTimeStamp': 670746.3000001907, 'timeSinceStimLoad': 10910, 'content': 'M', 'is_empty': False}, {'key': 'CapsLock', 'code': 'CapsLock', 'timeStamp': 681868, 'stimLoadTimeStamp': 670746.3000001907, 'timeSinceStimLoad': 11122.900000095367, 'content': 'M', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 682184.6000003815, 'stimLoadTimeStamp': 670746.3000001907, 'timeSinceStimLoad': 11439.300000190735, 'content': 'Mo', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 684737.3000001907, 'stimLoadTimeStamp': 670746.3000001907, 'timeSinceStimLoad': 13991.900000095367, 'content': 'Mon', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 685069.6000003815, 'stimLoadTimeStamp': 670746.3000001907, 'timeSinceStimLoad': 14324.400000095367, 'content': 'Mont', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 686792.7000002861, 'stimLoadTimeStamp': 670746.3000001907, 'timeSinceStimLoad': 16047.5, 'content': 'Montg', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 687347.7000002861, 'stimLoadTimeStamp': 670746.3000001907, 'timeSinceStimLoad': 16602.5, 'content': 'Montgo', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 687769.9000000954, 'stimLoadTimeStamp': 670746.3000001907, 'timeSinceStimLoad': 17024.900000095367, 'content': 'Montgom', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 688152.7000002861, 'stimLoadTimeStamp': 670746.3000001907, 'timeSinceStimLoad': 17407.300000190735, 'content': 'Montgome', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 688377.3000001907, 'stimLoadTimeStamp': 670746.3000001907, 'timeSinceStimLoad': 17632.099999904633, 'content': 'Montgomer', 'is_empty': False}, {'key': 'y', 'code': 'KeyY', 'timeStamp': 688691.8000001907, 'stimLoadTimeStamp': 670746.3000001907, 'timeSinceStimLoad': 17946.699999809265, 'content': 'Montgomery', 'is_empty': False}]",0.4060860306671966,True,False,True,False,670746.3000001907,689874.9000000954,0.0,0.0,12.0,2.0,1.2,680990.5,0.0,10246.5,0.5356638750379581,10910.0,0.5703501563132897,Correct,{'Correct': 0.0},2025-04-08T17:23:22.590214,5.055,6.383,0.2,0.0003049710277523635,-2.877,-10.73,-0.75,1.9399999999999995,120.40700000000001,20.0,2.9869999999999997,2.9869999999999997,1.0,0.5214864402920509,21.0,245.50099999999998,21.0,33.066,16.438,21.0,44.25114287635442,74.64948386073296,21.0
4595,Montgomery,capitals,12,state,Alabama,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,critical,survey-text,39,266202,0.0-3.0-0.18,subject_51,67e03b666014ad9eaa888659,67e04007a0a0f7c68d0cb5fb,0.8306033709861878,"[{'key': 'Shift', 'code': 'ShiftLeft', 'timeStamp': 276406.69999999925, 'stimLoadTimeStamp': 274501, 'timeSinceStimLoad': 1906.2999999988824, 'content': 'M', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 276426.3999999985, 'stimLoadTimeStamp': 274501, 'timeSinceStimLoad': 1925.8999999985099, 'content': 'M', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 276625.3999999985, 'stimLoadTimeStamp': 274501, 'timeSinceStimLoad': 2124.89999999851, 'content': 'Mo', 'is_empty': False}, {'key': 'n', 'code': 'KeyN', 'timeStamp': 276826.8999999985, 'stimLoadTimeStamp': 274501, 'timeSinceStimLoad': 2326.5, 'content': 'Mon', 'is_empty': False}, {'key': 't', 'code': 'KeyT', 'timeStamp': 277012.69999999925, 'stimLoadTimeStamp': 274501, 'timeSinceStimLoad': 2512.2999999988824, 'content': 'Mont', 'is_empty': False}, {'key': 'g', 'code': 'KeyG', 'timeStamp': 277248.5, 'stimLoadTimeStamp': 274501, 'timeSinceStimLoad': 2748, 'content': 'Montg', 'is_empty': False}, {'key': 'o', 'code': 'KeyO', 'timeStamp': 277333.5999999996, 'stimLoadTimeStamp': 274501, 'timeSinceStimLoad': 2833, 'content': 'Montgo', 'is_empty': False}, {'key': 'm', 'code': 'KeyM', 'timeStamp': 277531.7999999989, 'stimLoadTimeStamp': 274501, 'timeSinceStimLoad': 3031.39999999851, 'content': 'Montgome', 'is_empty': False}, {'key': 'e', 'code': 'KeyE', 'timeStamp': 277633.7999999989, 'stimLoadTimeStamp': 274501, 'timeSinceStimLoad': 3133.0999999996275, 'content': 'Montgomer', 'is_empty': False}, {'key': 'r', 'code': 'KeyR', 'timeStamp': 277713.19999999925, 'stimLoadTimeStamp': 274501, 'timeSinceStimLoad': 3212.7999999988824, 'content': 'Montgomer', 'is_empty': False}, {'key': 'y', 'code': 'KeyY', 'timeStamp': 277797.19999999925, 'stimLoadTimeStamp': 274501, 'timeSinceStimLoad': 3296.699999999255, 'content': 'Montgomery', 'is_empty': False}]",-0.8659596376338229,True,False,True,False,274501.0,279096.0999999996,,0.0,11.0,1.0,1.1,276406.69999999925,0.0,1906.2999999988824,0.4148549541901236,1906.2999999988824,0.4148549541901236,Correct,{'Correct': 0.0},2025-04-08T17:23:23.145580,5.055,6.383,0.2,0.0003049710277523635,-2.877,-10.73,-0.75,1.9399999999999995,120.40700000000001,20.0,2.9869999999999997,2.9869999999999997,1.0,0.5214864402920509,21.0,245.50099999999998,21.0,33.066,16.438,21.0,44.25114287635442,74.64948386073296,21.0
